LGA_CODE_2016,M1_Train_Mng,M1_Train_Pro,M1_Train_TecTW,M1_Train_CoPSW,M1_Train_ClAW,M1_Train_SWks,M1_Train_MaOpDv,M1_Train_Lab,M1_Train_IDNS,M1_Train_Tot,M1_Bus_Mng,M1_Bus_Pro,M1_Bus_TecTW,M1_Bus_CoPSW,M1_Bus_ClAW,M1_Bus_SWks,M1_Bus_MaOpDv,M1_Bus_Lab,M1_Bus_IDNS,M1_Bus_Tot,M1_Ferry_Mng,M1_Ferry_Pro,M1_Ferry_TecTW,M1_Ferry_CoPSW,M1_Ferry_ClAW,M1_Ferry_SWks,M1_Ferry_MaOpDv,M1_Ferry_Lab,M1_Ferry_IDNS,M1_Ferry_Tot,M1_Tram_Inc_LR_Mng,M1_Tram_Inc_LR_Pro,M1_Tram_Inc_LR_TecTW,M1_Tram_Inc_LR_CoPSW,M1_Tram_Inc_LR_ClAW,M1_Tram_Inc_LR_SWks,M1_Tram_Inc_LR_MaOpDv,M1_Tram_Inc_LR_Lab,M1_Tram_Inc_LR_IDNS,M1_Tram_Inc_LR_Tot,M1_Taxi_Mng,M1_Taxi_Pro,M1_Taxi_TecTW,M1_Taxi_CoPSW,M1_Taxi_ClAW,M1_Taxi_SWks,M1_Taxi_MaOpDv,M1_Taxi_Lab,M1_Taxi_IDNS,M1_Taxi_Tot,M1_CarAsDriv_Mng,M1_CarAsDriv_Pro,M1_CarAsDriv_TecTW,M1_CarAsDriv_CoPSW,M1_CarAsDriv_ClAW,M1_CarAsDriv_SWks,M1_CarAsDriv_MaOpDv,M1_CarAsDriv_Lab,M1_CarAsDriv_IDNS,M1_CarAsDriv_Tot,M1_CarAsPas_Mng,M1_CarAsPas_Pro,M1_CarAsPas_TecTW,M1_CarAsPas_CoPSW,M1_CarAsPas_ClAW,M1_CarAsPas_SWks,M1_CarAsPas_MaOpDv,M1_CarAsPas_Lab,M1_CarAsPas_IDNS,M1_CarAsPas_Tot,M1_Truck_Mng,M1_Truck_Pro,M1_Truck_TecTW,M1_Truck_CoPSW,M1_Truck_ClAW,M1_Truck_SWks,M1_Truck_MaOpDv,M1_Truck_Lab,M1_Truck_IDNS,M1_Truck_Tot,M1_MBikeScoot_Mng,M1_MBikeScoot_Pro,M1_MBikeScoot_TecTW,M1_MBikeScoot_CoPSW,M1_MBikeScoot_ClAW,M1_MBikeScoot_SWks,M1_MBikeScoot_MaOpDv,M1_MBikeScoot_Lab,M1_MBikeScoot_IDNS,M1_MBikeScoot_Tot,M1_Bicycle_Mng,M1_Bicycle_Pro,M1_Bicycle_TecTW,M1_Bicycle_CoPSW,M1_Bicycle_ClAW,M1_Bicycle_SWks,M1_Bicycle_MaOpDv,M1_Bicycle_Lab,M1_Bicycle_IDNS,M1_Bicycle_Tot,M1_Oth_Mng,M1_Oth_Pro,M1_Oth_TecTW,M1_Oth_CoPSW,M1_Oth_ClAW,M1_Oth_SWks,M1_Oth_MaOpDv,M1_Oth_Lab,M1_Oth_IDNS,M1_Oth_Tot,M1_WlkOnly_Mng,M1_WlkOnly_Pro,M1_WlkOnly_TecTW,M1_WlkOnly_CoPSW,M1_WlkOnly_ClAW,M1_WlkOnly_SWks,M1_WlkOnly_MaOpDv,M1_WlkOnly_Lab,M1_WlkOnly_IDNS,M1_WlkOnly_Tot,M1_Tot_M1_Mng,M1_Tot_M1_Pro,M1_Tot_M1_TecTW,M1_Tot_M1_CoPSW,M1_Tot_M1_ClAW,M1_Tot_M1_SWks,M1_Tot_M1_MaOpDv,M1_Tot_M1_Lab,M1_Tot_M1_IDNS,M1_Tot_M1_Tot,M2_TrnBus_Mng,M2_TrnBus_Pro,M2_TrnBus_TecTW,M2_TrnBus_CoPSW,M2_TrnBus_ClAW,M2_TrnBus_SWks,M2_TrnBus_MaOpDv,M2_TrnBus_Lab,M2_TrnBus_IDNS,M2_TrnBus_Tot,M2_TrnFer_Mng,M2_TrnFer_Pro,M2_TrnFer_TecTW,M2_TrnFer_CoPSW,M2_TrnFer_ClAW,M2_TrnFer_SWks,M2_TrnFer_MaOpDv,M2_TrnFer_Lab,M2_TrnFer_IDNS,M2_TrnFer_Tot,M2_TrnTrm_Inc_LR_Mng,M2_TrnTrm_Inc_LR_Pro,M2_TrnTrm_Inc_LR_TecTW,M2_TrnTrm_Inc_LR_CoPSW,M2_TrnTrm_Inc_LR_ClAW,M2_TrnTrm_Inc_LR_SWks,M2_TrnTrm_Inc_LR_MaOpDv,M2_TrnTrm_Inc_LR_Lab,M2_TrnTrm_Inc_LR_IDNS,M2_TrnTrm_Inc_LR_Tot,M2_TrnCarAsDriv_Mng,M2_TrnCarAsDriv_Pro,M2_TrnCarAsDriv_TecTW,M2_TrnCarAsDriv_CoPSW,M2_TrnCarAsDriv_ClAW,M2_TrnCarAsDriv_SWks,M2_TrnCarAsDriv_MaOpDv,M2_TrnCarAsDriv_Lab,M2_TrnCarAsDriv_IDNS,M2_TrnCarAsDriv_Tot,M2_TrnCarAsPa_Mng,M2_TrnCarAsPa_Pro,M2_TrnCarAsPa_TecTW,M2_TrnCarAsPa_CoPSW,M2_TrnCarAsPa_ClAW,M2_TrnCarAsPa_SWks,M2_TrnCarAsPa_MaOpDv,M2_TrnCarAsPa_Lab,M2_TrnCarAsPa_IDNS,M2_TrnCarAsPa_Tot,M2_TrnOth_Mng,M2_TrnOth_Pro,M2_TrnOth_TecTW,M2_TrnOth_CoPSW,M2_TrnOth_ClAW,M2_TrnOth_SWks,M2_TrnOth_MaOpDv,M2_TrnOth_Lab,M2_TrnOth_IDNS,M2_TrnOth_Tot,M2_Trn_and_Tot_Mng,M2_Trn_and_Tot_Pro,M2_Trn_and_Tot_TecTW,M2_Trn_and_Tot_CoPSW,M2_Trn_and_Tot_ClAW,M2_Trn_and_Tot_SWks,M2_Trn_and_Tot_MaOpDv,M2_Trn_and_Tot_Lab,M2_Trn_and_Tot_IDNS,M2_Trn_and_Tot_Tot
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,78,20,62,34,3,3,27,8,277,5,17,7,22,5,0,3,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,7,18,4,0,3,9,3,59,43,105,33,103,43,6,7,48,7,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,23,65,60,38,50,29,17,89,17,388,35,127,174,101,45,67,227,202,25,994,5,13,11,7,5,3,3,13,3,60,3,7,7,3,0,3,0,12,0,35,9,31,10,6,3,7,99,3,5,175,4505,5399,27313,5489,2243,3133,4610,14626,1044,68363,165,229,1872,243,131,137,404,2148,106,5440,381,32,1443,4,78,56,1788,956,76,4812,14,52,94,37,32,7,64,102,15,419,6,47,56,39,19,14,28,67,16,287,157,242,438,86,92,38,226,313,87,1673,93,150,143,126,60,54,146,201,34,1010,5396,6384,31614,6185,2758,3555,7610,18725,1440,83659,3,33,19,17,14,5,5,25,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,24,9,9,8,0,16,3,92,0,10,6,3,0,3,0,16,0,43,0,3,3,3,0,0,0,8,0,22,15,71,56,32,21,20,10,63,3,289
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,12,3,0,0,9,10,0,37,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,13,8,3,0,9,29,3,94,0,3,0,0,0,0,0,0,0,5,9,37,30,8,3,0,12,44,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,724,2422,404,517,2433,481,50,279,127,7432,1754,6519,1171,1535,6469,1570,119,1087,347,20565,0,3,0,6,0,0,4,4,14,38,280,813,112,214,721,173,9,66,58,2454,43,72,9,15,33,8,12,9,3,207,7718,17263,3756,5018,8479,2333,644,1876,595,47676,783,2259,361,523,1907,457,46,388,125,6854,3,0,21,3,11,0,28,8,0,77,133,326,138,153,151,41,6,51,13,1004,423,1806,250,289,465,100,19,71,39,3457,66,126,50,26,65,25,15,17,35,415,542,1586,244,366,614,241,26,169,40,3822,12470,33199,6518,8658,21337,5438,965,4020,1403,94014,39,159,45,64,169,48,11,83,18,631,0,0,0,0,0,0,0,0,0,0,13,39,6,20,57,11,0,7,0,150,153,506,97,120,531,95,13,43,22,1576,24,60,13,20,52,13,0,7,4,184,10,31,9,10,15,0,0,4,0,82,239,790,173,231,819,167,24,141,48,2626
LGA40120,3,0,0,0,0,0,0,0,0,3,0,4,5,15,0,18,3,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,875,1090,986,785,565,499,350,864,53,6069,41,22,44,54,24,43,19,140,11,400,12,3,16,0,0,3,35,8,0,74,12,3,3,7,0,0,5,5,0,31,6,3,3,9,0,0,3,4,0,21,21,12,15,7,10,0,3,4,0,68,125,46,48,48,30,35,15,50,4,393,1091,1191,1118,920,631,601,433,1083,67,7138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8
LGA40220,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,588,623,627,608,407,394,245,624,32,4157,25,22,27,33,20,34,8,66,3,232,11,0,12,0,0,0,30,13,0,65,10,0,4,3,0,3,0,3,3,28,11,5,5,5,0,5,5,8,0,50,22,3,3,9,3,0,3,8,0,53,99,27,34,43,24,39,12,43,4,316,769,684,713,703,454,477,294,772,44,4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40250,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,7,30,10,8,4,7,7,144,11,18,0,11,4,6,4,4,3,51,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,112,15,80,17,14,3,36,3,317,78,176,26,125,37,22,14,49,10,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,0,0,0,0,0,0,0,3,0,3,0,0,3,3,4,3,0,14,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,957,1048,1048,706,835,553,561,1438,66,7215,13,19,23,40,9,44,8,118,0,288,8,0,11,0,0,3,24,4,0,57,10,4,7,0,0,0,6,18,0,45,3,6,6,6,3,0,8,13,3,44,26,3,4,0,4,0,0,9,3,49,68,35,52,29,31,23,13,52,0,302,1091,1114,1157,790,888,632,626,1676,73,8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,23,28,37,22,19,46,69,5,335,4,3,3,0,0,0,0,3,0,17,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,27,7,0,3,3,0,3,10,0,62,129,38,33,42,27,25,50,88,3,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,647,459,437,454,294,186,464,28,3339,14,19,17,19,20,19,5,44,0,154,0,0,4,0,0,0,9,3,0,16,3,3,0,4,0,0,0,3,0,10,0,0,5,0,0,0,0,3,0,11,8,0,3,3,3,0,0,4,0,18,48,29,22,28,11,19,5,33,3,205,454,701,515,492,489,331,211,550,33,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40700,0,0,3,6,4,0,0,0,0,13,21,52,19,65,54,38,3,51,0,305,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,13,5,7,4,5,3,0,0,0,0,27,1579,3649,1090,1408,2058,1081,173,538,119,11691,48,113,40,84,83,119,6,60,8,559,0,3,21,0,0,0,0,6,0,27,4,12,8,3,3,3,8,7,5,52,23,86,11,19,12,15,0,13,3,182,15,17,20,7,7,3,7,4,0,86,34,107,23,56,51,60,3,43,3,374,1734,4050,1238,1651,2278,1318,189,724,138,13324,4,8,4,3,9,4,0,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,7,13,7,4,9,4,0,7,0,50
LGA40910,0,0,0,0,0,3,0,0,0,3,8,32,9,51,13,31,3,22,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,23,694,1432,1029,1096,708,699,348,610,76,6690,18,46,45,60,33,105,10,88,4,412,7,0,14,0,5,3,14,24,4,77,3,0,4,4,0,3,7,0,0,22,11,11,3,3,0,0,7,0,0,32,3,7,19,3,7,3,7,6,0,58,16,31,25,40,16,32,8,31,0,191,761,1565,1155,1258,780,880,413,782,87,7685,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,12
LGA41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159,152,117,151,120,86,89,141,18,1043,18,4,6,6,13,18,5,13,0,86,4,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,3,0,9,18,19,5,28,8,8,9,24,4,131,206,188,135,185,141,115,111,190,29,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41060,17,33,11,19,22,19,9,38,0,164,28,76,62,116,73,151,43,126,7,693,0,3,0,0,0,0,0,3,3,11,0,10,3,3,0,0,0,0,0,28,7,6,4,6,4,9,51,9,0,101,3714,5580,4704,3464,3662,2977,2187,2612,341,29224,95,178,188,223,174,397,108,331,17,1716,23,3,43,0,11,5,85,28,3,204,12,30,33,12,10,12,14,22,7,152,33,82,64,37,24,18,31,52,6,349,22,20,45,19,29,14,33,14,13,206,52,124,102,143,52,103,49,118,7,749,4002,6148,5264,4041,4066,3700,2607,3363,400,33596,3,13,11,13,3,13,3,23,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,3,3,7,0,3,0,39,0,0,0,0,0,3,0,0,0,10,0,3,3,0,0,0,3,3,0,16,7,23,18,19,11,23,4,28,3,137
LGA41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,448,415,379,274,311,248,166,421,18,2688,14,7,31,15,9,21,5,47,0,148,7,0,5,0,0,0,3,3,0,20,5,0,0,0,0,0,0,3,0,13,3,3,3,0,3,0,0,4,0,17,16,0,3,0,4,0,3,0,3,26,74,29,19,18,28,15,8,35,0,225,556,458,441,308,355,283,193,518,23,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,108,51,71,26,48,38,40,61,5,453,3,3,3,0,0,3,0,3,0,15,4,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,41,9,9,3,7,4,5,10,3,90,161,63,94,31,57,40,47,74,12,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41330,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,61,49,89,51,40,26,44,11,402,0,14,9,5,7,3,3,8,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,4,0,4,3,0,0,0,3,3,0,14,21,4,8,12,3,3,0,17,4,70,69,76,70,107,58,47,34,67,12,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41560,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,319,503,449,421,366,376,177,336,27,2978,16,21,30,7,6,50,5,47,3,195,3,0,11,0,0,3,14,5,0,40,0,0,3,0,0,0,3,3,0,13,0,0,3,0,0,0,4,3,0,17,12,0,7,0,3,0,4,4,0,27,45,17,23,18,14,26,8,36,0,185,403,540,529,452,393,465,217,438,30,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,24,17,19,20,4,13,48,0,203,6,0,0,0,0,0,0,3,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,6,23,4,3,9,3,3,0,7,0,49,87,32,25,22,22,13,17,60,3,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,45,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,58,37,25,16,20,41,3,292,9,4,5,3,0,0,3,8,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,9,31,7,11,6,8,3,3,12,0,76,83,55,93,51,34,18,75,69,3,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,63,23,26,23,25,17,12,19,0,222,0,0,3,0,0,0,0,3,0,14,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,3,0,7,14,4,4,3,0,0,0,3,0,37,87,35,40,34,23,19,17,32,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42030,4,3,3,4,0,9,0,3,0,32,0,0,0,0,0,7,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,502,945,580,752,620,702,203,503,41,4843,16,39,27,46,14,79,5,79,0,316,0,0,3,0,0,0,12,11,0,31,0,4,7,0,0,3,0,8,0,22,0,4,3,8,4,0,0,0,0,14,0,9,4,6,0,0,0,3,0,27,23,19,11,30,16,19,0,23,0,149,550,1014,644,850,654,827,234,636,50,5463,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7,0,3,0,13
LGA42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,96,133,62,58,35,39,126,14,721,7,6,12,8,0,8,0,11,0,52,8,0,0,0,0,0,14,0,0,23,3,0,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,0,0,7,9,0,0,0,0,0,3,3,3,18,38,4,7,3,9,0,3,11,3,82,215,113,157,74,72,52,56,162,14,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,268,168,204,142,120,49,237,375,17,1575,17,6,4,14,3,13,12,34,0,102,10,0,0,0,3,0,19,0,0,31,8,0,0,0,0,0,0,3,0,19,3,0,0,0,0,0,0,3,0,7,18,0,3,0,0,0,3,0,0,24,38,7,5,4,12,3,4,29,0,102,362,176,225,158,132,68,272,437,15,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
