LGA_CODE_2016,F_SriLanka_ES_NS,F_SriLanka_Tot,F_Thailand_E,F_Thailand_OM_IE,F_Thailand_OM_UIE,F_Thailand_CFW,F_Thailand_ES_NS,F_Thailand_Tot,F_Turkey_E,F_Turkey_OM_IE,F_Turkey_OM_UIE,F_Turkey_CFW,F_Turkey_ES_NS,F_Turkey_Tot,F_UK_E,F_UK_OM_IE,F_UK_OM_UIE,F_UK_CFW,F_UK_ES_NS,F_UK_Tot,F_USA_E,F_USA_OM_IE,F_USA_OM_UIE,F_USA_CFW,F_USA_ES_NS,F_USA_Tot,F_Vietnam_E,F_Vietnam_OM_IE,F_Vietnam_OM_UIE,F_Vietnam_CFW,F_Vietnam_ES_NS,F_Vietnam_Tot,F_Zimbabwe_E,F_Zimbabwe_OM_IE,F_Zimbabwe_OM_UIE,F_Zimbabwe_CFW,F_Zimbabwe_ES_NS,F_Zimbabwe_Tot,F_Elsewhere_E,F_Elsewhere_OM_IE,F_Elsewhere_OM_UIE,F_Elsewhere_CFW,F_Elsewhere_ES_NS,F_Elsewhere_Tot,F_COB_NS_E,F_COB_NS_OM_IE,F_COB_NS_OM_UIE,F_COB_NS_CFW,F_COB_NS_ES_NS,F_COB_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_Australia_E,P_Australia_OM_IE,P_Australia_OM_UIE,P_Australia_CFW,P_Australia_ES_NS,P_Australia_Tot,P_Canada_E,P_Canada_OM_IE,P_Canada_OM_UIE,P_Canada_CFW,P_Canada_ES_NS,P_Canada_Tot,P_China_E,P_China_OM_IE,P_China_OM_UIE,P_China_CFW,P_China_ES_NS,P_China_Tot,P_Croatia_E,P_Croatia_OM_IE,P_Croatia_OM_UIE,P_Croatia_CFW,P_Croatia_ES_NS,P_Croatia_Tot,P_Egypt_E,P_Egypt_OM_IE,P_Egypt_OM_UIE,P_Egypt_CFW,P_Egypt_ES_NS,P_Egypt_Tot,P_Fiji_E,P_Fiji_OM_IE,P_Fiji_OM_UIE,P_Fiji_CFW,P_Fiji_ES_NS,P_Fiji_Tot,P_FYROM_E,P_FYROM_OM_IE,P_FYROM_OM_UIE,P_FYROM_CFW,P_FYROM_ES_NS,P_FYROM_Tot,P_Germany_E,P_Germany_OM_IE,P_Germany_OM_UIE,P_Germany_CFW,P_Germany_ES_NS,P_Germany_Tot,P_Greece_E,P_Greece_OM_IE,P_Greece_OM_UIE,P_Greece_CFW,P_Greece_ES_NS,P_Greece_Tot,P_HongKong_E,P_HongKong_OM_IE,P_HongKong_OM_UIE,P_HongKong_CFW,P_HongKong_ES_NS,P_HongKong_Tot,P_India_E,P_India_OM_IE,P_India_OM_UIE,P_India_CFW,P_India_ES_NS,P_India_Tot,P_Indonesia_E,P_Indonesia_OM_IE,P_Indonesia_OM_UIE,P_Indonesia_CFW,P_Indonesia_ES_NS,P_Indonesia_Tot,P_Iran_E,P_Iran_OM_IE,P_Iran_OM_UIE,P_Iran_CFW,P_Iran_ES_NS,P_Iran_Tot,P_Iraq_E,P_Iraq_OM_IE,P_Iraq_OM_UIE,P_Iraq_CFW,P_Iraq_ES_NS,P_Iraq_Tot,P_Ireland_E,P_Ireland_OM_IE,P_Ireland_OM_UIE,P_Ireland_CFW,P_Ireland_ES_NS,P_Ireland_Tot,P_Italy_E,P_Italy_OM_IE,P_Italy_OM_UIE,P_Italy_CFW,P_Italy_ES_NS,P_Italy_Tot,P_Japan_E,P_Japan_OM_IE,P_Japan_OM_UIE,P_Japan_CFW,P_Japan_ES_NS,P_Japan_Tot,P_KoreaSouth_E,P_KoreaSouth_OM_IE,P_KoreaSouth_OM_UIE,P_KoreaSouth_CFW,P_KoreaSouth_ES_NS,P_KoreaSouth_Tot,P_Lebanon_E,P_Lebanon_OM_IE,P_Lebanon_OM_UIE,P_Lebanon_CFW,P_Lebanon_ES_NS,P_Lebanon_Tot,P_Malaysia_E,P_Malaysia_OM_IE,P_Malaysia_OM_UIE,P_Malaysia_CFW,P_Malaysia_ES_NS,P_Malaysia_Tot,P_Malta_E,P_Malta_OM_IE,P_Malta_OM_UIE,P_Malta_CFW,P_Malta_ES_NS,P_Malta_Tot,P_Netherlands_E,P_Netherlands_OM_IE,P_Netherlands_OM_UIE,P_Netherlands_CFW,P_Netherlands_ES_NS,P_Netherlands_Tot,P_NZ_E,P_NZ_OM_IE,P_NZ_OM_UIE,P_NZ_CFW,P_NZ_ES_NS,P_NZ_Tot,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot
LGA57280,0,3,17,0,0,0,0,17,0,0,0,0,0,0,118,3,9,0,0,130,5,0,0,0,0,5,8,0,0,0,0,8,19,0,0,0,0,20,68,3,3,0,0,79,46,0,0,0,4,46,2244,69,77,14,35,2436,3900,181,141,24,52,4291,11,0,0,0,0,16,31,0,0,0,0,30,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,8,15,3,3,0,0,16,3,0,0,0,0,6,6,0,0,0,0,4,82,0,4,0,0,88,17,0,0,0,0,19,6,0,0,0,0,11,3,0,0,0,0,3,59,0,0,0,0,58,4,0,0,0,0,7,8,0,0,0,0,8,13,0,0,0,0,12,0,0,3,0,0,4,31,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,9,462,18,10,0,3,497,6,0,0,0,0,8
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,111,7,35,9,0,163,165,29,70,28,6,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,0,0,0,0,0,3,155,15,28,30,0,228,272,34,68,37,3,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,21,0,0,0,0,0,0
LGA57490,0,23,71,0,7,3,0,88,0,0,0,0,0,0,2784,93,258,48,23,3204,54,3,6,0,0,66,47,5,13,8,0,73,95,4,3,3,0,106,391,20,42,7,3,455,168,7,18,3,10,200,15071,492,1127,282,130,17101,16214,825,1309,266,137,18753,60,6,5,6,0,74,85,18,23,10,0,138,19,3,6,0,0,34,5,3,3,0,0,18,21,0,0,0,0,23,8,0,0,0,0,10,67,11,12,5,0,94,10,0,0,0,0,8,25,3,0,0,0,32,356,32,18,5,9,417,73,3,6,3,0,86,26,3,4,0,0,32,7,3,0,0,0,12,135,17,26,0,0,179,43,15,3,0,3,66,28,0,5,3,0,41,46,5,4,0,0,56,8,0,3,0,0,10,145,14,19,5,4,185,5,0,0,0,0,5,69,3,12,6,0,86,1290,49,129,23,12,1505,22,0,0,0,0,20
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,7,6,0,0,0,0,10,0,0,0,0,0,0,194,22,30,15,0,270,6,0,0,0,0,7,5,0,0,0,0,8,9,0,0,0,0,7,46,3,5,3,0,57,30,0,10,7,0,45,1645,160,259,112,21,2191,2166,328,459,134,34,3122,6,3,0,0,0,8,10,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,6,38,10,14,0,0,62,12,0,0,0,0,12,4,0,0,0,0,5,0,0,0,0,0,0,25,5,7,0,0,33,8,9,4,4,0,24,0,0,0,0,0,0,12,0,4,0,0,16,0,0,0,0,0,0,22,7,11,3,0,38,3,0,0,0,0,3,17,4,7,4,0,30,149,7,35,3,0,201,4,0,0,0,0,4
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,4,100,9,7,5,0,123,180,12,29,9,3,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,13,0,0,0,0,0,0
LGA57840,0,27,38,0,4,0,0,45,3,0,0,0,0,3,544,30,33,11,0,617,24,0,3,0,0,30,38,0,11,0,0,51,60,0,3,0,0,67,466,19,31,11,7,526,37,4,5,0,3,52,6270,341,484,118,51,7259,6018,700,617,114,44,7498,34,3,3,0,0,46,188,21,17,13,0,236,11,0,3,0,0,18,12,0,0,0,0,12,8,0,0,0,0,4,3,0,0,0,0,7,62,3,6,3,0,72,6,0,0,0,0,10,52,12,3,0,0,66,335,24,14,8,3,387,141,19,20,8,0,184,45,6,9,3,0,61,11,0,0,0,0,11,104,15,8,0,3,129,53,6,12,3,0,80,30,3,4,0,0,38,62,11,3,0,3,84,0,3,0,0,0,4,283,39,43,3,0,364,0,0,0,0,0,0,29,4,7,0,0,43,269,19,27,3,8,324,26,0,3,0,0,27
LGA57910,0,119,131,3,20,0,0,156,9,0,0,0,0,11,3544,151,180,37,15,3925,128,10,14,3,0,153,461,41,91,23,4,620,291,3,10,0,0,308,2347,93,186,32,28,2678,304,5,18,7,25,356,33026,1605,2170,450,253,37512,35235,3278,2966,437,296,42216,221,7,19,0,0,255,666,106,98,46,8,926,135,8,25,3,0,178,76,4,14,0,0,99,34,0,3,0,0,37,265,34,39,11,4,351,258,34,51,5,3,350,80,18,13,3,0,109,218,21,24,3,3,259,2212,141,146,14,15,2525,280,24,16,3,0,327,212,22,40,4,3,280,82,4,8,0,3,102,892,62,57,4,10,1030,490,126,121,26,9,776,156,12,20,6,0,194,187,10,19,9,0,222,27,6,3,0,0,31,808,70,69,14,12,971,23,0,0,3,0,22,135,11,28,3,0,179,2373,160,189,19,12,2747,194,6,20,3,8,230
LGA57980,0,63,53,0,0,0,0,54,4,0,0,0,0,4,1575,46,54,5,11,1685,114,3,4,0,0,123,60,4,7,0,0,78,97,3,0,0,0,106,1006,19,27,6,5,1065,121,3,9,0,3,139,14378,471,467,89,83,15492,14023,1048,657,102,97,15929,130,5,10,0,0,150,386,29,15,7,0,437,45,3,0,0,0,47,7,0,0,0,0,12,14,0,0,0,0,14,30,0,0,0,0,33,175,7,6,0,0,193,19,0,3,0,0,24,117,8,6,3,0,133,692,27,20,3,6,749,183,3,0,0,0,191,70,9,4,0,0,83,12,0,3,0,0,13,373,15,10,0,0,396,154,12,11,5,3,177,67,4,4,0,0,83,130,6,4,0,0,146,7,0,0,0,0,5,494,37,31,4,3,571,7,0,0,0,0,7,94,8,8,0,0,105,842,37,37,3,3,919,62,6,11,0,3,79
LGA58050,0,76,114,0,9,0,3,125,7,0,0,0,0,6,2159,116,152,44,13,2488,77,5,11,0,0,93,330,25,74,22,3,449,187,3,8,3,0,203,1135,67,103,21,14,1335,234,12,14,6,15,288,21585,1044,1452,456,179,24710,28535,2083,2093,500,263,33470,117,11,4,0,0,134,439,47,45,18,4,552,82,12,17,9,0,120,27,3,6,0,0,32,20,0,0,0,0,28,86,14,12,0,3,114,212,27,22,5,0,267,31,3,4,0,0,37,124,7,13,3,0,152,1506,126,122,24,13,1796,151,8,3,3,5,173,83,15,21,3,0,120,51,8,23,3,4,89,495,35,23,3,3,561,259,67,60,17,5,406,46,0,3,0,0,55,108,14,10,0,0,134,21,4,3,0,0,31,462,37,32,10,3,540,14,0,3,0,0,16,92,14,0,4,0,116,2480,122,118,28,28,2773,84,3,4,3,3,103
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,8,3,0,63,79,20,31,11,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,48,5,3,3,0,60,69,10,13,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
LGA58330,0,0,3,0,0,0,0,3,0,0,0,0,0,0,30,0,9,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,13,0,0,4,0,17,292,19,71,37,3,419,380,64,147,55,13,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,9,4,0,31,0,0,0,0,0,0
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,7,4,0,68,64,18,23,16,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,32,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,0,112,152,0,4,0,0,158,13,3,0,0,0,12,1000,35,32,7,8,1085,63,0,0,0,0,59,116,6,19,4,0,152,91,3,3,0,0,97,1007,15,30,10,4,1066,105,3,4,3,3,118,12184,389,398,126,88,13180,12392,702,563,106,71,13840,100,0,5,0,0,111,648,58,33,17,4,754,27,3,0,0,0,34,26,0,0,0,0,33,29,0,0,0,0,29,24,0,0,0,0,22,157,10,10,0,0,178,9,0,3,0,0,12,202,11,12,3,0,224,982,52,86,8,8,1140,335,22,12,0,4,370,144,8,10,0,0,169,43,4,3,0,0,49,325,11,18,0,0,353,152,17,9,3,3,191,94,7,6,0,0,104,197,32,14,4,0,245,13,0,4,0,0,16,901,40,31,14,5,996,3,0,0,0,0,3,67,5,7,0,0,82,847,35,41,12,3,939,98,7,22,0,3,129
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,97,15,28,31,7,170,179,49,67,57,11,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,0,0,24,0,0,0,0,0,0
LGA58570,0,31,52,0,3,0,0,60,3,0,0,0,0,3,802,40,58,5,6,916,46,3,5,0,0,56,169,22,31,10,0,230,64,6,0,0,0,71,711,29,33,6,11,788,56,7,10,3,10,78,9051,530,709,140,91,10525,9237,1056,921,124,79,11418,55,4,4,0,0,68,368,43,44,11,9,466,22,0,3,0,3,32,23,0,0,0,0,20,11,0,0,0,0,11,43,4,5,3,0,58,99,11,6,3,0,120,19,7,4,0,0,28,117,8,7,0,0,137,562,30,19,6,0,621,104,8,7,0,3,126,62,0,3,3,0,65,14,5,0,0,3,24,242,18,15,4,3,283,233,41,36,8,0,311,74,11,11,5,0,102,104,7,8,5,0,119,10,0,4,0,0,9,342,34,28,11,0,419,11,0,0,0,0,8,32,3,8,0,0,39,585,41,59,6,5,696,52,3,4,0,0,57
LGA58610,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,8,216,30,38,24,5,313,345,67,92,49,12,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,32,0,0,3,0,39,0,0,0,0,0,0
LGA58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,23,9,9,12,3,62,50,37,32,21,7,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0
LGA58760,0,36,81,3,9,3,3,97,3,0,0,0,0,9,3173,184,409,62,24,3854,53,3,11,0,0,64,304,34,120,24,3,488,175,12,18,9,3,217,893,69,132,40,17,1153,196,18,18,9,14,249,16718,1066,1910,465,143,20304,18218,1861,2158,375,161,22783,80,10,10,0,0,106,206,44,35,22,0,303,46,5,17,0,3,70,56,12,11,0,4,80,12,0,3,0,0,10,87,20,25,3,0,137,135,22,20,9,0,186,21,5,11,0,0,35,68,6,16,0,0,89,834,90,89,19,3,1040,94,3,5,0,0,107,73,3,16,0,0,89,31,4,22,3,0,58,428,54,47,8,3,536,133,32,42,3,9,219,32,0,9,0,0,42,60,6,7,0,0,67,8,0,3,0,0,16,282,26,48,3,4,359,9,8,5,0,0,23,73,17,15,6,0,113,1715,137,178,25,23,2072,69,4,5,0,0,74
LGA58820,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,0,6,0,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,11,0,0,0,0,7,463,25,47,19,6,553,1487,60,77,45,20,1692,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,3,4,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,68,0,4,0,0,75,0,0,0,0,0,0
LGA58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,81,13,32,34,0,158,117,41,100,67,3,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0
LGA59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,4,8,0,59,167,6,23,19,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,24,0,0,0,0,0,0
LGA59090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,67,12,20,17,3,122,108,37,73,41,3,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
LGA59170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,106,15,39,23,0,183,181,43,104,48,8,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0
