LGA_CODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,5,0,0,0,4,3,3,0,0,6,6,0,0,0,6,5,0,0,0,9,11,0,0,0,12,4,4,0,0,11,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,48,20,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,79,4,3,95,35,114,4,0,153,84,38,3,6,132,75,43,4,3,121,65,30,0,0,94,59,31,3,0,98,69,35,0,0,104,67,36,3,0,107,57,29,4,0,88,36,32,0,0,67,13,27,0,0,37,7,10,0,0,12,3,11,0,0,15,557,511,35,21,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,10,11,4,0,0,15,33,7,7,0,39,105,8,4,0,118,91,11,4,3,106,69,6,5,3,87,86,9,7,3,98,70,14,7,3,93,77,16,5,3,103,68,11,7,0,83,41,4,4,0,53,16,3,0,0,20,3,4,0,0,7,3,0,0,0,3,675,85,50,20,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,0,6,0,0,15,3,27,0,0,37,25,30,3,0,56,25,26,3,0,64,27,20,10,0,49,37,29,11,0,82,39,22,6,0,75,45,20,8,0,74,43,14,7,0,64,24,21,7,5,48,12,15,4,0,31,7,4,0,0,15,3,11,0,4,17,286,249,61,14,608,516,1424,66,78,2084,5553,3753,263,232,9801,13151,2937,600,302,16984,15130,3357,1207,234,19923,12912,3338,866,174,17289,11768,2890,437,135,15233,11482,2382,391,153,14404,9480,1875,366,119,11840,7333,1689,385,100,9499,4262,1501,272,57,6095,1336,918,121,40,2413,260,320,38,16,637,79,144,12,22,263,93254,26537,5022,1656,126462,10,15,0,9,26,33,26,0,7,68,87,25,3,4,123,129,32,12,4,179,115,31,3,4,150,99,41,9,4,155,112,21,0,3,137,106,20,3,6,131,74,20,4,5,111,45,12,3,3,68,22,9,0,0,32,3,3,0,0,7
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,9,10,0,0,0,10,21,6,0,0,26,18,6,0,0,27,16,10,0,0,19,16,13,0,0,30,30,10,0,0,48,23,15,0,0,39,21,13,0,0,37,30,16,3,0,49,6,7,0,0,16,6,10,0,0,15,0,4,0,0,4,202,111,10,10,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,10,12,0,0,21,44,67,3,4,116,98,41,3,8,150,95,33,7,0,136,83,31,5,3,125,119,50,4,3,172,126,65,8,0,203,154,66,8,8,237,144,74,12,0,232,115,86,16,3,215,100,72,20,3,188,49,52,7,3,105,14,30,5,0,51,8,15,3,0,28,1150,672,99,38,1964,0,3,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,8,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA57280,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,18,8,7,0,31,79,126,12,8,225,359,84,25,21,490,678,122,51,19,869,642,153,63,23,880,575,140,38,21,767,511,122,49,18,695,545,119,39,17,711,472,104,38,7,621,370,83,42,12,509,191,49,17,6,260,66,27,3,0,92,13,3,4,0,18,10,3,0,0,14,4494,1131,382,151,6156,0,3,0,0,0,0,0,0,0,0,16,4,3,0,18,9,0,0,0,7,4,5,0,0,10,10,0,0,0,12,11,0,0,0,7,9,0,0,0,10,8,0,3,0,11,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0
LGA57350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,15,13,3,0,0,18,14,5,3,0,25,16,4,3,0,27,7,9,0,0,22,16,7,0,0,24,23,10,0,0,32,30,12,6,0,48,34,20,3,0,60,27,16,0,0,47,10,0,0,0,16,0,7,3,0,9,3,3,0,0,8,200,112,26,14,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,16,20,12,0,3,32,41,12,3,3,60,48,9,0,0,64,35,10,3,0,45,40,9,0,0,50,36,15,0,0,54,47,15,7,0,75,43,16,3,5,68,26,9,5,0,35,15,8,4,0,22,10,6,3,0,19,0,4,0,0,6,371,122,38,15,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57490,5,20,3,0,25,3,24,0,0,34,9,14,0,0,21,10,15,3,0,25,8,8,0,0,27,17,17,3,0,30,16,18,6,0,33,15,17,3,0,39,5,20,7,0,31,5,13,0,0,19,0,6,0,0,4,0,3,0,0,6,0,4,0,0,7,95,177,24,10,310,374,2239,76,49,2745,1832,1489,103,87,3507,2035,924,142,56,3157,1864,1098,155,58,3179,1673,1122,121,40,2956,1815,1176,87,40,3120,1945,1187,88,36,3259,1887,991,106,42,3032,1260,863,102,28,2247,701,640,63,13,1420,205,325,24,5,560,55,108,9,3,176,19,55,3,11,85,15669,12222,1086,483,29454,3,21,4,0,31,11,16,3,3,28,17,11,0,3,33,10,11,5,0,23,22,10,3,0,38,29,16,0,0,45,13,15,3,3,37,12,8,3,0,32,7,9,3,0,23,14,7,6,4,30,4,4,0,0,5,0,0,0,0,4
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,8,4,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,12,7,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,0,0,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,15,3,0,21,67,217,12,10,297,246,145,7,12,408,305,140,16,6,470,250,146,26,9,433,248,181,6,3,445,293,161,12,3,474,315,163,12,8,498,350,148,17,0,514,257,134,24,3,419,148,135,23,4,309,57,64,10,0,131,23,37,7,3,63,8,17,0,0,31,2568,1679,174,63,4486,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,0,0,3,14,3,3,0,0,10,3,0,0,0,3,10,0,0,0,10,8,0,0,0,9,6,0,0,0,8,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,9,15,3,0,0,17,17,0,0,0,18,26,7,6,0,30,41,3,0,0,41,23,4,0,0,24,28,5,0,0,41,29,11,0,0,38,17,13,0,0,28,20,9,3,0,36,12,3,0,0,16,0,0,0,3,0,0,0,0,0,0,222,64,8,8,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,0,0,0,5,0,0,3,0,8,5,7,0,0,8,0,3,0,0,5,0,3,0,0,9,0,5,0,0,5,0,3,0,0,3,0,4,0,0,8,0,8,0,0,3,0,0,0,0,3,16,32,8,0,61,68,512,16,19,623,458,722,26,33,1245,845,467,38,29,1379,922,502,69,22,1514,745,438,54,15,1245,788,488,36,10,1323,800,487,31,21,1340,783,463,31,9,1281,728,444,39,11,1220,449,377,39,7,871,170,283,19,7,480,38,111,13,4,163,11,40,9,0,61,6796,5337,417,192,12743,0,5,0,0,5,3,5,0,0,9,4,0,0,0,4,4,3,0,3,15,4,3,0,0,8,8,3,0,0,10,10,3,0,0,9,7,5,0,0,12,9,7,0,0,10,3,8,0,0,15,4,4,0,0,6,0,0,0,0,0
LGA57910,3,40,0,0,43,5,61,3,0,67,12,50,0,0,57,7,37,0,3,51,6,31,3,0,48,18,31,3,3,54,27,40,3,0,79,19,39,0,3,68,19,54,4,0,74,16,28,4,0,47,3,16,0,0,19,0,15,0,0,15,0,14,4,0,18,138,443,34,13,630,604,2836,134,76,3641,3421,3601,173,136,7338,5936,2267,280,183,8663,6095,2370,350,134,8953,5030,2460,250,114,7849,5212,2491,165,125,7993,5227,2478,154,112,7963,4891,2216,192,86,7383,3984,2011,214,70,6280,2443,1850,175,40,4513,885,1223,97,32,2235,214,509,44,16,789,81,265,16,20,381,44015,26574,2244,1134,73967,3,16,0,0,22,30,33,0,3,64,55,20,5,3,85,67,17,3,3,96,47,26,0,5,84,60,32,0,9,101,50,29,0,6,88,38,36,3,4,82,45,17,3,7,68,25,28,0,0,52,10,23,0,0,35,3,11,0,0,10
LGA57980,0,9,0,0,9,3,11,0,0,21,7,18,0,0,23,3,8,0,0,12,4,13,3,0,15,10,9,0,0,20,13,9,0,0,17,9,3,3,0,17,10,10,4,0,19,3,3,0,0,11,3,3,0,0,9,0,0,0,0,3,0,0,0,3,3,56,90,20,4,171,137,798,60,35,1034,1204,1359,91,47,2707,2526,871,136,59,3588,2547,974,240,45,3814,2003,999,153,36,3198,1934,943,98,23,2999,1845,847,69,44,2811,1721,706,74,34,2535,1347,679,73,24,2123,824,567,69,12,1479,319,377,20,15,726,71,174,11,5,266,30,84,3,3,123,16513,9387,1109,386,27398,0,3,0,0,3,13,4,0,4,22,12,10,0,0,22,16,8,0,0,26,18,7,0,0,27,14,12,0,0,30,16,14,0,3,26,17,0,3,0,21,12,7,0,0,21,4,4,4,0,16,8,6,0,0,16,0,0,0,0,0
LGA58050,0,22,0,0,20,7,43,3,0,57,17,36,3,0,58,10,33,3,0,53,9,22,0,0,34,12,42,0,0,59,11,31,3,0,46,25,31,7,0,57,17,28,4,0,50,9,19,4,0,29,0,12,0,0,16,0,7,3,3,17,3,3,0,0,6,135,335,36,10,512,724,2503,96,71,3392,2973,2263,139,123,5490,4331,1475,207,87,6100,4439,1488,244,111,6282,3913,1493,175,79,5656,4212,1612,144,101,6070,4447,1575,163,95,6290,4282,1436,179,72,5968,3215,1320,180,61,4781,1985,1079,139,43,3241,654,585,67,18,1316,162,285,18,10,480,44,109,13,10,173,35380,17209,1762,889,55239,10,22,0,3,39,27,27,0,3,53,41,18,8,0,67,41,18,0,5,67,35,11,3,4,59,43,14,0,0,58,53,27,3,3,83,45,19,4,3,71,30,15,4,3,57,21,7,0,0,33,8,11,0,0,16,5,3,0,0,11
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,6,4,0,0,12,9,5,0,0,22,5,5,0,0,11,11,10,0,0,19,3,6,0,0,9,14,4,0,0,23,19,5,0,0,28,11,3,0,0,17,3,3,0,0,9,5,0,0,0,8,0,0,0,3,3,3,0,0,0,3,107,52,5,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,7,0,0,6,8,3,0,0,13,10,9,3,0,21,7,4,0,0,12,14,3,0,0,21,7,0,0,0,12,9,0,0,0,11,3,0,0,0,4,9,0,0,0,8,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,70,33,8,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,7,8,40,0,4,51,28,29,0,3,57,24,18,0,0,45,30,24,3,0,54,27,14,0,0,41,30,31,0,0,62,56,35,8,0,98,54,33,11,0,100,59,42,3,3,117,46,34,11,0,91,21,38,7,3,68,15,20,0,0,30,7,5,0,0,14,409,358,49,17,825,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,7,5,3,0,0,10,3,4,0,0,4,6,3,0,0,7,9,7,0,0,11,13,7,0,0,20,13,3,0,0,20,15,5,0,0,17,12,3,0,0,15,7,3,3,0,12,4,9,0,0,12,3,0,0,0,5,94,44,8,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,5,3,4,0,0,8,0,0,0,0,0,3,3,0,0,5,8,3,0,0,7,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,15,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,0,3,0,0,5,0,40,0,0,45,14,23,0,0,31,13,16,0,0,33,5,14,0,0,16,6,16,0,6,27,11,24,3,0,36,7,13,0,0,21,6,18,3,0,27,4,7,3,0,18,3,6,4,0,17,0,4,0,0,4,0,0,3,0,3,70,182,21,9,277,199,573,26,12,815,1160,1421,97,65,2745,2333,1130,110,81,3650,2706,1062,152,48,3975,2109,862,108,45,3125,2010,852,77,42,2979,1953,703,64,33,2760,1869,603,60,35,2571,1522,574,64,37,2199,942,512,47,14,1518,336,330,34,8,700,70,131,12,9,216,26,41,7,0,72,17230,8797,855,433,27322,0,6,0,3,11,19,8,0,4,33,12,12,0,0,25,27,12,3,0,36,22,11,0,0,30,27,7,3,4,37,24,5,0,4,31,22,11,0,0,37,18,6,0,0,28,9,14,3,0,26,3,0,0,0,9,0,3,0,0,5
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,9,0,4,0,12,13,8,0,0,20,22,3,0,0,30,33,11,0,0,41,16,9,0,0,32,37,9,0,0,44,44,20,0,0,62,59,15,0,3,76,47,6,10,0,57,12,10,3,0,27,17,15,0,0,27,3,10,4,0,14,3,4,0,0,7,314,118,17,3,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,3,0,0,0,3,0,10,0,0,12,3,3,0,0,6,0,3,4,0,10,3,7,0,0,10,3,11,0,0,16,6,4,0,0,6,5,7,0,0,15,6,4,0,0,13,5,7,0,0,15,0,10,0,0,11,3,8,0,0,10,0,9,0,0,5,40,77,12,3,129,122,597,33,30,777,905,1154,54,46,2150,1841,848,96,36,2826,1847,720,105,32,2702,1544,667,78,35,2331,1377,656,49,17,2097,1462,586,43,28,2116,1332,476,62,25,1897,1076,482,42,12,1615,665,417,60,15,1158,267,288,25,8,585,68,105,10,4,180,21,63,3,0,82,12521,7051,654,288,20519,3,0,0,3,10,4,7,0,3,14,17,9,0,4,25,12,11,3,0,28,13,7,0,0,14,6,11,0,0,18,17,8,0,0,21,12,5,0,0,24,20,6,0,0,29,6,8,0,0,10,0,4,0,0,8,0,3,0,0,3
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,12,21,0,0,29,27,5,0,0,33,29,13,0,0,35,39,11,5,0,51,39,21,0,0,61,48,28,3,0,79,43,24,0,0,65,61,19,3,6,85,41,21,8,0,73,44,29,8,0,78,14,22,3,0,41,9,11,3,0,20,3,6,0,3,12,400,227,35,13,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
