LGA_CODE_2016,M_M2_BusTot_15_24,M_M2_BusTot_25_34,M_M2_BusTot_35_44,M_M2_BusTot_45_54,M_M2_BusTot_55_64,M_M2_BusTot_65_74,M_M2_BusTot_75ov,M_M2_BusTot_Tot,M_M2_Other_M2_15_24,M_M2_Other_M2_25_34,M_M2_Other_M2_35_44,M_M2_Other_M2_45_54,M_M2_Other_M2_55_64,M_M2_Other_M2_65_74,M_M2_Other_M2_75ov,M_M2_Other_M2_Tot,M_M2_Tot_M2_15_24,M_M2_Tot_M2_25_34,M_M2_Tot_M2_35_44,M_M2_Tot_M2_45_54,M_M2_Tot_M2_55_64,M_M2_Tot_M2_65_74,M_M2_Tot_M2_75ov,M_M2_Tot_M2_Tot,M_M3_Trn_and_2_oth_Ms_15_24,M_M3_Trn_and_2_oth_Ms_25_34,M_M3_Trn_and_2_oth_Ms_35_44,M_M3_Trn_and_2_oth_Ms_45_54,M_M3_Trn_and_2_oth_Ms_55_64,M_M3_Trn_and_2_oth_Ms_65_74,M_M3_Trn_and_2_oth_Ms_75ov,M_M3_Trn_and_2_oth_Ms_Tot,M_M3_Bus2othMs_ex_tn_15_24,M_M3_Bus2othMs_ex_tn_25_34,M_M3_Bus2othMs_ex_tn_35_44,M_M3_Bus2othMs_ex_tn_45_54,M_M3_Bus2othMs_ex_tn_55_64,M_M3_Bus2othMs_ex_tn_65_74,M_M3_Bus2othMs_ex_tn_75ov,M_M3_Bus2othMs_ex_tn_Tot,M_M3_Other_M3_15_24,M_M3_Other_M3_25_34,M_M3_Other_M3_35_44,M_M3_Other_M3_45_54,M_M3_Other_M3_55_64,M_M3_Other_M3_65_74,M_M3_Other_M3_75ov,M_M3_Other_M3_Tot,M_M3_Tot_M3_15_24,M_M3_Tot_M3_25_34,M_M3_Tot_M3_35_44,M_M3_Tot_M3_45_54,M_M3_Tot_M3_55_64,M_M3_Tot_M3_65_74,M_M3_Tot_M3_75ov,M_M3_Tot_M3_Tot,M_Wkd_at_home_15_24,M_Wkd_at_home_25_34,M_Wkd_at_home_35_44,M_Wkd_at_home_45_54,M_Wkd_at_home_55_64,M_Wkd_at_home_65_74,M_Wkd_at_home_75ov,M_Wkd_at_home_Tot,M_Did_not_go_to_work_15_24,M_Did_not_go_to_work_25_34,M_Did_not_go_to_work_35_44,M_Did_not_go_to_work_45_54,M_Did_not_go_to_work_55_64,M_Did_not_go_to_work_65_74,M_Did_not_go_to_work_75ov,M_Did_not_go_to_work_Tot,M_MT_NS_15_24,M_MT_NS_25_34,M_MT_NS_35_44,M_MT_NS_45_54,M_MT_NS_55_64,M_MT_NS_65_74,M_MT_NS_75ov,M_MT_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75ov,M_Tot_Tot,F_M1_Train_15_24,F_M1_Train_25_34,F_M1_Train_35_44,F_M1_Train_45_54,F_M1_Train_55_64,F_M1_Train_65_74,F_M1_Train_75ov,F_M1_Train_Tot,F_M1_Bus_15_24,F_M1_Bus_25_34,F_M1_Bus_35_44,F_M1_Bus_45_54,F_M1_Bus_55_64,F_M1_Bus_65_74,F_M1_Bus_75ov,F_M1_Bus_Tot,F_M1_Ferry_15_24,F_M1_Ferry_25_34,F_M1_Ferry_35_44,F_M1_Ferry_45_54,F_M1_Ferry_55_64,F_M1_Ferry_65_74,F_M1_Ferry_75ov,F_M1_Ferry_Tot,F_M1_Tram_Inc_LR_15_24,F_M1_Tram_Inc_LR_25_34,F_M1_Tram_Inc_LR_35_44,F_M1_Tram_Inc_LR_45_54,F_M1_Tram_Inc_LR_55_64,F_M1_Tram_Inc_LR_65_74,F_M1_Tram_Inc_LR_75ov,F_M1_Tram_Inc_LR_Tot,F_M1_Taxi_15_24,F_M1_Taxi_25_34,F_M1_Taxi_35_44,F_M1_Taxi_45_54,F_M1_Taxi_55_64,F_M1_Taxi_65_74,F_M1_Taxi_75ov,F_M1_Taxi_Tot,F_M1_CarAsDriv_15_24,F_M1_CarAsDriv_25_34,F_M1_CarAsDriv_35_44,F_M1_CarAsDriv_45_54,F_M1_CarAsDriv_55_64,F_M1_CarAsDriv_65_74,F_M1_CarAsDriv_75ov,F_M1_CarAsDriv_Tot,F_M1_CarAsPas_15_24,F_M1_CarAsPas_25_34,F_M1_CarAsPas_35_44,F_M1_CarAsPas_45_54,F_M1_CarAsPas_55_64,F_M1_CarAsPas_65_74,F_M1_CarAsPas_75ov,F_M1_CarAsPas_Tot,F_M1_Truck_15_24,F_M1_Truck_25_34,F_M1_Truck_35_44,F_M1_Truck_45_54,F_M1_Truck_55_64,F_M1_Truck_65_74,F_M1_Truck_75ov,F_M1_Truck_Tot,F_M1_MBikeScoot_15_24,F_M1_MBikeScoot_25_34,F_M1_MBikeScoot_35_44,F_M1_MBikeScoot_45_54,F_M1_MBikeScoot_55_64,F_M1_MBikeScoot_65_74,F_M1_MBikeScoot_75ov,F_M1_MBikeScoot_Tot,F_M1_Bicycle_15_24,F_M1_Bicycle_25_34,F_M1_Bicycle_35_44,F_M1_Bicycle_45_54,F_M1_Bicycle_55_64,F_M1_Bicycle_65_74,F_M1_Bicycle_75ov,F_M1_Bicycle_Tot,F_M1_Other_15_24,F_M1_Other_25_34,F_M1_Other_35_44,F_M1_Other_45_54,F_M1_Other_55_64,F_M1_Other_65_74,F_M1_Other_75ov,F_M1_Other_Tot,F_M1_WlkOnly_15_24,F_M1_WlkOnly_25_34,F_M1_WlkOnly_35_44,F_M1_WlkOnly_45_54,F_M1_WlkOnly_55_64,F_M1_WlkOnly_65_74,F_M1_WlkOnly_75ov,F_M1_WlkOnly_Tot,F_M1_Tot_M1_15_24,F_M1_Tot_M1_25_34,F_M1_Tot_M1_35_44,F_M1_Tot_M1_45_54,F_M1_Tot_M1_55_64,F_M1_Tot_M1_65_74,F_M1_Tot_M1_75ov,F_M1_Tot_M1_Tot,F_M2_TrnBus_15_24,F_M2_TrnBus_25_34,F_M2_TrnBus_35_44,F_M2_TrnBus_45_54,F_M2_TrnBus_55_64,F_M2_TrnBus_65_74,F_M2_TrnBus_75ov,F_M2_TrnBus_Tot
LGA22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,20,42,58,59,45,21,252,39,21,19,28,32,22,0,155,0,4,4,0,8,3,0,24,257,321,384,456,441,177,50,2081,4,3,0,0,3,0,0,13,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,129,216,239,345,254,53,3,1243,38,13,5,10,11,5,0,82,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,12,0,0,4,0,3,0,0,10,23,9,16,26,41,4,3,117,205,240,268,385,316,70,3,1484,0,0,0,0,0,0,0,0
LGA22310,4,11,11,3,0,0,0,29,18,26,13,19,18,3,0,98,111,164,113,72,48,12,4,521,29,36,30,12,11,4,0,123,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,8,38,39,34,17,17,4,0,134,32,146,268,325,352,208,47,1379,362,205,153,125,152,90,19,1110,31,28,29,34,22,13,6,160,2499,4058,3537,3287,2610,1029,188,17203,160,260,143,93,64,14,0,732,65,62,32,30,21,3,0,213,0,0,0,0,0,0,0,0,49,101,34,35,19,9,0,240,3,12,3,0,4,0,0,23,1189,2593,2792,3162,2151,451,40,12376,308,198,99,133,117,30,3,892,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,30,19,19,28,7,0,0,105,0,18,25,30,12,9,0,106,250,210,107,169,138,38,3,917,2056,3480,3270,3680,2540,558,49,15626,55,76,29,20,10,10,0,197
LGA22410,0,0,0,0,0,0,0,0,7,4,3,3,4,0,0,31,12,12,4,7,4,0,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,40,65,88,70,33,324,87,31,38,86,84,23,3,350,16,15,9,6,6,3,6,56,532,618,679,944,791,277,77,3919,4,6,3,4,0,0,0,27,8,4,5,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,252,350,473,619,399,67,4,2161,89,15,12,24,22,3,0,163,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,6,0,0,3,5,8,0,0,12,24,20,15,42,42,8,0,161,382,396,523,697,477,81,10,2566,0,0,0,0,0,0,0,0
LGA22490,0,0,0,0,0,0,0,0,6,5,7,7,3,3,0,25,9,8,9,5,3,3,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,18,51,59,67,58,22,292,28,23,17,18,24,12,4,124,4,0,6,9,3,3,4,33,249,332,364,393,319,166,40,1871,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,107,164,224,226,154,27,0,901,20,4,4,4,10,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,5,6,5,11,19,14,7,0,60,137,184,245,250,175,39,0,1036,0,0,0,0,0,0,0,0
LGA22620,8,10,5,4,0,0,0,41,35,34,27,27,21,9,0,149,52,48,49,42,27,10,0,233,0,3,6,0,3,0,0,18,3,3,0,0,0,0,0,6,0,3,0,0,0,0,0,3,4,6,6,3,3,0,0,25,26,59,147,179,217,135,35,791,497,278,249,271,290,126,25,1730,56,29,31,38,34,12,8,217,3560,4596,4382,4614,3743,923,160,21981,6,14,14,16,9,0,0,66,79,37,23,26,25,9,0,201,0,3,0,0,0,0,0,5,3,6,0,0,0,0,0,13,8,7,6,3,6,0,0,39,2094,3114,3384,3912,2731,364,39,15642,625,215,137,168,134,26,5,1307,0,3,0,5,7,0,0,13,5,3,5,10,6,0,0,27,13,14,22,18,11,0,0,74,6,13,6,14,9,5,0,54,152,163,112,159,127,25,3,740,2993,3592,3709,4324,3076,428,50,18168,3,3,3,0,0,0,0,13
LGA22670,34,19,16,19,11,0,0,92,60,109,74,80,50,13,0,390,208,284,199,199,109,23,0,1020,30,36,26,26,7,4,0,128,3,0,3,0,0,0,0,9,0,6,3,3,0,0,0,11,34,40,28,27,14,5,0,154,22,100,121,153,119,62,12,592,526,478,449,474,446,161,26,2560,95,132,130,112,69,34,15,583,6440,13335,13930,14234,9657,2113,205,59915,107,209,119,110,63,10,0,617,155,125,81,76,57,9,0,500,0,0,0,0,0,0,0,4,4,19,9,5,3,0,0,37,5,15,7,5,12,3,0,55,2414,5962,6812,7550,4528,692,37,27997,685,430,304,460,374,93,8,2351,4,0,0,4,3,0,0,14,3,4,0,0,6,0,0,15,0,12,9,10,4,0,0,40,9,24,32,33,25,0,0,128,96,100,74,78,69,22,0,445,3486,6908,7452,8341,5131,833,51,32191,48,56,52,39,23,3,0,220
LGA22750,33,17,15,12,12,4,0,94,57,70,52,56,35,4,0,279,125,164,122,127,69,17,0,624,16,17,12,9,11,0,0,57,6,3,0,0,3,0,0,13,0,4,4,5,0,0,0,11,24,21,14,8,13,0,0,86,51,157,295,333,398,223,55,1513,1035,553,533,494,581,196,39,3431,97,104,74,83,63,25,17,477,7081,9706,9774,9482,7568,1889,278,45789,38,118,61,44,26,4,0,293,242,148,82,122,101,17,0,702,3,3,0,0,0,0,0,6,9,12,3,6,0,0,0,25,11,14,12,17,18,7,0,76,4146,7100,7582,8632,5545,745,43,33784,1279,441,278,378,281,53,6,2718,3,0,0,3,4,0,0,10,0,6,3,11,3,3,0,22,20,49,50,38,26,5,0,199,7,22,30,24,26,10,0,119,295,292,221,264,226,42,8,1347,6056,8199,8318,9547,6245,880,61,39306,8,16,7,10,0,0,0,45
LGA22830,6,3,3,0,0,0,0,13,17,20,22,15,8,0,0,81,32,37,33,22,15,3,0,140,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,3,3,3,0,0,0,13,22,55,101,143,177,108,46,660,217,142,166,146,198,74,13,966,39,21,34,26,23,11,7,169,1960,2799,2834,2961,2457,714,164,13896,17,38,17,12,6,3,0,99,13,13,8,14,6,4,0,54,0,0,0,0,0,0,0,0,8,9,0,3,3,0,0,19,5,5,3,3,4,0,0,19,1085,1896,2133,2536,1714,238,22,9629,375,159,97,100,84,23,3,847,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,13,10,13,5,15,15,3,0,63,0,5,6,3,8,3,0,29,73,92,60,90,84,34,7,449,1585,2241,2337,2786,1931,312,31,11221,4,4,3,3,0,0,0,12
LGA22910,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,15,0,0,3,9,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,15,36,59,86,77,21,295,43,31,24,36,50,14,4,210,6,8,7,6,6,0,0,29,236,330,405,454,491,179,44,2127,5,3,0,0,4,0,0,9,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,176,215,308,426,318,41,8,1492,40,17,19,17,8,4,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,3,3,0,3,0,12,17,11,16,26,34,4,0,114,243,246,351,473,369,59,8,1754,0,0,0,0,0,0,0,0
LGA22980,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,10,3,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,11,26,51,33,9,149,9,8,6,16,23,8,3,68,0,7,0,3,0,5,0,17,138,181,190,244,273,100,29,1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,92,98,177,136,18,0,598,13,13,6,5,13,0,3,52,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,13,12,17,24,19,4,0,86,100,117,127,203,171,22,4,748,0,0,0,0,0,0,0,0
LGA23110,3,3,0,0,0,0,0,16,25,25,35,43,23,0,0,152,77,95,80,74,52,11,3,389,18,13,7,11,3,4,0,53,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,8,18,13,10,11,4,4,0,59,7,56,114,152,120,49,11,509,283,224,218,201,264,58,14,1263,31,49,40,34,33,10,7,203,2273,4705,5043,5133,3761,725,75,21707,52,84,36,35,25,0,0,240,40,38,15,19,10,4,0,122,0,0,0,0,0,0,0,0,4,8,4,5,0,0,0,19,6,8,5,3,0,0,0,20,869,2022,2165,2461,1401,188,14,9118,298,136,94,104,74,16,0,729,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,7,14,16,14,17,5,0,0,61,3,12,17,16,6,0,0,61,96,48,47,70,55,20,0,337,1383,2370,2406,2742,1582,237,14,10728,25,26,12,7,6,0,0,75
LGA23190,0,0,0,0,0,0,0,0,8,3,6,5,3,0,0,26,8,5,8,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,5,6,10,41,53,71,38,21,234,79,48,41,44,76,31,3,323,18,9,6,14,6,4,3,59,718,829,799,920,823,243,62,4395,0,3,0,0,0,0,0,5,12,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,380,598,650,780,604,94,7,3119,130,29,21,29,20,5,3,239,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,3,0,8,5,3,0,20,0,3,0,0,3,0,0,6,37,35,29,39,38,7,0,182,561,675,711,862,679,105,14,3606,0,0,0,0,0,0,0,0
LGA23270,50,41,27,31,23,4,0,173,54,104,76,70,40,0,6,359,199,308,201,179,108,12,6,1009,34,43,26,6,8,0,0,127,3,0,0,0,0,0,0,10,0,3,6,3,0,0,0,10,34,47,32,15,8,0,0,148,23,95,164,166,151,79,12,693,628,641,669,651,545,141,17,3297,110,122,106,106,65,22,15,553,6500,13345,12907,12641,8146,1575,175,55289,91,139,81,64,29,0,0,405,131,107,54,50,41,6,0,393,3,3,0,0,0,0,0,6,6,17,13,6,3,0,0,48,11,35,19,20,6,3,0,95,2880,5624,6021,6303,3433,380,30,24673,888,363,240,321,221,34,4,2071,0,3,4,3,3,0,0,13,0,3,6,0,0,0,0,15,6,14,12,9,8,0,0,49,0,29,31,34,13,0,0,116,81,68,50,72,62,10,0,351,4100,6412,6531,6879,3818,442,34,28223,45,66,22,24,10,3,0,171
LGA23350,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,18,3,3,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,31,57,74,69,26,280,43,26,24,36,52,29,4,218,6,8,0,3,8,3,5,31,264,311,420,596,593,234,57,2479,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,188,294,409,309,48,4,1359,45,7,9,13,16,6,0,99,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,14,13,22,21,30,41,13,4,149,185,216,325,461,371,65,8,1634,0,0,0,0,0,0,0,0
LGA23430,26,7,15,7,3,0,0,66,34,71,31,51,29,13,0,234,189,219,135,142,67,32,0,789,23,43,22,9,7,0,0,113,0,0,0,0,0,0,0,0,7,3,3,3,0,0,0,11,32,51,28,14,9,0,0,133,33,114,250,332,246,137,43,1155,778,384,340,324,293,152,22,2292,55,74,57,54,32,11,9,298,5413,9005,9110,9278,6446,1843,265,41356,143,169,71,71,39,13,0,502,200,104,55,63,29,11,0,463,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,6,13,5,8,3,0,0,0,31,2510,4587,4839,5746,3569,664,38,21955,704,290,187,285,229,55,6,1758,0,3,0,4,0,0,0,8,3,3,4,4,0,0,0,14,21,14,14,21,22,0,0,86,8,16,30,24,20,11,0,101,201,133,92,123,104,20,6,679,3803,5325,5298,6339,4008,771,55,25596,81,105,39,39,27,12,0,302
LGA23670,34,10,14,7,7,3,0,69,53,58,41,43,23,3,0,227,146,150,118,106,52,18,0,596,23,28,18,19,5,0,0,87,9,0,3,0,0,0,0,9,0,0,7,3,0,0,0,9,33,30,25,23,5,0,0,111,28,105,228,263,265,127,23,1042,710,321,261,266,301,146,26,2031,49,69,51,56,40,22,15,297,5033,7525,7749,7921,5650,1500,202,35575,61,111,61,48,15,3,0,303,178,97,53,47,40,3,0,426,0,0,0,0,0,0,0,0,18,20,9,4,6,0,0,57,7,11,9,3,0,0,0,36,2693,4359,4714,5827,3786,616,37,22027,842,219,149,210,183,40,3,1655,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,12,0,12,5,18,7,0,0,47,7,18,18,21,15,5,3,86,102,73,66,80,71,17,3,416,3911,4923,5083,6280,4128,688,43,25063,38,49,20,16,13,3,0,132
LGA23810,5,3,4,0,0,0,0,11,15,12,16,17,12,0,0,87,30,29,28,27,20,3,0,134,0,0,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,14,12,31,53,50,83,70,34,328,277,175,197,252,317,96,11,1322,39,28,32,29,31,17,6,180,2027,2825,2782,3146,2670,633,106,14185,20,23,16,12,12,0,0,85,34,12,16,4,6,0,0,78,3,0,0,0,0,0,0,3,4,0,4,0,0,0,0,14,4,5,3,0,3,0,0,22,1219,2096,2184,2464,1627,256,17,9857,373,86,70,71,68,22,4,686,0,0,0,3,4,0,0,6,6,3,0,0,0,0,0,7,0,3,5,3,4,0,0,21,4,0,3,6,9,0,0,25,55,36,36,68,62,22,4,284,1717,2276,2343,2638,1792,298,27,11082,3,5,0,0,0,0,0,15
LGA23940,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,14,3,3,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,4,17,15,34,63,100,51,17,293,14,4,10,18,30,10,3,92,3,3,3,14,0,0,0,24,138,214,270,348,398,144,49,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,70,107,160,119,16,0,527,14,6,11,14,4,4,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,7,10,3,13,18,28,12,0,91,76,83,140,198,156,41,3,693,0,0,0,0,0,0,0,0
LGA24130,0,0,0,0,0,0,0,0,11,5,8,10,11,0,0,43,22,17,7,15,21,0,3,87,3,5,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,17,20,37,85,119,145,128,42,573,199,72,79,74,99,48,7,585,23,16,8,17,13,7,0,78,1093,1033,1069,1228,1067,455,76,6021,18,19,7,9,8,0,0,58,13,0,0,0,7,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,4,543,696,904,1305,788,151,10,4397,161,47,25,36,34,14,0,315,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,4,7,10,10,0,0,33,55,28,33,50,30,14,0,214,789,804,981,1416,877,181,8,5059,3,3,0,0,0,0,0,5
LGA24210,33,11,8,10,6,0,0,69,23,18,15,15,15,0,0,87,86,66,47,39,31,3,0,273,16,15,7,0,3,0,0,44,4,0,0,0,0,0,0,13,3,0,0,0,0,0,0,3,23,16,7,0,3,3,0,56,37,120,193,328,308,190,63,1240,425,167,119,131,143,81,12,1084,22,21,25,21,21,4,0,114,2426,2961,2563,2714,2064,773,173,13680,29,38,11,11,9,3,0,98,209,146,52,50,38,10,0,500,0,0,0,0,0,0,0,0,4,11,0,3,0,0,0,23,3,4,0,0,0,0,0,3,1583,1919,1794,2487,1573,335,25,9720,435,115,75,99,72,24,10,821,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,4,0,4,3,0,0,9,3,12,6,16,19,0,3,59,92,55,57,59,57,12,3,333,2359,2302,1994,2736,1775,379,37,11586,25,45,20,10,11,0,0,112
LGA24250,0,0,0,0,0,0,0,0,0,3,0,3,8,0,0,11,0,3,0,3,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,20,28,45,39,16,157,26,19,18,29,28,18,8,145,5,4,3,5,4,0,0,22,200,206,282,330,331,144,33,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,126,204,276,235,51,4,996,34,15,4,10,7,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,3,5,3,0,16,20,23,15,19,36,4,0,114,152,166,228,313,287,61,9,1213,0,0,0,0,0,0,0,0
LGA24330,17,13,8,3,5,4,0,52,18,44,16,25,15,0,0,133,126,178,113,96,70,14,0,599,29,34,15,20,10,0,0,108,6,0,0,0,0,0,0,10,0,3,0,7,0,0,0,11,35,40,15,22,8,0,0,127,16,97,150,130,99,22,9,517,324,230,184,174,156,61,13,1143,37,45,47,37,30,7,0,203,2627,4599,4088,3718,2709,644,58,18434,129,276,155,146,79,18,0,805,133,110,44,40,36,10,0,371,0,3,0,0,0,0,0,3,52,50,13,5,14,0,0,126,5,7,3,3,4,0,0,24,1496,2767,2762,2841,1693,240,19,11821,454,186,138,180,162,28,3,1157,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,12,16,49,43,43,26,4,0,173,3,10,13,8,9,0,0,42,138,176,117,117,83,16,3,648,2423,3639,3286,3376,2101,314,30,15180,55,66,31,35,24,5,0,213
LGA24410,17,9,7,3,4,0,0,27,24,39,24,37,13,5,0,136,115,118,90,87,32,13,0,454,23,21,8,11,3,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,23,22,13,13,3,0,0,76,24,79,134,194,196,133,27,786,477,227,185,190,208,112,19,1410,49,39,39,32,40,9,15,215,3407,4686,4612,4614,3428,1037,132,21916,74,128,78,47,23,0,0,363,99,47,21,27,18,3,0,219,0,0,0,0,0,0,0,3,11,26,7,6,3,0,0,43,0,5,3,4,0,0,0,14,1868,2672,2963,3779,2563,401,30,14277,505,127,88,142,106,28,4,1007,0,0,3,3,0,0,0,8,0,3,0,0,0,0,0,10,0,5,14,5,3,0,0,32,4,6,8,10,13,3,0,43,68,73,44,75,49,21,0,329,2630,3103,3232,4100,2786,455,34,16340,41,27,14,12,9,0,0,102
LGA24600,84,189,187,143,93,15,3,715,170,622,570,412,180,53,6,2025,2353,7805,8151,5220,2809,508,30,26871,489,1371,1392,758,464,84,7,4568,8,21,24,14,12,6,0,83,6,55,36,30,16,5,0,147,506,1446,1449,806,488,94,12,4803,141,868,1390,1028,587,283,57,4349,2353,3129,2666,2022,1651,687,96,12601,337,547,354,313,206,88,48,1895,21056,68231,63085,45077,25474,5917,762,229592,6100,19173,12887,8554,4279,617,48,51656,517,1131,734,661,382,79,4,3518,7,10,6,10,0,0,0,32,2933,8418,3626,2298,1226,287,17,18814,38,128,99,68,49,5,0,386,4240,13308,14271,12425,6639,1066,96,52041,1233,2670,1732,1340,843,166,24,8005,0,3,3,7,0,0,0,12,22,88,92,74,21,0,0,300,323,1790,1147,680,226,19,0,4187,47,176,147,114,70,18,0,578,1655,4835,1874,1158,699,135,17,10379,17121,51734,36612,27380,14435,2388,210,149891,641,1492,918,665,395,68,6,4188
LGA24650,15,4,6,4,0,0,0,25,14,31,20,13,7,3,0,93,44,62,46,32,12,4,0,200,5,0,6,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,0,0,0,23,16,55,164,115,92,28,5,478,286,130,122,110,116,55,4,827,33,23,28,33,15,7,3,138,2103,2890,2868,2376,1537,376,50,12204,24,40,26,7,5,0,0,95,53,33,18,20,11,4,0,126,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,18,0,0,0,0,3,0,0,10,1094,2085,2127,1968,1094,147,5,8529,478,99,77,88,62,10,0,819,0,0,3,3,0,0,0,7,3,0,4,0,0,0,0,7,10,8,3,4,3,0,0,25,3,7,18,9,6,3,0,50,63,39,44,56,28,11,3,247,1734,2320,2317,2155,1211,180,9,9929,17,9,3,0,0,0,0,30
