LGA_CODE_2016,CI_II_2000_2999_Mng,CI_II_2000_2999_Pro,CI_II_2000_2999_TecTW,CI_II_2000_2999_CoPSW,CI_II_2000_2999_ClAW,CI_II_2000_2999_SWks,CI_II_2000_2999_MaOpDv,CI_II_2000_2999_Lab,CI_II_2000_2999_IDNS,CI_II_2000_2999_Tot,CI_II_3000mo_Mng,CI_II_3000mo_Pro,CI_II_3000mo_TecTW,CI_II_3000mo_CoPSW,CI_II_3000mo_ClAW,CI_II_3000mo_SWks,CI_II_3000mo_MaOpDv,CI_II_3000mo_Lab,CI_II_3000mo_IDNS,CI_II_3000mo_Tot,CI_II_PINS_Mng,CI_II_PINS_Pro,CI_II_PINS_TecTW,CI_II_PINS_CoPSW,CI_II_PINS_ClAW,CI_II_PINS_SWks,CI_II_PINS_MaOpDv,CI_II_PINS_Lab,CI_II_PINS_IDNS,CI_II_PINS_Tot,CI_II_Tot_Mng,CI_II_Tot_Pro,CI_II_Tot_TecTW,CI_II_Tot_CoPSW,CI_II_Tot_ClAW,CI_II_Tot_SWks,CI_II_Tot_MaOpDv,CI_II_Tot_Lab,CI_II_Tot_IDNS,CI_II_Tot_Tot,LE_IDNS_NNI_Mng,LE_IDNS_NNI_Pro,LE_IDNS_NNI_TecTW,LE_IDNS_NNI_CoPSW,LE_IDNS_NNI_ClAW,LE_IDNS_NNI_SWks,LE_IDNS_NNI_MaOpDv,LE_IDNS_NNI_Lab,LE_IDNS_NNI_IDNS,LE_IDNS_NNI_Tot,LE_IDNS_1_149_Mng,LE_IDNS_1_149_Pro,LE_IDNS_1_149_TecTW,LE_IDNS_1_149_CoPSW,LE_IDNS_1_149_ClAW,LE_IDNS_1_149_SWks,LE_IDNS_1_149_MaOpDv,LE_IDNS_1_149_Lab,LE_IDNS_1_149_IDNS,LE_IDNS_1_149_Tot,LE_IDNS_150_299_Mng,LE_IDNS_150_299_Pro,LE_IDNS_150_299_TecTW,LE_IDNS_150_299_CoPSW,LE_IDNS_150_299_ClAW,LE_IDNS_150_299_SWks,LE_IDNS_150_299_MaOpDv,LE_IDNS_150_299_Lab,LE_IDNS_150_299_IDNS,LE_IDNS_150_299_Tot,LE_IDNS_300_399_Mng,LE_IDNS_300_399_Pro,LE_IDNS_300_399_TecTW,LE_IDNS_300_399_CoPSW,LE_IDNS_300_399_ClAW,LE_IDNS_300_399_SWks,LE_IDNS_300_399_MaOpDv,LE_IDNS_300_399_Lab,LE_IDNS_300_399_IDNS,LE_IDNS_300_399_Tot,LE_IDNS_400_499_Mng,LE_IDNS_400_499_Pro,LE_IDNS_400_499_TecTW,LE_IDNS_400_499_CoPSW,LE_IDNS_400_499_ClAW,LE_IDNS_400_499_SWks,LE_IDNS_400_499_MaOpDv,LE_IDNS_400_499_Lab,LE_IDNS_400_499_IDNS,LE_IDNS_400_499_Tot,LE_IDNS_500_649_Mng,LE_IDNS_500_649_Pro,LE_IDNS_500_649_TecTW,LE_IDNS_500_649_CoPSW,LE_IDNS_500_649_ClAW,LE_IDNS_500_649_SWks,LE_IDNS_500_649_MaOpDv,LE_IDNS_500_649_Lab,LE_IDNS_500_649_IDNS,LE_IDNS_500_649_Tot,LE_IDNS_650_799_Mng,LE_IDNS_650_799_Pro,LE_IDNS_650_799_TecTW,LE_IDNS_650_799_CoPSW,LE_IDNS_650_799_ClAW,LE_IDNS_650_799_SWks,LE_IDNS_650_799_MaOpDv,LE_IDNS_650_799_Lab,LE_IDNS_650_799_IDNS,LE_IDNS_650_799_Tot,LE_IDNS_800_999_Mng,LE_IDNS_800_999_Pro,LE_IDNS_800_999_TecTW,LE_IDNS_800_999_CoPSW,LE_IDNS_800_999_ClAW,LE_IDNS_800_999_SWks,LE_IDNS_800_999_MaOpDv,LE_IDNS_800_999_Lab,LE_IDNS_800_999_IDNS,LE_IDNS_800_999_Tot,LE_IDNS_1000_1249_Mng,LE_IDNS_1000_1249_Pro,LE_IDNS_1000_1249_TecTW,LE_IDNS_1000_1249_CoPSW,LE_IDNS_1000_1249_ClAW,LE_IDNS_1000_1249_SWks,LE_IDNS_1000_1249_MaOpDv,LE_IDNS_1000_1249_Lab,LE_IDNS_1000_1249_IDNS,LE_IDNS_1000_1249_Tot,LE_IDNS_1250_1499_Mng,LE_IDNS_1250_1499_Pro,LE_IDNS_1250_1499_TecTW,LE_IDNS_1250_1499_CoPSW,LE_IDNS_1250_1499_ClAW,LE_IDNS_1250_1499_SWks,LE_IDNS_1250_1499_MaOpDv,LE_IDNS_1250_1499_Lab,LE_IDNS_1250_1499_IDNS,LE_IDNS_1250_1499_Tot,LE_IDNS_1500_1749_Mng,LE_IDNS_1500_1749_Pro,LE_IDNS_1500_1749_TecTW,LE_IDNS_1500_1749_CoPSW,LE_IDNS_1500_1749_ClAW,LE_IDNS_1500_1749_SWks,LE_IDNS_1500_1749_MaOpDv,LE_IDNS_1500_1749_Lab,LE_IDNS_1500_1749_IDNS,LE_IDNS_1500_1749_Tot,LE_IDNS_1750_1999_Mng,LE_IDNS_1750_1999_Pro,LE_IDNS_1750_1999_TecTW,LE_IDNS_1750_1999_CoPSW,LE_IDNS_1750_1999_ClAW,LE_IDNS_1750_1999_SWks,LE_IDNS_1750_1999_MaOpDv,LE_IDNS_1750_1999_Lab,LE_IDNS_1750_1999_IDNS,LE_IDNS_1750_1999_Tot,LE_IDNS_2000_2999_Mng,LE_IDNS_2000_2999_Pro,LE_IDNS_2000_2999_TecTW,LE_IDNS_2000_2999_CoPSW,LE_IDNS_2000_2999_ClAW,LE_IDNS_2000_2999_SWks,LE_IDNS_2000_2999_MaOpDv,LE_IDNS_2000_2999_Lab,LE_IDNS_2000_2999_IDNS,LE_IDNS_2000_2999_Tot,LE_IDNS_3000mo_Mng,LE_IDNS_3000mo_Pro,LE_IDNS_3000mo_TecTW,LE_IDNS_3000mo_CoPSW,LE_IDNS_3000mo_ClAW,LE_IDNS_3000mo_SWks,LE_IDNS_3000mo_MaOpDv,LE_IDNS_3000mo_Lab,LE_IDNS_3000mo_IDNS,LE_IDNS_3000mo_Tot,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot
LGA40070,12,10,0,8,11,4,0,0,0,47,9,0,0,0,0,3,0,0,0,13,0,0,0,5,0,3,0,0,0,8,128,131,66,238,512,148,22,112,22,1376,3,4,0,3,0,0,0,0,10,21,0,4,0,13,0,24,0,13,3,62,0,8,3,21,4,10,0,14,8,75,7,15,9,22,13,14,0,26,6,105,3,13,7,13,23,20,4,21,10,114,9,22,15,35,36,23,4,23,11,170,10,23,26,32,73,30,10,22,10,226,20,57,25,45,104,17,7,16,18,315,31,81,37,27,118,14,0,6,11,325,17,97,27,8,64,8,3,0,8,236,26,76,9,16,34,3,9,4,8,188,25,63,8,12,19,5,3,0,4,136,43,85,8,15,19,3,3,0,9,191,27,63,3,3,7,7,0,0,8,120,10,22,12,17,20,10,0,6,83,185,230,626,190,293,538,182,46,165,208,2478
LGA40120,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,4,6,20,22,25,6,28,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,17,0,0,0,0,0,3,0,0,0,11,0,0,4,3,3,3,0,4,0,14,0,0,0,3,3,3,0,6,0,12,4,3,8,6,0,8,0,4,4,42,6,3,3,0,3,5,0,9,3,31,7,6,5,3,3,3,0,5,0,36,0,3,5,0,3,3,3,3,0,25,3,3,0,3,0,0,3,0,0,16,0,5,3,0,3,0,0,4,0,12,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,5,15,33,23,32,23,27,27,18,43,16,249
LGA40220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,14,19,23,19,9,27,0,125,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,11,3,0,0,0,0,0,0,3,0,12,5,0,0,0,0,3,0,0,0,9,0,3,0,3,3,3,0,3,0,24,3,4,5,9,3,0,0,7,0,33,5,3,0,6,3,0,0,7,0,29,7,3,0,3,4,0,3,0,0,25,3,0,0,0,4,0,3,3,0,15,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,6,13,42,16,21,28,22,18,11,26,9,200
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,12,0,11,0,15,0,5,0,3,7,39
LGA40310,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,5,22,20,45,22,12,50,3,202,3,0,0,0,0,0,0,3,0,10,3,0,0,6,3,0,0,10,0,18,4,0,0,4,0,4,0,8,3,19,7,0,0,0,7,0,0,11,0,20,0,4,0,4,0,3,0,5,0,24,3,4,6,7,5,6,0,8,5,46,3,3,0,5,3,0,0,9,0,35,4,5,8,6,8,4,11,6,3,54,5,10,3,4,4,0,3,8,0,32,3,7,3,0,7,0,0,10,0,27,8,0,3,0,0,0,0,0,0,20,8,0,3,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,5,7,4,19,59,39,30,34,42,30,30,83,15,354
LGA40430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,3,0,0,20
LGA40520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,10,13,18,3,15,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,3,6,6,0,0,0,0,0,0,8,3,18,0,0,0,0,4,3,3,4,0,12,3,4,3,0,0,0,5,3,0,22,0,3,7,9,3,0,0,3,0,29,3,0,5,3,4,0,3,5,0,17,0,0,0,0,3,0,0,0,0,13,0,3,3,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,9,23,25,18,21,18,10,7,28,7,162
LGA40700,3,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,12,30,61,24,3,13,0,176,0,0,0,0,0,0,0,0,0,6,0,3,0,8,0,3,0,5,0,16,0,0,0,5,5,3,0,0,0,10,0,3,0,4,4,4,0,4,0,19,0,4,3,3,7,0,0,5,0,16,0,6,0,0,8,3,0,4,0,28,8,8,6,9,6,6,0,6,3,54,3,6,3,4,11,10,3,0,0,49,4,11,0,3,6,3,0,0,3,30,6,5,3,0,6,6,0,0,0,28,0,3,3,3,3,0,0,0,0,19,0,12,3,0,3,0,0,0,0,17,9,8,0,0,3,0,0,0,0,18,8,8,0,0,3,3,0,0,0,23,0,9,0,0,4,0,0,3,8,25,46,81,28,47,63,44,7,30,23,360
LGA40910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,17,12,11,3,20,0,83,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,10,0,6,0,3,0,0,0,3,0,16,0,0,7,4,0,0,0,3,0,21,0,0,6,3,3,3,0,8,0,20,0,0,4,7,8,5,0,3,3,31,0,0,6,4,3,0,3,0,3,26,0,3,11,4,7,3,3,0,0,27,6,6,7,3,5,0,9,0,3,33,0,5,3,3,3,0,0,0,0,19,0,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,7,3,7,0,0,0,0,0,0,0,14,0,4,0,0,3,0,0,0,0,8,0,0,3,3,0,0,0,0,3,11,16,39,51,43,27,21,18,23,16,252
LGA41010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,8,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,6,14,5,10,9,3,0,11,10,3,75
LGA41060,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,27,44,69,106,102,42,78,6,504,3,0,0,0,0,0,0,5,3,9,0,0,3,9,0,6,0,4,3,26,0,3,3,3,0,12,0,9,3,38,0,10,7,12,5,14,3,6,0,59,0,7,17,13,5,12,3,13,3,81,0,6,10,25,12,12,10,30,3,115,12,13,14,33,22,16,13,19,4,143,11,15,30,23,15,4,26,15,5,147,19,33,23,15,16,11,8,10,3,136,17,15,5,3,12,0,3,5,3,68,11,18,10,0,6,3,3,3,0,59,5,15,3,0,3,8,0,0,0,32,10,13,0,0,0,4,3,0,0,38,7,14,0,0,0,0,0,3,0,28,7,8,3,9,3,8,0,11,30,76,104,164,127,159,113,117,78,132,59,1061
LGA41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,11,16,12,4,33,3,96,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,9,0,0,3,0,0,5,0,5,0,18,0,0,5,0,3,0,0,3,0,10,0,0,0,0,3,0,0,0,5,14,3,0,3,0,3,0,0,0,0,17,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,18,10,14,11,18,13,6,18,11,117
LGA41190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,21
LGA41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,9,0,3,0,4,7,28
LGA41560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,6,9,17,15,9,17,3,95,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,3,0,15,0,0,0,3,0,3,0,3,0,14,0,0,4,4,0,0,0,0,3,14,0,0,3,0,0,3,3,3,0,17,0,0,0,7,0,4,0,4,0,12,0,0,6,4,4,0,0,0,4,23,0,4,11,0,5,0,3,0,0,24,0,0,0,0,0,3,0,0,0,10,3,0,3,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,3,4,0,3,0,16,19,9,25,18,20,27,6,21,12,161
LGA41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,17
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,8,3,0,29
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,10
LGA42030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,26,29,36,4,26,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,4,0,0,0,9,0,0,3,0,0,3,0,3,0,12,0,0,0,0,0,0,3,3,0,5,0,0,5,4,3,8,0,0,0,21,0,0,0,5,6,3,3,3,0,23,3,0,7,3,5,3,3,4,0,22,0,0,0,4,3,6,0,3,0,15,0,3,0,3,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,3,0,0,3,0,3,0,0,3,16,12,10,23,25,16,33,18,20,11,176
LGA42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,22,8,3,3,3,0,4,14,4,67
LGA42250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,9,7,3,9,6,3,5,22,0,60,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,4,3,0,16,4,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,27,9,3,7,3,0,14,27,6,86
LGA42600,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,19,32,37,41,3,24,4,179,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,4,0,9,0,0,0,6,4,0,0,7,0,19,0,3,0,7,0,3,0,3,0,19,7,0,3,6,0,0,0,7,3,24,3,0,4,16,6,5,3,5,0,46,4,0,5,6,4,8,3,6,0,34,3,0,3,14,5,0,0,3,0,36,3,5,6,8,4,0,4,0,0,32,0,6,0,0,3,5,0,0,0,14,6,8,4,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,3,4,4,0,3,3,5,0,0,3,23,28,36,27,72,36,36,12,28,19,290
LGA42750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,13,11,5,9,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,12,3,0,0,0,0,3,0,3,0,18,0,0,0,0,0,3,3,3,0,7,3,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,19,5,4,10,8,8,8,16,4,80
LGA43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,18
LGA43220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,16
LGA43360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,8,0,14,0,38
