LGA_CODE_2016,Lab_1000_1249_H_0,Lab_1000_1249_H_1_15,Lab_1000_1249_H_16_24,Lab_1000_1249_H_25_34,Lab_1000_1249_H_35_39,Lab_1000_1249_H_40,Lab_1000_1249_H_41_48,Lab_1000_1249_H_49mo,Lab_1000_1249_H_NS,Lab_1000_1249_H_Tot,Lab_1250_1499_H_0,Lab_1250_1499_H_1_15,Lab_1250_1499_H_16_24,Lab_1250_1499_H_25_34,Lab_1250_1499_H_35_39,Lab_1250_1499_H_40,Lab_1250_1499_H_41_48,Lab_1250_1499_H_49mo,Lab_1250_1499_H_NS,Lab_1250_1499_H_Tot,Lab_1500_1749_H_0,Lab_1500_1749_H_1_15,Lab_1500_1749_H_16_24,Lab_1500_1749_H_25_34,Lab_1500_1749_H_35_39,Lab_1500_1749_H_40,Lab_1500_1749_H_41_48,Lab_1500_1749_H_49mo,Lab_1500_1749_H_NS,Lab_1500_1749_H_Tot,Lab_1750_1999_H_0,Lab_1750_1999_H_1_15,Lab_1750_1999_H_16_24,Lab_1750_1999_H_25_34,Lab_1750_1999_H_35_39,Lab_1750_1999_H_40,Lab_1750_1999_H_41_48,Lab_1750_1999_H_49mo,Lab_1750_1999_H_NS,Lab_1750_1999_H_Tot,Lab_2000_2999_H_0,Lab_2000_2999_H_1_15,Lab_2000_2999_H_16_24,Lab_2000_2999_H_25_34,Lab_2000_2999_H_35_39,Lab_2000_2999_H_40,Lab_2000_2999_H_41_48,Lab_2000_2999_H_49mo,Lab_2000_2999_H_NS,Lab_2000_2999_H_Tot,Lab_3000mo_H_0,Lab_3000mo_H_1_15,Lab_3000mo_H_16_24,Lab_3000mo_H_25_34,Lab_3000mo_H_35_39,Lab_3000mo_H_40,Lab_3000mo_H_41_48,Lab_3000mo_H_49mo,Lab_3000mo_H_NS,Lab_3000mo_H_Tot,Lab_PINS_H_0,Lab_PINS_H_1_15,Lab_PINS_H_16_24,Lab_PINS_H_25_34,Lab_PINS_H_35_39,Lab_PINS_H_40,Lab_PINS_H_41_48,Lab_PINS_H_49mo,Lab_PINS_H_NS,Lab_PINS_H_Tot,Lab_Tot_H_0,Lab_Tot_H_1_15,Lab_Tot_H_16_24,Lab_Tot_H_25_34,Lab_Tot_H_35_39,Lab_Tot_H_40,Lab_Tot_H_41_48,Lab_Tot_H_49mo,Lab_Tot_H_NS,Lab_Tot_H_Tot,OIDNS_NNI_H_0,OIDNS_NNI_H_1_15,OIDNS_NNI_H_16_24,OIDNS_NNI_H_25_34,OIDNS_NNI_H_35_39,OIDNS_NNI_H_40,OIDNS_NNI_H_41_48,OIDNS_NNI_H_49mo,OIDNS_NNI_H_NS,OIDNS_NNI_H_Tot,OIDNS_1_149_H_0,OIDNS_1_149_H_1_15,OIDNS_1_149_H_16_24,OIDNS_1_149_H_25_34,OIDNS_1_149_H_35_39,OIDNS_1_149_H_40,OIDNS_1_149_H_41_48,OIDNS_1_149_H_49mo,OIDNS_1_149_H_NS,OIDNS_1_149_H_Tot,OIDNS_150_299_H_0,OIDNS_150_299_H_1_15,OIDNS_150_299_H_16_24,OIDNS_150_299_H_25_34,OIDNS_150_299_H_35_39,OIDNS_150_299_H_40,OIDNS_150_299_H_41_48,OIDNS_150_299_H_49mo,OIDNS_150_299_H_NS,OIDNS_150_299_H_Tot,OIDNS_300_399_H_0,OIDNS_300_399_H_1_15,OIDNS_300_399_H_16_24,OIDNS_300_399_H_25_34,OIDNS_300_399_H_35_39,OIDNS_300_399_H_40,OIDNS_300_399_H_41_48,OIDNS_300_399_H_49mo,OIDNS_300_399_H_NS,OIDNS_300_399_H_Tot,OIDNS_400_499_H_0,OIDNS_400_499_H_1_15,OIDNS_400_499_H_16_24,OIDNS_400_499_H_25_34,OIDNS_400_499_H_35_39,OIDNS_400_499_H_40,OIDNS_400_499_H_41_48,OIDNS_400_499_H_49mo,OIDNS_400_499_H_NS,OIDNS_400_499_H_Tot,OIDNS_500_649_H_0,OIDNS_500_649_H_1_15,OIDNS_500_649_H_16_24,OIDNS_500_649_H_25_34,OIDNS_500_649_H_35_39,OIDNS_500_649_H_40,OIDNS_500_649_H_41_48,OIDNS_500_649_H_49mo,OIDNS_500_649_H_NS,OIDNS_500_649_H_Tot,OIDNS_650_799_H_0,OIDNS_650_799_H_1_15,OIDNS_650_799_H_16_24,OIDNS_650_799_H_25_34,OIDNS_650_799_H_35_39,OIDNS_650_799_H_40,OIDNS_650_799_H_41_48,OIDNS_650_799_H_49mo,OIDNS_650_799_H_NS,OIDNS_650_799_H_Tot,OIDNS_800_999_H_0,OIDNS_800_999_H_1_15,OIDNS_800_999_H_16_24,OIDNS_800_999_H_25_34,OIDNS_800_999_H_35_39,OIDNS_800_999_H_40,OIDNS_800_999_H_41_48,OIDNS_800_999_H_49mo,OIDNS_800_999_H_NS,OIDNS_800_999_H_Tot,OIDNS_1000_1249_H_0,OIDNS_1000_1249_H_1_15,OIDNS_1000_1249_H_16_24,OIDNS_1000_1249_H_25_34,OIDNS_1000_1249_H_35_39,OIDNS_1000_1249_H_40,OIDNS_1000_1249_H_41_48,OIDNS_1000_1249_H_49mo,OIDNS_1000_1249_H_NS,OIDNS_1000_1249_H_Tot,OIDNS_1250_1499_H_0,OIDNS_1250_1499_H_1_15,OIDNS_1250_1499_H_16_24,OIDNS_1250_1499_H_25_34,OIDNS_1250_1499_H_35_39,OIDNS_1250_1499_H_40,OIDNS_1250_1499_H_41_48,OIDNS_1250_1499_H_49mo,OIDNS_1250_1499_H_NS,OIDNS_1250_1499_H_Tot,OIDNS_1500_1749_H_0,OIDNS_1500_1749_H_1_15,OIDNS_1500_1749_H_16_24,OIDNS_1500_1749_H_25_34,OIDNS_1500_1749_H_35_39,OIDNS_1500_1749_H_40,OIDNS_1500_1749_H_41_48,OIDNS_1500_1749_H_49mo,OIDNS_1500_1749_H_NS,OIDNS_1500_1749_H_Tot,OIDNS_1750_1999_H_0,OIDNS_1750_1999_H_1_15,OIDNS_1750_1999_H_16_24,OIDNS_1750_1999_H_25_34,OIDNS_1750_1999_H_35_39,OIDNS_1750_1999_H_40,OIDNS_1750_1999_H_41_48,OIDNS_1750_1999_H_49mo,OIDNS_1750_1999_H_NS,OIDNS_1750_1999_H_Tot
LGA10850,0,5,0,0,10,9,3,10,0,45,0,0,3,0,9,10,6,14,0,44,7,0,0,0,12,4,0,14,3,40,0,0,4,3,5,4,3,11,0,30,0,0,0,0,0,0,3,10,0,13,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,23,78,39,23,68,50,49,89,6,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA10900,3,7,4,18,24,28,16,15,0,116,3,3,0,3,12,6,6,9,0,49,0,0,0,0,6,6,4,13,0,34,0,0,0,0,4,0,4,8,0,23,0,0,0,0,3,0,0,9,0,20,0,0,0,0,0,0,0,3,0,3,0,14,3,3,4,3,0,0,0,28,57,598,340,269,255,179,65,102,33,1893,0,0,0,0,3,0,0,0,7,12,0,3,0,0,0,0,0,0,3,10,0,4,0,0,0,0,0,0,7,15,0,3,3,0,3,0,0,0,3,19,3,3,3,0,3,0,0,3,3,13,0,3,0,4,3,7,0,0,3,21,4,0,0,3,6,7,0,0,10,28,0,0,3,3,6,3,0,4,0,24,0,0,0,0,9,3,3,3,9,30,0,0,0,0,4,0,3,0,0,12,3,0,3,0,0,3,3,0,3,14,0,0,0,0,3,0,0,0,3,9
LGA10950,0,0,0,0,7,3,4,9,0,24,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,26,16,16,17,26,17,36,7,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11100,12,13,14,38,148,148,83,68,5,536,9,5,4,15,67,83,51,46,3,274,6,0,3,3,21,44,34,37,0,152,5,3,0,6,14,22,23,32,0,100,14,0,7,0,20,28,37,34,0,135,0,0,3,4,0,8,0,4,0,20,3,4,6,3,11,12,6,7,10,58,130,501,707,500,910,721,354,304,92,4213,0,8,5,0,0,4,0,0,21,33,3,8,3,0,0,3,0,0,4,22,3,3,5,3,0,0,0,0,18,34,0,9,4,3,0,0,0,0,15,26,0,4,8,4,0,0,0,0,17,45,0,0,10,7,5,0,0,0,28,54,0,9,7,5,15,22,0,0,23,81,9,5,4,7,38,31,3,15,22,134,0,9,0,3,39,55,16,15,23,160,0,0,0,3,16,33,12,10,12,83,0,0,0,0,11,29,3,20,9,70,0,0,0,0,12,18,9,11,8,63
LGA11150,0,0,0,0,8,3,0,7,0,16,0,0,0,0,4,0,0,4,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,11,12,22,29,10,17,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,6,0,0,4,18,7,3,18,3,61,0,0,0,0,7,4,4,9,0,29,0,0,3,0,8,9,0,3,0,20,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,3,0,4,0,9,0,0,0,4,0,8,3,27,31,169,90,98,116,95,30,78,19,729,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,8,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,14,3,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,16,0,4,0,0,9,0,0,0,5,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,5,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,5
LGA11300,0,3,8,12,30,22,6,8,0,100,0,0,0,5,13,13,9,4,3,52,0,4,0,3,3,8,6,3,0,33,0,0,0,0,0,3,7,3,0,12,0,0,0,0,0,6,3,3,0,16,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,7,0,3,0,16,34,251,212,155,186,130,49,68,25,1095,0,4,0,0,0,0,0,0,8,11,4,3,0,0,0,0,0,0,5,15,0,4,0,0,0,0,0,0,5,10,0,4,3,0,0,0,0,4,8,19,0,0,3,0,0,0,0,0,6,16,0,4,6,5,0,3,0,0,3,22,0,0,3,0,4,3,0,4,5,22,0,0,0,3,8,7,0,0,14,37,0,0,0,3,16,14,0,4,8,44,0,0,0,0,7,11,7,3,4,32,0,0,0,0,9,8,0,3,3,21,0,0,0,3,0,3,0,0,3,10
LGA11350,0,3,0,17,14,21,7,9,0,69,0,4,0,5,6,4,0,3,0,23,0,0,6,3,7,0,0,0,0,15,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,3,0,11,0,3,0,0,0,0,0,3,0,3,3,4,3,3,3,0,0,0,7,23,34,398,240,215,169,123,42,51,40,1315,4,4,0,0,0,0,0,0,7,15,3,0,0,0,0,0,0,0,3,10,0,3,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,9,14,6,3,6,0,0,0,0,0,0,11,3,8,0,0,0,3,0,0,4,18,0,3,0,9,4,0,0,0,10,26,3,3,0,3,9,3,0,0,3,24,0,0,0,0,0,7,0,0,8,14,0,0,0,4,0,0,0,3,0,7,3,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,3,8
LGA11400,3,0,4,0,22,25,22,16,0,89,0,0,0,0,9,8,3,12,0,35,0,0,0,0,0,6,4,8,0,21,0,0,0,0,3,0,3,12,0,16,0,0,0,0,3,0,3,9,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,28,106,58,64,93,123,68,90,15,648,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,12,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
LGA11450,0,7,8,19,52,58,27,53,4,227,7,3,4,9,20,27,18,44,5,137,4,0,0,0,9,22,8,29,4,72,0,0,3,0,6,11,7,16,0,50,0,0,0,0,0,5,0,7,0,23,0,0,0,0,0,0,0,3,0,8,3,10,3,9,4,4,3,0,10,39,69,530,317,307,430,329,152,225,62,2423,3,0,0,0,0,0,0,0,7,11,3,11,0,0,0,0,0,0,3,15,0,6,7,0,0,0,0,3,8,23,0,3,6,3,0,0,0,0,8,18,0,0,3,0,0,0,0,0,7,16,7,5,3,8,8,4,0,0,7,36,3,3,3,3,10,3,0,6,20,46,3,3,0,3,7,10,0,7,11,45,3,0,0,4,12,10,3,10,9,55,0,0,0,0,3,5,3,3,3,17,0,3,3,0,3,8,3,0,4,27,0,4,0,0,3,6,0,0,4,19
LGA11500,12,26,13,33,173,181,56,76,11,582,5,3,10,5,57,69,39,51,6,247,3,3,4,9,31,54,35,33,0,185,3,0,0,3,12,21,18,18,0,79,3,0,0,3,6,11,16,22,0,61,0,7,0,0,4,4,0,10,0,29,0,17,14,5,20,12,3,4,12,87,155,1044,678,609,1332,903,330,343,122,5518,3,0,0,0,0,3,0,3,17,32,4,15,3,3,0,0,0,0,8,31,0,15,6,0,0,0,0,3,10,31,0,16,6,3,0,0,0,0,13,44,0,10,11,3,4,0,0,0,11,39,3,0,9,10,13,8,0,10,23,74,3,0,4,9,30,6,7,8,18,90,4,3,4,11,32,36,7,10,22,124,3,3,5,5,28,20,4,13,29,102,0,0,3,3,16,13,10,6,6,65,0,3,0,3,19,9,8,12,4,56,0,0,0,3,3,4,3,5,5,29
LGA11520,3,9,13,9,44,61,25,21,4,191,4,5,3,9,24,28,13,13,4,100,0,3,0,0,9,12,13,14,0,50,0,0,0,0,3,4,4,7,4,29,0,3,0,3,0,11,3,16,0,36,0,0,0,0,0,0,3,0,0,11,0,9,8,3,8,4,0,0,4,38,45,352,380,181,306,274,90,114,65,1811,0,3,3,0,3,0,0,4,10,26,3,9,0,0,0,0,0,0,5,17,3,10,3,0,0,0,0,0,9,34,3,7,0,0,0,3,0,0,11,30,0,5,10,4,0,0,0,0,9,37,0,3,7,8,7,4,0,3,20,48,0,0,3,4,10,9,0,3,15,47,0,0,3,8,25,16,0,7,20,83,0,3,3,6,24,12,3,8,17,72,0,0,0,5,12,11,0,6,5,39,0,3,0,0,6,18,0,3,7,44,0,0,0,3,6,5,0,0,0,17
LGA11570,19,26,38,50,321,294,127,118,31,1029,13,20,19,14,104,105,55,75,4,415,8,3,3,11,39,59,42,62,4,237,0,0,0,9,17,26,19,36,0,102,0,3,0,3,5,15,17,38,3,79,3,3,3,3,3,13,0,5,0,32,0,23,23,12,37,23,8,8,15,148,248,1607,1318,1032,2648,1578,540,591,249,9812,7,9,11,0,3,6,0,7,35,71,3,24,0,0,0,0,0,0,20,54,7,19,9,3,0,3,3,0,30,85,3,29,19,14,11,3,0,0,42,118,0,13,20,16,3,6,0,3,45,108,5,12,17,17,23,18,7,9,62,169,8,10,17,22,68,38,9,13,53,237,7,9,10,13,71,53,10,16,56,254,11,4,5,14,53,48,22,18,44,227,0,3,3,5,32,35,17,11,23,139,0,0,3,0,17,29,10,15,21,97,0,0,3,3,12,19,3,14,7,60
LGA11600,0,0,0,3,14,3,3,10,0,35,0,0,0,0,3,3,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,7,10,0,0,0,0,3,0,0,4,21,20,32,12,36,49,52,21,57,12,275,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,31,26,24,70,218,248,131,129,6,883,20,12,19,10,70,101,60,80,9,375,8,6,6,9,46,74,40,62,8,250,5,0,6,3,16,41,14,38,3,123,0,6,0,5,10,17,12,37,0,84,3,14,5,7,3,8,3,9,0,48,0,33,12,17,23,22,7,8,23,152,353,2654,1529,1389,1821,1446,599,620,199,10604,7,4,0,0,0,3,0,6,35,61,3,24,3,0,3,0,3,4,21,64,3,19,9,3,0,0,0,0,20,59,4,10,15,6,8,3,0,0,43,96,3,3,17,6,5,5,3,5,47,85,3,19,16,13,20,17,3,6,33,126,12,11,11,23,37,24,3,11,28,167,3,5,10,16,36,43,12,21,32,191,15,9,3,19,63,44,21,19,33,220,0,5,4,3,30,28,9,23,9,107,3,4,4,3,20,25,7,12,19,97,0,8,3,4,13,12,3,11,4,64
LGA11700,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,4,12,20,3,15,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,3,5,9,33,46,24,22,0,149,0,7,0,0,11,18,11,13,0,60,0,3,3,3,0,8,0,6,0,25,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,16,3,0,4,3,3,0,7,39,63,546,326,273,297,248,92,87,43,1972,0,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,5,10,0,3,3,0,0,0,0,0,6,13,0,6,0,0,0,0,0,0,11,21,0,3,0,5,3,0,0,0,3,16,0,0,3,4,3,0,0,0,8,17,4,0,0,3,11,3,0,0,6,27,0,3,0,3,3,0,0,0,5,20,3,3,0,0,3,8,0,3,6,32,0,0,0,0,3,10,0,3,5,20,3,0,0,0,0,5,0,4,0,15,0,0,0,0,0,0,0,0,3,6
LGA11730,3,3,6,12,31,27,20,18,3,133,3,0,4,3,4,12,13,17,0,58,3,0,3,0,7,3,4,8,0,31,0,0,0,0,3,0,3,3,0,12,0,0,0,0,0,6,3,7,0,18,0,0,0,0,0,0,0,3,0,11,0,10,0,4,8,3,3,3,5,34,77,479,245,288,273,211,129,139,47,1894,0,3,0,0,0,0,0,3,8,11,0,6,0,0,0,0,0,0,6,16,0,0,3,3,0,0,0,0,7,18,3,6,0,0,0,0,0,3,17,27,3,3,3,3,0,0,0,3,9,20,3,0,3,3,3,4,0,3,4,22,0,3,0,6,3,5,0,0,6,30,3,3,0,0,3,3,0,3,8,26,0,0,0,0,8,3,0,3,9,22,0,0,0,0,3,3,0,0,3,9,0,0,0,0,0,3,0,3,3,12,0,0,0,0,7,0,0,0,0,3
LGA11750,0,3,3,0,3,3,0,8,0,14,0,0,0,0,6,4,0,6,0,19,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,36,27,32,32,10,35,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11800,7,11,17,14,45,60,27,36,9,231,3,4,6,10,11,21,11,30,3,92,3,0,0,3,9,13,5,12,4,51,0,0,0,0,0,4,0,11,0,15,0,7,0,0,0,3,3,7,0,18,0,3,0,0,0,8,0,0,0,12,0,12,5,12,4,5,0,3,7,53,98,854,536,536,567,398,148,208,79,3424,0,0,3,0,0,0,0,0,6,10,4,8,3,0,0,0,0,0,0,17,0,4,3,0,0,0,0,0,8,9,3,9,3,4,0,0,0,0,19,36,0,0,4,0,0,0,0,0,19,25,4,8,5,7,3,9,0,3,16,56,4,0,5,4,18,11,0,3,5,50,0,5,0,8,14,12,0,5,12,55,3,3,3,5,16,6,4,7,11,51,0,0,0,3,3,5,3,3,9,32,0,3,0,3,3,5,4,4,0,30,0,0,0,0,0,3,0,0,3,16
LGA12000,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,13,12,16,19,14,8,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12150,0,3,0,0,0,3,3,8,0,18,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,26,26,25,27,29,13,31,9,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12350,0,0,3,0,14,5,4,14,0,44,0,0,0,0,3,5,0,4,0,20,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,14,20,124,72,90,169,111,47,50,10,688,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,12,0,0,0,0,0,3,0,0,4,14,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,4,0,3,15,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA12380,17,19,21,61,262,240,110,116,17,849,3,10,3,15,83,109,61,89,5,372,6,6,3,10,55,62,34,63,9,258,3,3,0,0,20,55,30,50,3,158,3,3,6,0,7,42,19,53,0,141,0,5,0,0,0,10,3,13,0,33,3,18,14,6,28,20,9,6,16,117,172,1137,954,790,1896,1241,497,580,173,7451,4,11,4,3,0,3,0,0,35,66,0,13,6,0,0,0,0,4,28,58,5,24,9,6,0,0,0,0,23,68,5,22,26,3,4,3,3,3,26,90,7,9,21,5,6,10,0,3,31,98,3,12,14,16,21,18,4,6,41,135,8,7,12,14,65,21,8,4,39,179,0,10,8,10,65,47,5,13,36,204,3,3,4,7,65,60,20,15,35,213,5,0,3,3,23,29,13,11,25,105,0,3,0,0,19,21,5,13,12,77,4,0,3,0,12,15,9,13,8,71
LGA12700,0,3,0,0,4,5,4,5,0,16,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,73,38,41,29,34,8,31,12,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
