SA2_MAINCODE_2016,HNFA_15_19_EWFT,HNFA_15_19_EWPT,HNFA_15_19_EAFW,HNFA_15_19_EHW_NS,HNFA_15_19_Tot,HNFA_20_24_EWFT,HNFA_20_24_EWPT,HNFA_20_24_EAFW,HNFA_20_24_EHW_NS,HNFA_20_24_Tot,HNFA_25_29_EWFT,HNFA_25_29_EWPT,HNFA_25_29_EAFW,HNFA_25_29_EHW_NS,HNFA_25_29_Tot,HNFA_30_34_EWFT,HNFA_30_34_EWPT,HNFA_30_34_EAFW,HNFA_30_34_EHW_NS,HNFA_30_34_Tot,HNFA_35_39_EWFT,HNFA_35_39_EWPT,HNFA_35_39_EAFW,HNFA_35_39_EHW_NS,HNFA_35_39_Tot,HNFA_40_44_EWFT,HNFA_40_44_EWPT,HNFA_40_44_EAFW,HNFA_40_44_EHW_NS,HNFA_40_44_Tot,HNFA_45_49_EWFT,HNFA_45_49_EWPT,HNFA_45_49_EAFW,HNFA_45_49_EHW_NS,HNFA_45_49_Tot,HNFA_50_54_EWFT,HNFA_50_54_EWPT,HNFA_50_54_EAFW,HNFA_50_54_EHW_NS,HNFA_50_54_Tot,HNFA_55_59_EWFT,HNFA_55_59_EWPT,HNFA_55_59_EAFW,HNFA_55_59_EHW_NS,HNFA_55_59_Tot,HNFA_60_64_EWFT,HNFA_60_64_EWPT,HNFA_60_64_EAFW,HNFA_60_64_EHW_NS,HNFA_60_64_Tot,HNFA_65_69_EWFT,HNFA_65_69_EWPT,HNFA_65_69_EAFW,HNFA_65_69_EHW_NS,HNFA_65_69_Tot,HNFA_70_74_EWFT,HNFA_70_74_EWPT,HNFA_70_74_EAFW,HNFA_70_74_EHW_NS,HNFA_70_74_Tot,HNFA_75ov_EWFT,HNFA_75ov_EWPT,HNFA_75ov_EAFW,HNFA_75ov_EHW_NS,HNFA_75ov_Tot,HNFA_Tot_EWFT,HNFA_Tot_EWPT,HNFA_Tot_EAFW,HNFA_Tot_EHW_NS,HNFA_Tot_Tot,DNHNFA_15_19_EWFT,DNHNFA_15_19_EWPT,DNHNFA_15_19_EAFW,DNHNFA_15_19_EHW_NS,DNHNFA_15_19_Tot,DNHNFA_20_24_EWFT,DNHNFA_20_24_EWPT,DNHNFA_20_24_EAFW,DNHNFA_20_24_EHW_NS,DNHNFA_20_24_Tot,DNHNFA_25_29_EWFT,DNHNFA_25_29_EWPT,DNHNFA_25_29_EAFW,DNHNFA_25_29_EHW_NS,DNHNFA_25_29_Tot,DNHNFA_30_34_EWFT,DNHNFA_30_34_EWPT,DNHNFA_30_34_EAFW,DNHNFA_30_34_EHW_NS,DNHNFA_30_34_Tot,DNHNFA_35_39_EWFT,DNHNFA_35_39_EWPT,DNHNFA_35_39_EAFW,DNHNFA_35_39_EHW_NS,DNHNFA_35_39_Tot,DNHNFA_40_44_EWFT,DNHNFA_40_44_EWPT,DNHNFA_40_44_EAFW,DNHNFA_40_44_EHW_NS,DNHNFA_40_44_Tot,DNHNFA_45_49_EWFT,DNHNFA_45_49_EWPT,DNHNFA_45_49_EAFW,DNHNFA_45_49_EHW_NS,DNHNFA_45_49_Tot,DNHNFA_50_54_EWFT,DNHNFA_50_54_EWPT,DNHNFA_50_54_EAFW,DNHNFA_50_54_EHW_NS,DNHNFA_50_54_Tot,DNHNFA_55_59_EWFT,DNHNFA_55_59_EWPT,DNHNFA_55_59_EAFW,DNHNFA_55_59_EHW_NS,DNHNFA_55_59_Tot,DNHNFA_60_64_EWFT,DNHNFA_60_64_EWPT,DNHNFA_60_64_EAFW,DNHNFA_60_64_EHW_NS,DNHNFA_60_64_Tot,DNHNFA_65_69_EWFT,DNHNFA_65_69_EWPT,DNHNFA_65_69_EAFW,DNHNFA_65_69_EHW_NS,DNHNFA_65_69_Tot,DNHNFA_70_74_EWFT,DNHNFA_70_74_EWPT,DNHNFA_70_74_EAFW,DNHNFA_70_74_EHW_NS,DNHNFA_70_74_Tot,DNHNFA_75ov_EWFT,DNHNFA_75ov_EWPT,DNHNFA_75ov_EAFW,DNHNFA_75ov_EHW_NS,DNHNFA_75ov_Tot,DNHNFA_Tot_EWFT,DNHNFA_Tot_EWPT,DNHNFA_Tot_EAFW,DNHNFA_Tot_EHW_NS,DNHNFA_Tot_Tot,NFANS_15_19_EWFT,NFANS_15_19_EWPT,NFANS_15_19_EAFW,NFANS_15_19_EHW_NS,NFANS_15_19_Tot,NFANS_20_24_EWFT,NFANS_20_24_EWPT,NFANS_20_24_EAFW,NFANS_20_24_EHW_NS,NFANS_20_24_Tot,NFANS_25_29_EWFT,NFANS_25_29_EWPT,NFANS_25_29_EAFW,NFANS_25_29_EHW_NS,NFANS_25_29_Tot,NFANS_30_34_EWFT,NFANS_30_34_EWPT,NFANS_30_34_EAFW,NFANS_30_34_EHW_NS,NFANS_30_34_Tot,NFANS_35_39_EWFT,NFANS_35_39_EWPT,NFANS_35_39_EAFW,NFANS_35_39_EHW_NS,NFANS_35_39_Tot,NFANS_40_44_EWFT,NFANS_40_44_EWPT,NFANS_40_44_EAFW,NFANS_40_44_EHW_NS,NFANS_40_44_Tot,NFANS_45_49_EWFT,NFANS_45_49_EWPT,NFANS_45_49_EAFW,NFANS_45_49_EHW_NS,NFANS_45_49_Tot,NFANS_50_54_EWFT,NFANS_50_54_EWPT,NFANS_50_54_EAFW,NFANS_50_54_EHW_NS,NFANS_50_54_Tot,NFANS_55_59_EWFT,NFANS_55_59_EWPT,NFANS_55_59_EAFW,NFANS_55_59_EHW_NS,NFANS_55_59_Tot,NFANS_60_64_EWFT,NFANS_60_64_EWPT,NFANS_60_64_EAFW,NFANS_60_64_EHW_NS,NFANS_60_64_Tot,NFANS_65_69_EWFT,NFANS_65_69_EWPT,NFANS_65_69_EAFW,NFANS_65_69_EHW_NS,NFANS_65_69_Tot,NFANS_70_74_EWFT,NFANS_70_74_EWPT,NFANS_70_74_EAFW,NFANS_70_74_EHW_NS,NFANS_70_74_Tot
403041086,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,25,21,126,3,5,152,75,110,6,5,198,119,66,7,5,196,137,61,6,3,211,101,67,16,5,185,125,93,3,5,230,122,89,3,3,222,121,61,6,3,188,96,75,4,3,175,67,59,6,3,133,17,41,4,0,63,7,8,0,0,11,0,6,0,0,6,1013,846,67,38,1965,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041087,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,3,0,4,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,23,0,5,41,28,348,18,10,404,141,221,10,7,387,234,128,16,8,390,190,142,16,9,352,171,137,7,4,325,198,150,3,0,357,179,147,13,6,341,157,150,10,5,325,158,112,9,5,285,103,89,7,3,204,19,46,3,3,77,6,5,0,0,16,3,9,0,0,12,1594,1684,117,59,3462,0,3,0,0,3,7,3,0,0,10,3,3,0,0,6,3,0,0,0,3,0,0,0,0,8,3,0,0,0,5,0,0,0,0,0,6,3,0,0,9,0,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0
403041088,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,12,64,3,0,78,32,36,0,0,76,49,25,3,0,81,45,24,0,0,74,63,37,8,0,97,75,50,5,0,129,77,41,3,0,122,72,49,3,3,119,71,56,3,0,130,52,60,0,0,115,27,29,4,0,57,4,12,0,0,16,4,3,0,0,9,577,495,33,15,1118,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,13,87,3,0,110,46,74,7,3,126,40,48,5,5,101,62,44,3,0,112,61,59,3,3,123,56,65,8,0,127,79,67,5,0,150,68,55,0,4,128,58,52,8,0,111,26,51,3,0,81,9,17,0,0,31,0,15,3,0,13,0,3,0,0,4,504,634,49,25,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404011090,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,4,0,0,9,3,3,0,0,4,0,3,0,0,4,3,4,0,0,7,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,18,6,0,47,20,84,3,4,117,219,143,12,17,387,504,160,29,15,705,507,193,47,10,759,402,198,36,15,654,419,227,20,5,678,507,231,16,5,760,511,215,25,10,757,393,206,22,3,621,265,135,20,8,426,70,81,15,3,169,25,30,0,0,56,10,11,0,0,15,3859,1907,248,94,6111,0,0,0,0,0,3,0,0,0,8,4,5,0,0,9,4,0,0,0,8,7,0,0,0,7,7,0,0,0,9,11,5,0,0,16,4,4,0,0,4,4,5,0,0,9,4,4,0,0,9,0,0,0,0,5,0,0,0,0,0
404011091,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,19,17,160,7,3,190,185,223,15,6,424,326,145,9,6,495,319,124,20,4,475,253,151,6,12,425,279,144,10,3,432,315,159,10,8,489,295,143,10,5,453,248,132,15,3,395,158,99,7,3,271,49,53,6,0,107,12,34,3,0,54,3,21,0,0,22,2448,1585,120,61,4221,0,3,0,0,5,0,3,0,0,9,0,0,0,0,0,0,3,0,0,4,0,3,0,0,3,3,9,0,0,10,4,0,0,0,8,5,0,0,0,6,3,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0
404011092,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,26,30,346,19,0,385,101,228,12,9,346,171,82,6,8,264,132,74,12,8,232,130,112,11,0,250,129,111,3,3,243,131,120,12,6,265,138,118,9,3,270,157,132,9,3,305,83,85,13,7,183,26,74,3,0,100,4,26,0,0,34,0,4,0,0,6,1227,1499,107,49,2887,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,3,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404011093,0,3,0,0,3,3,7,0,0,7,3,11,0,0,14,0,0,0,0,5,3,5,0,0,9,3,0,0,0,5,5,8,0,0,13,5,11,0,0,15,3,5,0,0,13,0,3,0,0,9,0,8,0,0,8,0,0,0,0,3,0,0,0,0,3,22,62,8,3,93,76,318,18,7,420,389,422,23,18,845,703,270,31,28,1034,737,308,41,14,1098,622,273,29,5,929,744,290,20,10,1063,823,337,25,10,1191,688,274,16,15,989,600,263,17,4,888,372,225,25,8,628,130,112,13,3,261,36,51,5,3,91,11,19,0,3,40,5920,3165,264,129,9470,0,3,0,0,0,4,0,0,0,7,8,0,0,0,13,9,8,0,0,16,5,6,0,0,13,6,3,0,0,6,3,3,0,0,8,9,7,0,0,15,8,4,0,0,16,6,0,0,0,7,0,0,0,0,3,0,0,0,0,4
404011094,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,10,15,0,0,32,84,50,10,3,141,259,87,9,0,356,185,76,8,5,274,231,66,13,9,318,199,66,9,3,275,196,69,8,0,279,227,70,3,3,300,231,87,9,5,333,207,81,6,8,299,132,47,11,0,199,44,34,3,0,78,16,26,0,0,39,0,3,0,3,7,2008,753,97,47,2894,0,3,0,0,3,0,0,0,0,4,3,0,0,0,4,5,0,0,0,5,3,0,0,0,3,4,3,0,0,3,4,3,0,3,13,0,0,0,0,5,6,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
404011095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,16,17,75,4,4,95,65,116,9,3,193,105,86,11,3,214,127,104,10,0,244,85,86,6,0,180,105,85,5,3,201,126,106,5,0,233,137,94,3,3,238,109,82,8,0,196,66,91,7,0,165,24,56,3,0,82,7,24,0,0,35,0,4,0,0,7,978,1024,64,21,2088,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
404011096,0,0,0,0,3,0,4,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,3,3,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,25,0,0,29,25,412,21,3,461,168,380,19,4,571,204,154,11,3,372,167,126,12,3,311,140,123,9,3,274,144,110,8,3,269,157,125,12,5,294,117,145,12,3,275,118,122,16,6,259,73,104,7,4,197,38,61,13,3,109,3,21,4,0,33,5,13,0,3,19,1373,1893,135,54,3444,0,9,0,0,9,0,4,0,0,5,6,0,0,0,6,3,3,0,0,6,0,3,0,0,3,3,3,0,0,3,3,3,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
404011097,0,0,0,0,0,0,0,0,0,3,4,3,0,0,7,0,6,0,0,5,0,0,0,0,5,0,6,0,0,11,4,5,3,0,11,5,4,0,0,12,0,3,0,0,6,0,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,22,40,5,0,63,45,235,6,10,299,336,381,26,13,764,473,209,19,15,716,479,232,30,8,750,517,226,22,15,777,513,244,27,5,794,619,250,20,9,898,618,237,30,11,901,487,246,19,4,761,346,195,26,5,574,92,85,9,3,190,11,30,0,4,47,9,15,0,0,27,4537,2602,247,116,7505,0,3,0,0,3,0,0,0,0,5,3,3,0,0,7,3,9,0,0,11,8,3,0,0,14,7,0,0,0,6,4,0,0,0,4,11,5,0,0,15,4,5,0,0,11,3,3,0,0,12,3,0,0,0,0,0,0,0,0,0
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,0,0,7,14,0,0,0,16,8,0,0,0,8,7,3,0,0,14,3,0,0,0,3,8,0,0,0,8,4,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,0,0,0,7,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,27,20,184,9,3,218,103,179,12,11,305,166,89,10,6,266,134,103,14,10,258,146,108,12,8,275,212,112,3,6,328,194,112,5,11,320,194,117,12,7,329,206,114,13,0,335,80,104,14,4,199,43,58,9,0,106,7,20,0,3,29,3,5,0,0,17,1506,1307,113,58,2985,0,0,0,0,0,3,3,0,0,4,0,3,0,0,3,3,3,0,0,3,3,0,0,0,3,4,0,0,0,8,0,0,0,0,0,3,0,0,0,5,5,0,0,0,5,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0
404021100,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,3,0,0,4,0,0,0,0,0,0,3,0,0,6,3,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,12,19,3,0,33,32,93,7,7,139,312,100,9,10,427,565,81,21,4,673,536,90,31,8,663,530,72,17,5,627,545,85,11,11,656,612,76,24,11,717,588,96,20,6,710,470,97,27,4,589,249,82,19,7,361,66,44,6,5,124,12,17,3,0,29,3,0,0,3,11,4516,938,200,84,5735,0,0,0,0,0,3,0,0,0,5,4,0,0,0,4,5,0,0,0,4,11,0,0,0,11,10,3,0,0,9,10,3,0,0,16,3,0,0,0,3,5,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
404021101,0,7,0,0,7,0,3,0,0,7,3,3,0,0,13,5,3,0,0,3,0,8,0,0,9,4,6,3,0,16,9,5,3,0,10,3,9,0,0,16,10,8,3,0,22,3,4,0,0,10,0,3,0,0,3,0,3,0,0,3,0,0,0,0,3,36,60,11,0,109,79,607,26,16,727,545,647,39,30,1268,761,320,45,25,1147,835,306,53,28,1223,782,278,28,23,1107,897,290,29,18,1233,947,316,42,19,1322,932,273,25,10,1243,775,257,45,16,1095,451,220,30,5,704,149,116,14,3,284,27,43,6,3,79,7,29,0,3,41,7197,3701,378,201,11476,0,4,0,0,6,3,3,0,0,10,11,4,0,0,14,3,6,0,0,11,6,3,0,0,12,7,0,0,0,6,9,4,0,0,13,11,6,0,3,19,7,9,0,0,17,13,3,0,0,11,0,0,0,0,0,0,0,0,0,3
404021102,0,0,0,0,3,3,3,0,0,8,8,0,0,0,9,0,0,0,0,3,8,0,0,0,10,0,3,0,0,6,9,5,0,0,13,12,6,3,0,19,7,7,3,0,21,4,3,6,0,8,0,3,0,0,7,3,0,0,0,3,0,0,0,0,0,58,33,13,3,108,152,130,7,17,312,921,312,26,42,1304,1460,382,47,36,1917,1687,373,57,34,2147,1524,344,36,32,1940,1770,365,47,34,2215,1898,385,43,41,2369,1860,331,53,15,2259,1576,329,63,19,1995,936,248,33,20,1240,246,158,19,9,432,66,61,4,4,135,22,28,3,4,60,14116,3457,444,294,18315,4,0,0,0,4,7,8,0,3,11,7,4,0,0,18,21,3,3,0,28,17,7,0,0,23,20,6,0,0,27,21,8,3,4,35,22,3,0,0,21,18,6,0,3,30,11,9,0,0,26,4,3,0,0,8,0,0,0,0,0
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,14,0,0,0,16,7,5,0,0,11,18,0,0,0,22,18,5,0,0,23,23,3,0,0,27,18,0,0,0,24,20,0,0,0,20,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,135,12,3,4,162,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,3,0,0,0,5,5,3,0,0,10,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,3,3,39,17,167,10,10,197,226,363,21,8,612,392,240,22,14,669,447,187,40,12,693,432,151,42,9,624,473,179,21,9,688,472,163,27,4,665,437,123,25,3,594,339,91,15,7,457,169,63,15,3,254,44,31,10,3,90,13,12,0,3,24,0,4,0,0,4,3459,1769,243,86,5563,0,3,0,0,3,0,0,0,0,4,3,3,0,0,7,3,0,0,0,3,6,0,0,0,7,4,4,0,0,9,3,0,0,0,4,6,0,0,0,7,5,3,0,0,6,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0
404031105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,5,93,17,44,0,0,64,20,17,0,0,41,26,11,0,0,36,7,18,0,0,24,20,11,0,0,37,23,20,0,3,42,17,26,0,0,42,12,29,0,0,38,11,14,3,0,30,0,13,0,0,14,0,7,0,0,3,0,3,0,0,3,162,289,13,8,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031106,0,0,0,0,3,0,10,0,0,9,0,3,0,0,4,3,3,0,0,6,0,0,0,0,0,0,4,0,0,3,0,5,0,0,12,3,6,0,0,11,0,3,0,0,3,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,13,41,0,0,55,16,82,8,5,104,127,116,10,7,260,177,112,16,10,309,234,97,18,3,356,213,119,8,3,346,216,123,4,5,351,298,107,10,4,417,247,121,9,0,380,219,114,19,3,355,122,87,3,3,211,34,52,0,0,84,10,13,0,0,27,4,7,0,0,14,1919,1148,105,42,3216,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,3,0,0,0,3,6,0,0,0,7,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0
404031107,0,5,0,0,8,0,8,0,0,9,8,12,0,0,19,6,9,0,0,14,3,8,0,0,10,6,11,0,0,22,9,10,0,0,16,13,10,3,0,21,9,11,0,0,20,3,8,0,0,10,0,5,0,0,7,0,0,0,0,3,0,7,0,0,9,45,107,9,6,171,92,339,15,14,458,529,477,30,26,1059,1010,340,67,21,1441,1163,458,84,22,1726,1071,393,54,29,1546,1131,449,31,15,1629,1257,444,62,14,1780,1257,400,57,14,1718,958,399,40,11,1416,629,292,42,9,972,188,154,15,3,355,42,78,9,7,130,16,29,6,3,55,9332,4250,501,190,14276,0,0,0,0,0,3,0,0,0,8,14,3,0,0,19,15,4,0,0,16,6,11,0,0,18,15,3,0,6,23,16,8,3,0,27,20,0,0,0,23,9,0,0,0,17,7,5,0,0,14,7,3,0,0,10,0,0,0,0,3
404031108,0,8,0,0,10,9,17,0,0,25,3,16,0,0,19,7,8,0,0,14,3,16,0,0,22,5,11,3,0,22,14,20,0,0,35,4,15,5,0,27,5,16,3,0,23,4,10,6,0,20,3,3,0,0,7,0,3,0,0,6,3,0,0,0,5,74,128,17,3,224,111,449,23,12,588,724,653,43,27,1440,1318,451,67,28,1869,1414,488,77,39,2020,1404,495,61,23,1986,1560,534,49,41,2175,1603,498,34,21,2157,1546,491,53,27,2111,1357,439,40,13,1852,800,326,51,16,1192,254,186,25,3,470,50,82,3,6,142,19,32,0,3,59,12159,5129,512,249,18052,4,4,0,0,6,3,4,0,0,10,7,11,0,0,20,14,3,0,0,24,14,8,0,0,25,14,5,0,0,23,20,4,3,0,31,15,3,0,0,23,9,4,0,0,15,13,5,0,0,22,3,0,0,0,6,0,0,0,0,0
404031109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,4,63,3,0,75,33,54,6,0,87,58,33,0,0,93,41,34,3,0,74,45,48,3,5,103,44,37,0,0,78,60,47,0,4,114,59,28,0,0,88,42,37,0,0,80,25,32,0,0,57,8,26,0,0,31,4,13,0,0,17,3,4,0,0,8,418,456,24,13,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405011110,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,10,12,4,5,24,32,115,4,4,154,99,76,4,3,186,138,36,4,3,191,172,58,18,4,249,177,64,7,3,251,216,81,3,3,310,231,105,3,3,341,221,89,14,7,323,195,87,14,0,297,105,90,14,0,205,47,50,7,3,104,13,18,3,3,41,14,22,0,7,39,1668,888,93,41,2691,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,5,4,3,0,0,5,4,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
405011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,16,38,92,8,0,143,106,77,7,12,202,160,48,12,3,226,154,80,14,3,245,153,89,6,3,257,183,99,5,3,291,197,94,9,3,300,186,107,12,3,307,215,95,14,5,331,142,80,9,4,230,58,56,7,4,121,26,42,0,3,70,26,16,3,0,43,1640,963,109,50,2764,0,3,0,0,3,3,4,0,0,4,0,0,0,0,3,9,0,0,0,8,3,0,0,0,6,0,10,0,0,7,4,3,0,0,10,4,0,0,0,5,3,0,0,0,3,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0
