SA2_MAINCODE_2016,TaTW_1000_1249_H_0,TaTW_1000_1249_H_1_15,TaTW_1000_1249_H_16_24,TaTW_1000_1249_H_25_34,TaTW_1000_1249_H_35_39,TaTW_1000_1249_H_40,TaTW_1000_1249_H_41_48,TaTW_1000_1249_H_49mo,TaTW_1000_1249_H_NS,TaTW_1000_1249_H_Tot,TaTW_1250_1499_H_0,TaTW_1250_1499_H_1_15,TaTW_1250_1499_H_16_24,TaTW_1250_1499_H_25_34,TaTW_1250_1499_H_35_39,TaTW_1250_1499_H_40,TaTW_1250_1499_H_41_48,TaTW_1250_1499_H_49mo,TaTW_1250_1499_H_NS,TaTW_1250_1499_H_Tot,TaTW_1500_1749_H_0,TaTW_1500_1749_H_1_15,TaTW_1500_1749_H_16_24,TaTW_1500_1749_H_25_34,TaTW_1500_1749_H_35_39,TaTW_1500_1749_H_40,TaTW_1500_1749_H_41_48,TaTW_1500_1749_H_49mo,TaTW_1500_1749_H_NS,TaTW_1500_1749_H_Tot,TaTW_1750_1999_H_0,TaTW_1750_1999_H_1_15,TaTW_1750_1999_H_16_24,TaTW_1750_1999_H_25_34,TaTW_1750_1999_H_35_39,TaTW_1750_1999_H_40,TaTW_1750_1999_H_41_48,TaTW_1750_1999_H_49mo,TaTW_1750_1999_H_NS,TaTW_1750_1999_H_Tot,TaTW_2000_2999_H_0,TaTW_2000_2999_H_1_15,TaTW_2000_2999_H_16_24,TaTW_2000_2999_H_25_34,TaTW_2000_2999_H_35_39,TaTW_2000_2999_H_40,TaTW_2000_2999_H_41_48,TaTW_2000_2999_H_49mo,TaTW_2000_2999_H_NS,TaTW_2000_2999_H_Tot,TaTW_3000mo_H_0,TaTW_3000mo_H_1_15,TaTW_3000mo_H_16_24,TaTW_3000mo_H_25_34,TaTW_3000mo_H_35_39,TaTW_3000mo_H_40,TaTW_3000mo_H_41_48,TaTW_3000mo_H_49mo,TaTW_3000mo_H_NS,TaTW_3000mo_H_Tot,TaTW_PINS_H_0,TaTW_PINS_H_1_15,TaTW_PINS_H_16_24,TaTW_PINS_H_25_34,TaTW_PINS_H_35_39,TaTW_PINS_H_40,TaTW_PINS_H_41_48,TaTW_PINS_H_49mo,TaTW_PINS_H_NS,TaTW_PINS_H_Tot,TaTW_Tot_H_0,TaTW_Tot_H_1_15,TaTW_Tot_H_16_24,TaTW_Tot_H_25_34,TaTW_Tot_H_35_39,TaTW_Tot_H_40,TaTW_Tot_H_41_48,TaTW_Tot_H_49mo,TaTW_Tot_H_NS,TaTW_Tot_H_Tot,CoPSW_NNI_H_0,CoPSW_NNI_H_1_15,CoPSW_NNI_H_16_24,CoPSW_NNI_H_25_34,CoPSW_NNI_H_35_39,CoPSW_NNI_H_40,CoPSW_NNI_H_41_48,CoPSW_NNI_H_49mo,CoPSW_NNI_H_NS,CoPSW_NNI_H_Tot,CoPSW_1_149_H_0,CoPSW_1_149_H_1_15,CoPSW_1_149_H_16_24,CoPSW_1_149_H_25_34,CoPSW_1_149_H_35_39,CoPSW_1_149_H_40,CoPSW_1_149_H_41_48,CoPSW_1_149_H_49mo,CoPSW_1_149_H_NS,CoPSW_1_149_H_Tot,CoPSW_150_299_H_0,CoPSW_150_299_H_1_15,CoPSW_150_299_H_16_24,CoPSW_150_299_H_25_34,CoPSW_150_299_H_35_39,CoPSW_150_299_H_40,CoPSW_150_299_H_41_48,CoPSW_150_299_H_49mo,CoPSW_150_299_H_NS,CoPSW_150_299_H_Tot,CoPSW_300_399_H_0,CoPSW_300_399_H_1_15,CoPSW_300_399_H_16_24,CoPSW_300_399_H_25_34,CoPSW_300_399_H_35_39,CoPSW_300_399_H_40,CoPSW_300_399_H_41_48,CoPSW_300_399_H_49mo,CoPSW_300_399_H_NS,CoPSW_300_399_H_Tot,CoPSW_400_499_H_0,CoPSW_400_499_H_1_15,CoPSW_400_499_H_16_24,CoPSW_400_499_H_25_34,CoPSW_400_499_H_35_39,CoPSW_400_499_H_40,CoPSW_400_499_H_41_48,CoPSW_400_499_H_49mo,CoPSW_400_499_H_NS,CoPSW_400_499_H_Tot,CoPSW_500_649_H_0,CoPSW_500_649_H_1_15,CoPSW_500_649_H_16_24,CoPSW_500_649_H_25_34,CoPSW_500_649_H_35_39,CoPSW_500_649_H_40,CoPSW_500_649_H_41_48,CoPSW_500_649_H_49mo,CoPSW_500_649_H_NS,CoPSW_500_649_H_Tot,CoPSW_650_799_H_0,CoPSW_650_799_H_1_15,CoPSW_650_799_H_16_24,CoPSW_650_799_H_25_34,CoPSW_650_799_H_35_39,CoPSW_650_799_H_40,CoPSW_650_799_H_41_48,CoPSW_650_799_H_49mo,CoPSW_650_799_H_NS,CoPSW_650_799_H_Tot,CoPSW_800_999_H_0,CoPSW_800_999_H_1_15,CoPSW_800_999_H_16_24,CoPSW_800_999_H_25_34,CoPSW_800_999_H_35_39,CoPSW_800_999_H_40,CoPSW_800_999_H_41_48,CoPSW_800_999_H_49mo,CoPSW_800_999_H_NS,CoPSW_800_999_H_Tot,CoPSW_1000_1249_H_0,CoPSW_1000_1249_H_1_15,CoPSW_1000_1249_H_16_24,CoPSW_1000_1249_H_25_34,CoPSW_1000_1249_H_35_39,CoPSW_1000_1249_H_40,CoPSW_1000_1249_H_41_48,CoPSW_1000_1249_H_49mo,CoPSW_1000_1249_H_NS,CoPSW_1000_1249_H_Tot,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_15,CoPSW_1250_1499_H_16_24,CoPSW_1250_1499_H_25_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40,CoPSW_1250_1499_H_41_48,CoPSW_1250_1499_H_49mo,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_15,CoPSW_1500_1749_H_16_24,CoPSW_1500_1749_H_25_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40,CoPSW_1500_1749_H_41_48,CoPSW_1500_1749_H_49mo,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_15,CoPSW_1750_1999_H_16_24,CoPSW_1750_1999_H_25_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40,CoPSW_1750_1999_H_41_48,CoPSW_1750_1999_H_49mo,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot
205041097,6,0,6,13,45,76,38,30,0,219,0,0,3,3,35,42,30,19,0,140,9,0,0,3,17,31,23,12,3,96,3,0,0,0,10,25,11,14,0,62,0,0,0,0,19,24,4,22,0,74,0,0,0,0,7,3,4,12,3,22,0,0,0,4,6,8,0,7,3,38,44,75,70,113,343,419,169,197,16,1450,4,3,3,0,0,3,0,0,0,17,5,81,12,0,0,0,0,0,0,93,3,62,10,5,0,0,0,3,0,87,8,57,33,15,5,0,0,3,5,126,8,26,56,34,3,0,0,7,0,141,12,39,52,93,20,12,0,8,9,247,8,7,23,89,38,15,6,12,3,210,12,5,20,42,55,16,8,18,0,179,4,10,7,28,22,21,10,7,3,108,5,0,6,0,12,12,9,5,0,54,0,0,0,0,3,9,7,5,0,22,0,0,0,0,3,9,3,0,0,16
205041098,0,0,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,5,5,23,22,7,11,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,3,0,13,12,4,13,0,47,0,0,3,3,22,15,11,18,0,58,0,0,0,7,29,20,9,21,0,95,0,0,0,3,38,14,4,44,0,99,10,0,0,3,35,21,32,106,0,211,7,0,0,3,12,9,31,139,3,211,0,0,0,3,0,0,3,3,0,9,27,17,14,29,179,107,98,350,8,832,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,9,0,7,6,3,0,0,0,0,0,10,0,3,8,4,0,0,0,0,0,11,0,0,3,7,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,5,5,8,0,22,0,0,0,0,7,4,8,10,0,21,0,0,0,0,12,3,7,3,0,26,0,0,0,0,3,0,0,3,0,5
205051101,0,0,0,3,25,43,13,18,0,97,4,0,0,0,4,23,4,13,0,46,0,0,0,0,3,9,7,9,0,26,0,0,0,0,0,3,6,5,0,20,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,3,0,0,16,16,37,36,41,100,155,62,86,11,545,0,3,0,0,0,0,0,0,0,3,3,28,4,0,0,0,0,3,0,38,3,22,6,0,0,0,0,4,0,41,0,5,15,5,5,0,0,0,0,34,0,5,25,17,3,0,0,0,0,49,5,12,21,17,9,3,0,0,3,77,10,0,16,18,8,3,3,4,0,62,3,0,10,11,7,9,0,4,0,41,3,0,0,3,6,3,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,4,0,22
205051102,0,0,0,0,3,4,3,0,0,18,0,0,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,8,9,15,30,17,24,3,112,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,0,3,3,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,11,0,0,7,3,0,0,0,0,0,8,0,0,3,4,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,4,0,0,3,3,3,5,7,0,0,22,3,0,0,0,3,10,29,5,0,58,3,3,0,0,3,6,42,9,0,65,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3
205051103,8,8,4,3,41,56,37,13,0,177,0,4,4,0,22,37,17,17,3,101,0,0,0,0,6,20,6,12,0,50,0,0,0,0,10,6,8,18,0,36,10,0,0,0,6,17,11,37,0,77,6,0,0,3,3,0,5,18,0,35,0,0,0,0,0,3,0,0,4,11,49,69,56,85,217,267,123,177,13,1062,0,0,0,0,0,0,0,0,0,3,3,46,8,4,0,0,0,0,0,52,0,50,19,7,0,0,0,0,0,77,3,31,17,13,0,4,0,0,0,73,0,19,37,18,4,4,0,0,5,89,4,12,41,37,21,10,0,0,0,125,3,4,24,48,30,8,6,14,3,141,8,8,12,22,25,13,7,6,3,113,5,3,3,20,26,20,3,12,3,92,3,0,0,0,16,17,9,10,0,57,9,0,6,6,8,8,0,4,0,40,0,0,0,0,0,11,7,3,0,25
205051104,0,0,0,3,11,16,0,5,0,31,0,0,0,0,0,4,3,3,0,11,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10,6,17,15,22,37,53,17,35,8,206,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,12,0,3,3,0,3,0,0,0,0,9,0,9,3,3,0,0,0,0,0,24,0,6,8,17,8,3,0,0,0,48,4,3,0,5,4,5,0,0,0,23,0,0,3,6,6,3,0,0,0,21,0,0,0,4,3,0,0,0,0,6,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
206011105,12,0,0,15,91,85,33,29,8,272,3,0,0,5,39,51,17,29,3,163,0,3,0,0,15,38,22,16,0,86,0,0,0,4,12,13,10,14,0,48,0,0,0,0,6,10,8,19,0,42,0,0,0,0,0,0,0,8,0,11,0,3,4,3,0,8,0,3,3,24,34,100,138,174,364,375,175,187,33,1577,0,6,0,0,3,0,0,0,0,16,4,64,3,0,0,3,0,0,3,79,0,66,23,10,4,0,0,0,3,104,7,62,56,14,0,0,0,0,0,142,0,37,56,33,3,3,0,4,0,150,11,25,62,69,18,13,8,6,3,209,6,8,33,56,41,18,5,5,4,171,0,13,16,46,61,54,14,4,0,217,5,0,4,15,41,37,12,8,3,133,3,4,3,10,17,38,11,10,0,98,3,0,5,5,7,18,9,12,0,60,3,0,0,0,3,48,11,7,0,73
206011106,0,0,0,5,16,28,7,20,0,78,0,0,0,3,10,22,5,14,0,50,0,0,0,0,4,16,0,9,0,37,0,0,0,0,0,7,9,8,0,21,0,0,0,0,0,3,3,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,36,41,43,83,132,46,89,11,481,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,19,7,21,6,0,0,0,0,0,0,32,0,17,19,6,0,0,0,0,0,47,0,17,21,3,0,3,0,3,0,51,4,8,13,15,10,0,3,0,0,52,3,0,0,15,8,6,4,0,0,36,0,3,3,4,9,4,0,3,0,24,0,3,0,0,0,4,6,7,0,15,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206011107,3,0,0,0,5,0,5,6,0,28,0,0,0,0,4,4,0,4,0,14,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,3,0,7,0,12,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,4,19,24,25,37,41,17,32,0,198,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,22,0,24,0,3,0,0,0,0,0,35,0,11,6,0,0,0,0,5,0,24,0,9,14,4,0,0,0,0,3,30,0,6,11,7,4,0,0,3,3,39,0,4,3,6,11,3,3,4,0,40,0,4,4,11,16,4,0,3,0,39,0,3,0,0,4,5,0,5,0,18,0,0,3,0,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4
206011108,3,0,3,5,45,40,15,12,4,132,4,4,0,6,21,26,6,10,0,88,3,0,4,0,7,23,8,12,0,53,0,0,0,0,3,3,11,6,0,29,0,0,0,0,3,5,4,12,0,29,0,0,0,0,0,4,0,3,0,9,0,0,4,3,5,8,0,0,7,28,25,70,74,86,205,216,85,94,17,872,0,3,0,0,0,0,0,0,0,11,3,56,3,0,0,0,0,0,0,60,3,50,14,3,0,5,0,0,0,79,3,33,29,10,4,0,0,5,4,89,4,27,47,20,10,5,0,0,0,117,4,19,59,49,26,4,3,6,0,174,4,13,28,73,52,14,9,10,3,206,4,5,20,48,65,18,9,6,3,181,3,3,7,21,40,14,6,4,3,100,3,0,3,9,14,9,3,6,0,49,0,0,3,5,9,7,0,3,0,36,0,0,0,0,3,3,0,3,0,10
206011109,0,0,0,0,10,6,0,4,0,18,0,0,0,0,3,4,3,4,0,12,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,11,10,20,26,14,22,3,124,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,13,4,0,0,0,0,0,0,16,0,3,4,3,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,17,0,4,3,18,4,3,0,0,0,26,0,0,3,8,12,3,0,3,0,35,0,0,3,5,11,3,0,0,0,28,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206021110,3,0,0,4,22,47,21,9,3,111,0,0,3,0,9,33,13,6,0,59,0,0,0,0,10,21,8,12,4,53,0,0,0,3,4,20,3,16,0,46,4,0,0,3,3,10,6,9,0,32,0,0,0,0,0,0,3,8,0,11,0,0,0,0,3,0,0,3,4,8,9,23,42,37,131,204,73,86,11,615,0,0,0,0,0,0,0,0,0,3,0,17,3,0,0,0,0,0,0,28,0,33,3,0,0,0,0,0,0,42,0,14,5,5,0,0,0,0,0,29,0,3,9,10,3,0,3,0,0,28,0,10,14,15,6,0,0,0,0,49,0,3,4,16,12,3,3,0,0,46,0,3,9,7,25,12,3,5,0,63,0,0,11,13,16,10,3,6,0,60,0,0,0,6,0,0,0,6,0,20,0,0,0,0,7,0,0,3,0,14,0,0,0,0,0,0,0,3,0,3
206021111,3,8,3,10,35,42,19,21,0,136,0,0,0,0,15,37,14,10,0,73,0,4,0,3,7,27,6,8,0,55,0,0,0,4,3,7,9,15,0,39,3,0,3,0,4,9,8,12,0,42,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,3,0,0,3,11,16,79,67,64,169,230,92,113,13,844,0,0,0,0,0,0,0,0,0,12,0,69,0,3,0,0,0,0,3,81,0,85,23,3,3,0,0,0,4,116,0,40,36,11,0,0,0,0,4,92,7,32,57,20,3,3,0,6,3,134,3,29,39,39,16,3,0,3,0,132,4,10,22,47,35,9,3,4,0,135,3,4,17,30,42,18,16,12,3,141,6,3,9,9,22,19,5,16,0,89,0,0,3,3,8,9,10,8,0,42,0,0,0,3,12,11,4,0,3,33,0,0,0,0,0,12,0,0,0,15
206021112,3,3,0,8,39,40,25,17,0,128,0,3,0,0,11,19,16,14,0,69,3,0,0,3,11,12,13,9,0,50,0,0,0,0,6,3,7,4,0,32,0,0,0,0,3,3,3,11,0,27,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,3,0,14,11,39,51,71,165,167,90,94,6,701,0,0,0,0,0,0,0,3,0,5,3,41,0,0,0,0,0,0,0,48,7,35,11,0,0,0,0,0,0,56,0,27,18,5,0,3,0,0,3,64,3,24,25,15,0,0,3,0,0,71,6,15,42,48,11,9,0,4,3,133,9,5,28,33,37,10,4,8,3,137,0,8,14,19,40,13,6,8,0,104,3,7,14,16,34,3,3,10,0,87,3,0,0,3,19,4,4,3,0,36,0,0,0,0,3,6,3,3,0,14,0,0,0,0,0,3,0,3,0,5
206031113,0,3,3,3,15,7,4,4,0,44,0,0,0,0,3,10,6,6,0,27,0,0,0,3,3,4,5,7,0,20,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,5,0,3,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,3,3,0,0,6,4,15,5,26,36,30,66,57,21,47,7,297,0,0,0,0,0,0,0,0,0,3,0,31,0,0,0,0,0,0,0,28,0,27,8,5,0,3,0,0,0,53,0,23,8,4,4,0,0,0,0,50,3,9,17,4,7,4,0,0,0,43,4,8,25,18,3,5,0,3,0,62,0,3,4,20,15,8,7,0,0,51,3,0,7,11,6,7,5,3,0,42,3,0,0,4,10,3,0,6,0,25,0,3,0,0,0,0,0,3,3,18,0,0,0,0,9,4,5,0,0,16,0,0,0,0,0,0,0,0,0,6
206031114,4,0,3,11,53,61,19,27,4,173,0,0,0,0,21,37,12,14,0,91,0,3,0,4,12,17,9,22,0,62,0,0,0,0,4,3,6,12,3,28,0,0,0,0,3,8,0,19,0,33,0,0,0,0,0,3,0,6,0,11,0,0,0,0,3,4,3,0,0,13,25,58,54,78,219,241,92,127,19,902,0,3,0,0,0,0,0,0,0,9,7,118,4,0,0,0,0,0,0,129,4,104,32,12,3,3,0,0,0,155,3,54,42,14,0,3,3,0,0,122,0,24,45,32,7,11,0,3,3,127,3,21,54,44,18,12,3,9,0,169,11,7,10,57,63,32,5,0,3,183,4,3,9,27,57,28,12,12,3,152,3,4,9,11,31,22,8,7,0,95,0,3,0,4,10,10,3,3,0,26,0,0,0,3,4,0,7,5,0,24,3,0,0,0,0,3,5,0,0,16
206031115,0,0,3,0,12,8,3,3,0,25,0,0,0,0,3,14,0,0,0,22,0,3,0,0,3,12,6,8,0,20,0,0,0,0,0,3,4,4,0,12,0,0,0,0,0,3,3,6,0,11,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,5,4,12,23,13,37,69,24,38,5,225,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,16,0,13,5,3,0,0,0,0,0,28,0,17,15,5,0,0,0,0,0,47,0,7,7,6,0,0,0,0,0,25,0,7,15,23,9,3,0,0,3,61,3,4,10,20,17,3,7,4,0,62,0,4,7,10,21,10,0,4,0,60,0,0,0,3,19,21,8,5,0,59,3,0,0,0,5,18,6,0,0,30,3,0,0,0,3,3,3,5,0,19,0,0,0,0,0,0,0,0,0,5
206031116,9,0,3,6,48,46,19,28,7,157,0,0,0,6,12,36,14,16,0,86,0,0,0,0,7,18,4,12,0,43,0,0,0,0,4,8,6,10,0,27,0,0,0,0,3,5,10,10,0,24,0,0,0,0,3,0,0,3,0,10,0,4,0,0,7,8,3,3,0,24,20,57,63,79,177,205,73,109,24,805,0,9,4,0,0,0,0,3,0,17,11,75,3,3,0,0,0,3,0,86,9,57,33,5,0,0,0,3,0,107,4,35,39,18,0,0,0,0,0,96,4,28,45,19,0,3,0,3,0,99,9,20,53,50,20,8,7,3,3,173,0,16,27,50,53,14,3,5,4,176,9,5,7,48,60,23,6,4,3,168,0,4,0,9,28,18,7,13,0,87,3,3,11,12,11,21,4,0,0,67,0,0,0,4,12,14,8,10,0,42,0,0,0,3,4,7,4,6,0,23
206041117,3,3,8,9,83,84,40,32,3,269,3,0,3,8,47,48,18,20,0,148,0,0,0,3,21,27,14,30,3,97,0,0,0,3,12,19,15,10,0,61,3,3,0,0,9,17,8,19,0,73,0,0,0,0,0,3,4,4,0,19,0,0,0,0,7,4,0,3,5,31,34,86,164,119,346,377,144,187,36,1491,3,11,6,0,0,0,0,0,0,20,3,103,7,3,0,0,0,0,3,122,6,113,42,7,0,0,0,0,3,174,3,78,72,26,3,0,4,0,3,196,3,37,86,36,13,3,3,8,0,188,3,33,64,73,23,17,7,13,7,245,3,13,35,71,77,39,16,14,5,276,8,13,21,45,77,46,20,17,3,245,5,7,8,15,50,45,24,22,0,179,0,0,3,4,26,23,10,21,0,91,0,0,3,4,20,13,19,13,0,70,0,0,3,0,3,11,20,3,0,40
206041118,13,4,8,17,159,167,68,92,10,546,10,3,6,12,96,152,65,63,5,411,9,0,5,5,85,141,52,77,3,381,10,0,6,9,55,101,57,85,0,331,3,0,3,9,74,132,65,124,0,408,0,0,3,0,9,30,7,47,4,97,0,3,3,9,13,15,8,7,15,60,66,120,210,186,771,997,400,579,75,3402,3,5,0,6,0,3,0,0,4,22,12,145,16,4,0,0,0,0,7,185,17,161,61,20,3,0,0,0,0,258,8,94,84,27,10,5,0,0,8,230,7,62,106,46,13,8,0,8,5,261,19,40,75,99,49,15,10,3,6,317,15,14,36,82,116,54,25,16,3,369,28,16,47,48,101,75,40,27,3,380,17,4,20,42,87,127,35,27,3,358,19,3,8,9,42,173,40,28,8,324,28,3,5,18,46,150,70,65,7,382,29,5,8,8,33,230,62,73,0,449
206041119,4,0,0,7,66,57,13,9,0,160,8,0,0,7,48,35,14,11,0,128,0,0,0,3,28,22,16,14,0,86,3,0,0,3,14,13,11,13,0,55,0,0,0,3,17,28,5,22,0,74,3,0,0,0,4,8,3,8,0,25,0,0,0,4,3,4,0,0,3,10,29,50,51,93,255,263,92,96,15,935,0,0,0,0,0,0,0,0,0,11,0,32,0,0,0,0,0,0,3,40,3,46,11,0,0,0,0,0,5,61,0,42,27,3,3,0,0,0,3,84,4,28,27,15,6,8,0,0,3,86,4,15,59,49,16,5,3,4,3,157,9,8,33,45,61,29,10,3,5,197,7,8,13,41,66,46,24,7,6,224,6,4,8,11,56,40,31,14,7,172,9,7,4,6,28,29,32,12,0,135,17,3,0,9,20,25,50,15,0,141,0,0,0,3,9,16,28,10,0,71
206041120,0,0,0,0,8,13,10,7,0,46,0,0,0,0,9,10,4,3,0,27,0,0,0,0,4,3,3,4,0,21,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,11,9,40,52,22,32,6,179,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,22,0,15,4,0,0,0,0,0,0,15,0,8,10,4,0,0,0,0,0,25,0,10,9,0,0,0,0,0,0,18,0,3,8,8,8,0,0,0,0,25,0,0,0,4,7,6,0,0,0,23,0,10,0,3,3,3,3,0,0,30,0,3,0,3,0,4,3,3,0,22,0,0,0,0,3,11,3,5,0,21,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,4,0,3,0,11
206041121,9,0,8,3,58,55,18,13,0,166,0,0,0,0,25,30,10,14,0,77,0,0,0,0,8,19,7,15,0,52,0,0,0,0,3,14,7,4,0,32,0,0,0,0,6,8,4,10,0,34,0,0,0,0,0,0,0,3,0,4,0,3,0,3,3,3,3,3,0,20,18,44,49,55,191,201,72,92,10,735,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,3,30,3,25,4,0,0,0,0,0,0,31,3,21,18,0,0,0,0,0,0,36,0,6,9,5,0,0,0,0,3,32,3,8,19,29,4,0,0,0,0,63,0,6,10,18,19,3,0,7,0,63,0,0,6,13,15,16,3,0,0,50,0,0,0,7,20,6,7,0,0,48,3,0,0,0,8,12,6,4,0,39,0,0,0,0,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3
206041122,54,33,45,83,610,546,256,288,30,1948,31,17,21,40,398,382,161,180,10,1241,24,8,13,41,350,381,170,168,6,1164,16,5,11,27,240,276,125,134,7,847,31,7,17,24,251,447,247,269,3,1295,12,7,12,5,55,89,63,159,4,403,4,10,15,14,23,44,17,14,34,166,256,452,1037,777,2960,2951,1375,1604,236,11650,7,48,22,4,3,3,3,4,12,105,28,378,48,7,9,8,0,3,19,504,35,548,261,46,4,12,5,5,33,949,17,352,551,137,21,13,6,8,24,1133,34,217,521,230,46,26,15,15,14,1121,26,164,367,414,199,110,47,32,25,1385,35,60,179,358,486,254,119,78,31,1601,47,43,102,191,527,393,221,113,18,1651,34,19,51,101,365,307,213,157,17,1264,21,12,29,29,161,147,124,111,12,635,14,8,9,23,71,94,63,67,0,359,18,3,6,7,32,104,35,54,0,263
