SA2_MAINCODE_2016,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_Turkey_E,P_Turkey_OM_IE,P_Turkey_OM_UIE,P_Turkey_CFW,P_Turkey_ES_NS,P_Turkey_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Zimbabwe_E,P_Zimbabwe_OM_IE,P_Zimbabwe_OM_UIE,P_Zimbabwe_CFW,P_Zimbabwe_ES_NS,P_Zimbabwe_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
202021026,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,23,0,0,0,0,23,0,0,0,0,0,0,24,3,8,0,0,39,0,0,0,0,0,3,70,0,0,0,0,74,0,0,0,0,0,0,127,4,0,3,0,134,24,4,6,0,4,34,1124,143,185,80,19,1551
202021027,45,0,0,0,4,52,0,0,0,0,0,3,4,0,0,0,0,4,10,5,5,0,0,14,3,0,0,0,0,8,11,0,0,0,0,13,0,0,0,0,0,0,120,13,30,0,0,165,8,3,3,0,0,15,4,0,0,0,0,3,0,0,0,0,0,3,152,4,5,0,4,168,103,15,9,3,6,136,4514,261,513,89,83,5461
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,9,22,7,0,64,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,5,4,3,0,35,22,0,12,3,0,31,779,157,413,118,21,1491
202021029,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,11,5,0,41,6,0,0,3,0,5,0,3,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,11,25,3,4,0,3,34,828,69,133,65,15,1113
202021030,21,0,0,0,0,21,0,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,10,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,121,8,29,4,0,167,7,3,3,0,0,17,4,0,0,0,0,10,4,0,0,0,0,4,107,4,11,4,6,139,78,5,15,0,9,107,3476,302,429,117,74,4396
202021031,13,0,0,0,0,13,0,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,9,6,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,51,14,26,3,0,98,4,0,0,0,0,7,6,0,0,0,0,8,0,0,0,0,0,0,21,7,9,0,0,41,28,0,9,0,0,40,1275,216,229,65,23,1804
202031032,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,0,0,22,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,17,4,10,6,0,38,932,121,223,96,18,1391
202031033,31,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,3,7,0,0,43,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,4,7,3,0,30,40,6,12,13,3,71,1510,225,459,258,52,2496
203011034,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,5,37,3,4,0,0,47,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,0,4,25,0,0,4,0,30,16,0,8,0,0,26,1010,132,118,44,14,1329
203011035,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,11,7,0,59,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,23,0,3,0,0,26,22,6,7,0,0,35,725,168,194,98,27,1215
203011036,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,12,3,3,51,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,17,3,4,0,0,30,25,5,14,4,0,48,788,191,281,131,24,1420
203021037,25,0,0,0,0,25,0,3,0,0,0,0,8,0,0,0,0,15,13,0,3,0,0,16,5,0,0,0,0,13,6,0,0,0,0,10,0,0,0,0,0,0,190,14,21,0,6,220,17,0,0,0,0,15,3,0,0,0,0,5,6,0,0,0,0,6,84,9,5,0,0,101,57,4,6,3,3,77,4560,307,391,52,49,5369
203021038,81,0,0,0,0,84,12,3,0,0,0,16,8,0,3,0,0,11,28,4,0,0,0,29,11,0,0,0,0,14,14,0,0,0,0,16,3,0,0,0,0,3,283,11,12,3,0,304,18,0,0,0,0,16,21,7,4,7,0,41,0,0,0,0,0,3,190,12,29,5,9,250,125,9,8,0,9,141,6687,343,292,79,83,7476
203021039,195,0,0,0,3,201,29,0,0,0,0,32,29,0,3,0,0,36,123,4,6,0,0,133,93,12,0,0,0,106,42,0,3,0,0,45,11,0,0,0,0,8,1237,45,60,3,8,1356,74,0,3,0,0,85,106,4,5,8,0,128,34,3,0,0,0,41,693,27,26,13,6,761,370,11,10,3,29,423,28228,1311,1074,216,240,31068
203021040,24,3,0,0,0,34,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,9,11,0,0,0,0,12,6,0,3,0,0,11,0,0,0,0,0,3,139,14,15,3,0,176,14,3,4,0,0,20,6,0,3,0,0,9,3,0,0,0,0,3,88,3,19,0,0,106,51,14,6,0,3,79,4189,435,501,79,44,5247
203021041,44,0,3,0,0,48,7,0,0,0,0,6,5,0,0,0,0,4,15,0,5,0,0,18,11,0,0,0,0,12,9,0,0,0,0,14,0,0,0,0,0,0,176,14,20,3,5,214,8,0,0,0,0,9,11,0,6,0,0,25,9,0,0,0,0,9,68,9,4,3,0,87,61,4,13,0,6,79,5025,335,431,93,56,5939
203021042,27,0,0,0,0,29,0,0,3,0,0,4,5,0,3,0,0,4,33,0,3,0,0,36,28,0,0,0,0,28,3,0,0,0,0,3,3,0,0,0,0,5,169,26,27,5,0,223,21,0,3,0,0,29,24,0,0,0,0,31,8,0,0,0,0,5,149,8,6,0,3,168,38,8,5,0,3,53,4133,337,395,86,52,5008
203021043,74,0,0,0,0,71,4,0,0,0,0,4,8,0,0,0,0,9,14,0,0,0,0,15,16,0,3,0,0,17,20,3,0,0,0,28,3,0,0,0,0,3,236,17,19,3,3,273,10,0,0,0,0,16,30,7,11,0,0,50,3,0,0,0,0,3,147,10,11,3,3,169,87,0,7,0,0,95,4825,303,352,88,43,5619
203021044,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,50,8,12,3,0,77,6,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,31,5,4,0,0,39,15,0,0,0,3,23,1174,125,190,45,26,1560
203021045,27,0,0,0,3,32,8,0,0,0,0,8,0,0,3,0,0,5,14,3,0,0,0,21,13,0,0,0,0,13,8,0,0,0,0,10,3,0,0,0,0,3,153,11,14,5,3,192,7,0,0,0,0,11,12,0,6,0,0,18,0,0,0,0,0,0,76,5,4,7,3,94,68,4,7,0,3,87,3870,396,346,81,56,4746
203021046,11,0,0,0,0,15,3,0,0,0,0,5,3,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,122,14,21,3,0,163,14,0,3,0,0,19,4,0,0,0,0,4,8,0,0,0,0,8,75,4,4,0,3,82,38,0,0,0,3,46,3441,360,361,47,50,4259
203021047,68,3,0,0,3,72,37,0,5,0,0,41,8,0,0,0,0,8,38,3,3,0,0,41,40,0,0,0,0,38,12,0,0,0,0,8,6,0,0,3,0,11,455,25,24,0,3,512,36,0,0,0,0,34,26,0,0,0,0,23,13,0,0,0,0,13,252,17,27,4,6,303,140,18,5,3,7,172,9269,608,433,83,113,10501
203031048,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,24,3,3,110,7,0,0,0,0,13,0,3,0,0,0,3,0,0,0,0,0,0,16,3,7,0,0,26,29,0,4,0,9,43,1735,207,310,73,36,2364
203031049,18,0,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,44,8,7,0,0,64,3,3,0,0,0,3,3,3,0,0,0,6,5,0,0,0,0,5,28,3,8,0,0,39,23,4,10,0,0,34,1353,222,254,63,27,1913
203031050,22,0,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,4,14,3,6,0,0,21,17,3,3,0,0,19,10,0,0,0,0,15,0,0,0,0,0,3,158,37,33,8,0,248,12,3,5,0,0,17,11,0,4,0,0,17,6,0,0,0,0,6,74,6,10,0,0,96,55,7,6,0,3,72,3656,598,669,149,56,5126
203031051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,15,3,0,54,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,7,0,6,0,0,18,14,0,5,3,0,21,725,134,167,52,11,1093
203031052,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,43,9,17,3,0,71,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,31,19,4,6,0,0,27,1156,155,191,47,17,1569
203031053,22,0,0,0,0,25,4,0,0,0,0,3,3,0,0,0,0,3,20,9,5,3,0,34,13,0,0,0,0,15,16,0,0,0,0,15,0,0,0,0,0,0,168,32,34,13,0,257,15,4,6,3,0,29,5,0,0,0,0,9,4,0,0,0,0,4,95,12,13,4,4,122,43,3,13,6,3,66,4085,572,679,175,54,5575
204011054,12,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,6,6,4,0,0,0,9,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,64,8,11,11,0,93,13,0,5,0,0,13,0,0,0,0,0,3,0,0,0,0,0,3,22,0,4,0,0,29,42,5,9,3,0,60,1771,197,328,115,44,2458
204011055,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,32,6,16,0,0,60,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,15,5,5,0,0,24,33,0,12,3,3,54,1336,180,370,185,43,2120
204011056,19,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,3,9,3,0,0,0,12,5,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,92,4,4,3,3,109,7,0,0,0,0,5,0,0,0,3,0,5,4,0,0,0,0,8,68,12,10,3,4,90,85,9,15,3,8,114,3139,277,330,103,64,3909
204011057,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,120,23,22,8,4,173,15,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,73,5,9,6,0,92,70,10,20,3,9,116,2940,350,473,194,58,4012
204011058,14,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,41,3,8,0,3,48,0,3,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,24,3,5,3,0,30,30,3,0,0,3,38,1010,115,170,87,25,1413
204011059,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,54,3,3,3,3,68,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,47,64,3,6,0,4,82,2383,138,168,47,65,2801
204011060,11,0,0,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,67,5,6,6,0,84,8,0,0,0,0,8,0,3,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,14,29,0,5,3,0,43,1701,79,134,72,33,2015
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
204011062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,23,8,11,3,0,48,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,13,9,10,4,4,0,30,630,111,178,86,21,1025
204021063,27,0,0,0,0,27,0,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,6,8,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,75,5,6,0,0,91,3,0,3,0,0,5,4,0,0,0,0,5,0,0,0,0,0,0,38,6,5,3,0,57,88,4,9,3,3,112,3440,269,325,77,67,4185
204021064,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,3,0,30,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,10,0,4,0,0,13,4,0,7,0,0,15,415,76,217,111,9,833
204021065,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,3,0,21,20,3,0,4,0,32,1256,100,126,64,25,1576
204021066,43,0,0,0,0,47,3,0,3,0,0,5,12,0,0,0,0,12,28,3,0,0,0,34,29,6,5,0,0,45,11,0,0,0,0,13,4,0,0,0,0,6,211,13,17,0,3,245,26,0,3,0,0,29,28,0,7,0,0,33,0,0,0,0,0,0,174,12,12,0,9,204,137,6,8,4,9,168,7467,596,585,114,117,8875
204021067,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,23,3,8,10,0,44,4,0,4,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,25,0,6,0,0,34,41,3,19,7,5,69,1357,245,577,260,64,2508
204031068,7,0,0,0,0,10,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,54,10,13,5,0,77,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,18,28,3,6,0,0,36,1132,134,209,58,17,1551
204031069,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,125,22,18,7,4,178,6,0,3,4,0,19,0,0,0,0,0,0,3,0,0,0,0,3,88,7,5,4,3,110,49,4,13,9,3,75,2893,370,452,163,50,3933
204031070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,11,0,0,3,0,14,296,44,113,53,22,523
204031071,28,0,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,4,3,0,0,33,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,3,27,41,4,9,3,8,72,1474,125,181,73,46,1899
204031072,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,4,9,5,0,36,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,0,0,16,30,8,7,9,3,56,1181,185,430,181,36,2008
204031073,41,0,0,0,0,42,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,6,0,0,0,0,8,0,0,0,3,0,3,0,0,0,0,0,0,101,11,5,0,3,116,14,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,75,3,0,3,0,80,64,5,0,3,0,76,3939,233,256,56,43,4525
204031074,82,0,0,0,3,83,7,0,0,0,0,4,3,0,0,0,0,3,41,0,4,0,0,41,36,0,0,3,0,43,16,0,0,3,0,16,5,0,0,0,0,6,311,11,18,0,0,347,32,0,0,0,0,34,16,0,0,0,0,16,13,0,0,0,0,10,250,13,20,3,3,287,185,12,14,3,8,222,11962,732,751,146,118,13717
204031075,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,8,0,3,0,0,14,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,0,19,18,0,5,0,0,27,724,119,219,73,18,1150
205011076,29,0,0,0,0,29,6,0,0,0,0,5,3,0,0,0,0,0,8,4,0,0,0,18,24,3,0,0,0,24,0,0,3,0,0,3,4,0,0,0,0,11,103,19,16,6,3,153,3,0,0,0,0,3,18,0,5,3,0,20,0,0,0,0,0,0,78,13,13,4,0,105,48,6,16,3,3,73,2990,330,453,125,52,3957
205011077,8,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,31,12,16,5,4,60,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,3,0,19,17,5,8,7,3,50,908,173,329,127,40,1576
205011078,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,13,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10,0,0,51,3,0,0,0,0,3,7,0,3,0,0,8,3,0,0,0,0,3,36,3,3,0,0,45,21,8,4,3,0,32,1338,165,296,101,35,1928
205011079,44,0,3,0,0,48,7,0,3,0,0,5,6,0,0,0,0,3,30,0,11,0,0,42,59,9,0,0,3,69,19,0,8,0,0,21,8,0,3,0,0,11,247,11,23,0,3,289,21,3,0,0,0,25,36,3,6,0,0,49,4,0,0,0,0,4,229,12,21,3,6,277,109,18,15,8,4,156,7420,588,692,162,119,8982
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
205021081,50,0,0,0,0,58,3,0,0,0,0,3,3,0,0,0,0,3,25,3,3,0,0,33,10,0,0,0,0,14,3,0,0,0,0,9,0,0,0,0,0,0,250,12,25,0,4,299,20,0,0,0,0,20,6,0,0,0,0,12,9,0,0,0,0,7,64,7,5,0,3,81,189,11,17,10,5,231,7317,470,553,100,122,8566
205021082,13,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,4,12,13,0,50,3,0,3,0,0,7,14,0,0,0,0,15,0,0,0,0,0,0,44,3,4,3,0,53,24,0,7,14,5,46,967,130,412,189,50,1751
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,17,8,0,103,3,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,27,4,13,0,0,43,54,3,7,3,3,70,1845,215,321,104,54,2536
205021085,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,36,0,14,0,0,56,4,0,3,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,16,3,9,3,5,33,44,10,8,4,0,65,1357,156,338,167,56,2074
205021086,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,12,12,0,4,3,0,22,497,78,158,36,15,789
205031087,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,13,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,51,8,16,6,0,89,4,0,6,0,0,12,8,0,0,0,0,5,0,0,0,0,0,4,20,0,19,0,0,36,40,7,14,7,5,73,1673,247,708,211,35,2876
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,18,12,0,60
205031089,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,48,6,9,6,0,72,7,0,0,0,0,9,6,0,4,0,0,11,0,0,0,0,0,3,49,6,3,0,0,58,31,10,6,3,0,46,1636,237,440,140,37,2485
205031090,29,0,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,15,4,0,0,0,17,9,0,3,3,0,15,3,0,0,0,0,10,0,0,0,0,0,0,138,10,9,6,0,161,4,0,0,0,0,10,7,0,0,0,0,5,3,0,0,0,0,3,42,8,9,0,0,63,86,8,24,6,4,135,4043,320,636,191,70,5254
205031091,8,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,6,12,0,0,0,0,11,4,0,3,0,0,8,0,0,0,0,0,0,101,16,22,5,6,150,3,0,7,0,0,12,9,3,3,0,0,12,0,0,0,0,0,0,55,12,0,4,0,71,60,3,13,3,7,82,2213,295,402,101,45,3058
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,37
205031093,16,0,0,0,0,16,3,0,0,3,0,4,0,0,0,0,0,5,10,0,7,0,0,19,13,3,3,0,0,13,10,0,4,0,0,13,0,0,0,0,0,0,216,25,37,12,3,295,12,0,0,0,0,18,5,0,3,0,0,7,3,0,0,0,0,3,89,16,5,0,3,121,155,10,22,6,8,198,5221,508,892,235,131,6987
205041094,4,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,15,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,88,6,15,6,0,117,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,50,3,3,3,3,59,60,0,0,5,8,66,3442,124,250,92,44,3953
205041095,23,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,17,8,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,139,8,17,0,0,166,10,3,0,0,0,14,0,0,7,0,0,4,3,0,0,0,0,3,62,3,6,0,3,69,92,5,7,0,10,112,4016,184,286,56,67,4613
205041096,51,3,4,0,0,57,5,3,0,0,0,8,0,0,0,0,0,0,20,0,0,0,0,22,21,6,0,0,0,34,7,0,0,0,0,7,5,0,0,0,0,9,227,11,5,0,0,248,13,0,0,0,0,13,14,3,0,0,0,19,6,0,0,0,0,9,135,9,14,0,3,157,147,10,4,5,9,180,7545,356,304,64,78,8352
205041097,70,3,3,3,0,80,8,3,0,0,0,13,6,3,0,0,0,11,31,3,0,0,0,32,28,5,0,0,0,35,20,3,0,0,0,20,0,0,0,0,0,0,250,17,14,4,5,291,22,3,0,0,0,24,27,4,3,3,0,34,7,0,0,0,0,14,144,13,20,4,0,181,143,13,7,3,3,167,9213,651,557,110,117,10647
205041098,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,11,252,55,81,14,8,403
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,5,6,0,27
