SA2_MAINCODE_2016,HQ_NNI_Mng,HQ_NNI_Pro,HQ_NNI_TecTW,HQ_NNI_CoPSW,HQ_NNI_ClAW,HQ_NNI_SWks,HQ_NNI_MaOpDv,HQ_NNI_Lab,HQ_NNI_IDNS,HQ_NNI_Tot,HQ_1_149_Mng,HQ_1_149_Pro,HQ_1_149_TecTW,HQ_1_149_CoPSW,HQ_1_149_ClAW,HQ_1_149_SWks,HQ_1_149_MaOpDv,HQ_1_149_Lab,HQ_1_149_IDNS,HQ_1_149_Tot,HQ_150_299_Mng,HQ_150_299_Pro,HQ_150_299_TecTW,HQ_150_299_CoPSW,HQ_150_299_ClAW,HQ_150_299_SWks,HQ_150_299_MaOpDv,HQ_150_299_Lab,HQ_150_299_IDNS,HQ_150_299_Tot,HQ_300_399_Mng,HQ_300_399_Pro,HQ_300_399_TecTW,HQ_300_399_CoPSW,HQ_300_399_ClAW,HQ_300_399_SWks,HQ_300_399_MaOpDv,HQ_300_399_Lab,HQ_300_399_IDNS,HQ_300_399_Tot,HQ_400_499_Mng,HQ_400_499_Pro,HQ_400_499_TecTW,HQ_400_499_CoPSW,HQ_400_499_ClAW,HQ_400_499_SWks,HQ_400_499_MaOpDv,HQ_400_499_Lab,HQ_400_499_IDNS,HQ_400_499_Tot,HQ_500_649_Mng,HQ_500_649_Pro,HQ_500_649_TecTW,HQ_500_649_CoPSW,HQ_500_649_ClAW,HQ_500_649_SWks,HQ_500_649_MaOpDv,HQ_500_649_Lab,HQ_500_649_IDNS,HQ_500_649_Tot,HQ_650_799_Mng,HQ_650_799_Pro,HQ_650_799_TecTW,HQ_650_799_CoPSW,HQ_650_799_ClAW,HQ_650_799_SWks,HQ_650_799_MaOpDv,HQ_650_799_Lab,HQ_650_799_IDNS,HQ_650_799_Tot,HQ_800_999_Mng,HQ_800_999_Pro,HQ_800_999_TecTW,HQ_800_999_CoPSW,HQ_800_999_ClAW,HQ_800_999_SWks,HQ_800_999_MaOpDv,HQ_800_999_Lab,HQ_800_999_IDNS,HQ_800_999_Tot,HQ_1000_1249_Mng,HQ_1000_1249_Pro,HQ_1000_1249_TecTW,HQ_1000_1249_CoPSW,HQ_1000_1249_ClAW,HQ_1000_1249_SWks,HQ_1000_1249_MaOpDv,HQ_1000_1249_Lab,HQ_1000_1249_IDNS,HQ_1000_1249_Tot,HQ_1250_1499_Mng,HQ_1250_1499_Pro,HQ_1250_1499_TecTW,HQ_1250_1499_CoPSW,HQ_1250_1499_ClAW,HQ_1250_1499_SWks,HQ_1250_1499_MaOpDv,HQ_1250_1499_Lab,HQ_1250_1499_IDNS,HQ_1250_1499_Tot,HQ_1500_1749_Mng,HQ_1500_1749_Pro,HQ_1500_1749_TecTW,HQ_1500_1749_CoPSW,HQ_1500_1749_ClAW,HQ_1500_1749_SWks,HQ_1500_1749_MaOpDv,HQ_1500_1749_Lab,HQ_1500_1749_IDNS,HQ_1500_1749_Tot,HQ_1750_1999_Mng,HQ_1750_1999_Pro,HQ_1750_1999_TecTW,HQ_1750_1999_CoPSW,HQ_1750_1999_ClAW,HQ_1750_1999_SWks,HQ_1750_1999_MaOpDv,HQ_1750_1999_Lab,HQ_1750_1999_IDNS,HQ_1750_1999_Tot,HQ_2000_2999_Mng,HQ_2000_2999_Pro,HQ_2000_2999_TecTW,HQ_2000_2999_CoPSW,HQ_2000_2999_ClAW,HQ_2000_2999_SWks,HQ_2000_2999_MaOpDv,HQ_2000_2999_Lab,HQ_2000_2999_IDNS,HQ_2000_2999_Tot,HQ_3000mo_Mng,HQ_3000mo_Pro,HQ_3000mo_TecTW,HQ_3000mo_CoPSW,HQ_3000mo_ClAW,HQ_3000mo_SWks,HQ_3000mo_MaOpDv,HQ_3000mo_Lab,HQ_3000mo_IDNS,HQ_3000mo_Tot,HQ_PINS_Mng,HQ_PINS_Pro,HQ_PINS_TecTW,HQ_PINS_CoPSW,HQ_PINS_ClAW,HQ_PINS_SWks,HQ_PINS_MaOpDv,HQ_PINS_Lab,HQ_PINS_IDNS,HQ_PINS_Tot,HQ_Tot_Mng,HQ_Tot_Pro,HQ_Tot_TecTW,HQ_Tot_CoPSW,HQ_Tot_ClAW,HQ_Tot_SWks,HQ_Tot_MaOpDv,HQ_Tot_Lab,HQ_Tot_IDNS,HQ_Tot_Tot,CL_nfd_NNI_Mng,CL_nfd_NNI_Pro,CL_nfd_NNI_TecTW,CL_nfd_NNI_CoPSW,CL_nfd_NNI_ClAW,CL_nfd_NNI_SWks,CL_nfd_NNI_MaOpDv,CL_nfd_NNI_Lab,CL_nfd_NNI_IDNS,CL_nfd_NNI_Tot,CL_nfd_1_149_Mng,CL_nfd_1_149_Pro,CL_nfd_1_149_TecTW,CL_nfd_1_149_CoPSW,CL_nfd_1_149_ClAW,CL_nfd_1_149_SWks,CL_nfd_1_149_MaOpDv,CL_nfd_1_149_Lab,CL_nfd_1_149_IDNS,CL_nfd_1_149_Tot,CL_nfd_150_299_Mng,CL_nfd_150_299_Pro,CL_nfd_150_299_TecTW,CL_nfd_150_299_CoPSW,CL_nfd_150_299_ClAW,CL_nfd_150_299_SWks,CL_nfd_150_299_MaOpDv,CL_nfd_150_299_Lab,CL_nfd_150_299_IDNS,CL_nfd_150_299_Tot,CL_nfd_300_399_Mng,CL_nfd_300_399_Pro,CL_nfd_300_399_TecTW,CL_nfd_300_399_CoPSW,CL_nfd_300_399_ClAW,CL_nfd_300_399_SWks,CL_nfd_300_399_MaOpDv,CL_nfd_300_399_Lab,CL_nfd_300_399_IDNS,CL_nfd_300_399_Tot
125021476,7,8,3,0,0,0,0,3,3,23,3,16,0,12,5,7,3,3,0,53,10,31,11,22,9,18,5,0,0,104,13,33,10,14,16,22,5,10,0,121,10,45,13,23,23,24,3,18,3,158,13,43,19,28,26,28,7,14,9,180,23,69,20,32,44,32,10,13,3,240,34,107,27,44,35,18,4,12,3,281,41,115,19,35,34,21,4,0,0,267,23,143,8,14,13,11,0,3,3,216,26,135,9,9,18,6,0,0,3,199,25,148,0,0,0,3,0,4,0,189,54,113,12,8,10,3,0,0,0,197,35,54,6,0,3,4,0,0,0,100,3,8,0,0,8,0,0,0,0,23,312,1081,153,228,243,204,41,74,25,2365,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5
125021477,5,12,0,6,4,0,0,0,4,35,3,11,0,11,0,3,3,3,0,38,0,16,3,12,15,14,3,10,3,81,4,36,9,18,23,12,11,21,3,133,6,21,10,21,34,11,6,14,3,128,20,52,22,36,47,24,18,26,3,251,38,56,34,31,85,28,46,62,4,391,41,137,66,39,155,30,60,54,7,589,97,232,110,58,204,38,37,52,21,851,91,275,93,19,125,29,19,26,13,691,145,315,72,23,73,34,12,9,3,679,114,282,32,18,44,19,3,4,5,515,369,497,43,13,69,34,3,3,10,1045,398,187,6,0,15,11,0,3,4,636,11,13,0,3,7,3,0,0,5,52,1348,2155,495,298,897,303,225,298,88,6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,11,0,0,0,4,0,0,0,0,0,9
125021478,3,0,0,0,0,0,0,0,0,3,0,8,3,3,0,0,0,0,0,16,0,15,3,7,11,4,0,3,0,41,4,9,4,8,14,3,0,3,0,47,3,22,0,6,7,3,3,7,0,58,13,17,4,10,8,6,3,3,0,77,9,37,11,25,15,3,3,5,0,108,12,50,12,18,9,9,0,3,3,105,29,72,12,14,11,3,0,0,3,148,10,51,8,8,12,0,0,4,4,99,9,50,10,4,4,0,0,3,0,81,22,43,0,0,3,0,0,0,0,68,24,37,3,0,3,0,0,0,0,71,12,28,0,0,0,3,0,0,0,46,0,3,0,0,0,0,0,0,0,10,150,453,61,113,91,33,11,33,15,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
125031479,3,8,3,4,3,0,0,3,0,18,0,7,0,3,0,3,0,3,0,16,3,6,3,13,4,7,3,8,0,51,6,20,3,15,12,8,8,12,3,81,6,15,7,14,20,9,8,15,0,101,14,30,13,33,32,3,32,15,0,174,21,51,24,36,49,28,48,39,5,301,34,76,37,48,91,21,31,24,6,369,47,150,44,53,99,24,27,20,8,482,45,124,24,34,32,14,8,9,5,296,54,107,11,28,24,7,7,3,0,241,39,96,3,15,14,7,3,3,3,186,109,101,5,12,12,5,0,0,0,251,76,33,0,0,3,0,0,0,0,119,0,6,0,0,3,0,0,3,3,19,470,829,175,313,410,149,178,147,45,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
125031480,3,3,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,6,3,11,0,6,4,7,3,4,3,44,8,13,0,12,10,4,0,3,3,49,0,14,3,18,8,9,5,3,0,68,8,25,5,28,27,18,5,13,0,127,12,31,10,29,21,21,20,13,0,167,19,58,19,25,36,9,22,13,0,213,40,103,25,27,58,14,14,4,9,286,30,106,20,16,24,8,10,3,4,212,36,107,9,9,14,0,11,0,0,196,34,95,0,16,11,0,0,0,0,160,80,100,4,3,12,4,0,4,0,208,78,22,0,4,0,0,0,0,3,114,0,11,4,3,0,0,0,0,3,24,359,696,110,200,228,95,95,69,24,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,12
125031481,3,0,0,0,8,0,0,0,0,17,0,0,4,0,0,0,3,3,0,17,3,9,3,16,18,6,6,13,5,72,6,14,3,14,18,24,9,15,0,104,3,16,6,15,17,18,16,17,0,110,10,35,18,30,31,36,18,7,3,184,14,54,28,33,60,11,16,26,3,238,36,78,34,39,70,21,23,14,3,320,51,126,28,39,82,21,11,12,0,373,32,107,40,21,72,18,8,5,3,302,50,125,19,18,48,7,4,8,5,276,32,116,9,14,14,0,0,3,5,195,83,121,17,26,16,3,8,0,3,273,53,31,4,0,9,3,0,0,0,100,0,5,0,7,5,0,0,3,10,28,386,843,194,272,471,165,110,130,42,2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,8
125031482,0,4,0,3,0,0,0,3,0,13,0,7,0,4,5,0,0,3,3,23,6,12,0,18,4,10,3,6,0,57,0,16,3,15,7,0,3,4,7,55,6,15,3,16,9,10,8,16,0,89,3,26,3,31,16,9,18,7,0,114,8,54,7,47,25,17,32,8,0,195,19,97,9,35,51,12,61,16,3,317,27,122,31,34,69,12,37,9,10,347,24,166,16,11,39,10,12,3,5,283,33,159,21,19,30,3,13,0,0,276,31,145,12,26,7,7,3,0,0,244,121,113,19,26,19,10,3,0,4,308,76,33,3,0,8,0,0,0,0,119,3,11,0,4,4,0,0,0,4,30,376,985,125,287,290,104,195,73,34,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,7
125031483,0,0,3,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,6,0,6,6,10,10,3,9,8,4,55,0,8,5,8,10,9,5,10,0,58,5,15,8,9,10,3,8,10,0,59,5,20,8,27,12,10,14,15,3,121,23,35,13,24,21,17,26,22,5,186,19,61,20,23,36,6,21,13,3,201,35,79,22,17,32,11,14,0,8,227,27,68,7,11,16,12,11,7,3,154,25,55,7,5,10,14,3,3,0,120,17,38,3,4,5,0,0,0,0,69,42,44,3,7,4,0,3,0,3,100,25,23,3,0,0,3,0,0,0,49,0,6,0,0,0,0,0,0,4,17,221,469,96,155,164,89,124,89,33,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,5
125031484,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,8,0,3,0,11,3,5,0,0,0,25,3,5,4,9,3,4,3,3,0,31,0,20,3,13,5,0,0,3,0,51,5,24,4,11,9,4,8,9,0,72,4,31,5,25,10,3,8,10,0,98,13,42,9,25,9,3,4,7,0,107,10,65,11,16,16,0,0,4,0,131,7,68,12,18,7,0,6,0,0,111,8,54,3,11,3,0,0,0,0,76,15,54,0,0,0,0,0,0,0,73,27,35,0,0,4,4,0,0,0,77,20,8,0,0,0,0,0,0,0,27,0,0,0,3,0,0,0,0,3,8,114,422,50,147,76,26,31,35,16,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,3,0,10
125031485,0,3,0,0,0,0,0,0,4,13,0,3,0,14,3,7,0,0,0,38,5,18,4,18,13,24,0,9,0,89,8,12,9,26,13,23,8,8,0,118,3,12,9,36,17,36,3,12,0,140,13,32,10,41,29,35,18,11,0,184,20,49,13,33,27,30,10,4,3,196,33,93,18,61,44,21,8,10,4,291,35,126,20,53,55,13,3,0,5,307,27,115,10,36,22,9,0,0,3,223,28,100,11,32,13,6,0,3,0,199,21,86,5,26,9,0,0,0,3,143,49,82,6,18,8,3,0,0,3,181,23,58,0,0,7,3,0,0,0,90,5,10,0,3,0,0,0,0,5,20,281,793,126,388,258,221,63,68,40,2237,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,7,0,0,0,3,3,4,0,0,0,14
125031486,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,7,0,4,3,0,7,6,3,4,3,29,6,0,3,0,10,0,14,15,0,49,4,0,3,3,15,3,9,15,3,50,4,14,14,4,26,3,16,13,3,97,13,26,21,0,60,15,57,30,0,229,33,30,51,7,76,19,57,39,7,328,50,84,76,5,78,11,55,33,5,404,42,89,45,0,45,19,37,16,3,295,61,74,28,3,33,18,14,6,5,240,50,59,16,0,18,11,6,3,8,175,179,97,25,3,23,6,7,0,6,351,151,23,3,0,15,7,3,0,0,195,9,8,8,0,3,0,3,0,0,33,611,508,290,27,406,118,289,186,45,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
125031487,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,4,0,0,0,0,7,3,3,5,0,14,0,0,0,0,3,3,4,0,0,14,0,6,6,0,3,0,21,0,0,42,3,6,12,0,24,7,26,6,0,87,12,13,6,0,35,0,44,5,0,128,19,26,11,5,33,4,32,0,7,133,21,33,15,3,18,3,26,0,3,126,19,22,10,0,15,0,9,0,0,77,21,20,5,3,5,0,10,0,3,65,49,30,6,0,6,7,0,0,0,103,37,11,3,0,0,0,0,0,0,43,3,0,0,0,3,0,0,0,4,11,184,174,69,14,158,32,177,35,24,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,6,6,0,3,6,0,0,0,0,26,0,13,0,7,5,7,0,0,3,39,9,32,3,35,15,10,5,7,0,115,9,40,3,34,19,11,4,10,4,138,9,67,12,54,22,17,9,14,5,203,12,91,15,69,45,14,7,18,0,280,30,138,24,94,80,25,9,30,0,435,43,212,54,97,86,17,12,32,9,557,67,298,49,63,100,20,9,20,6,618,79,265,39,23,82,15,4,9,0,508,73,311,22,13,45,7,0,0,8,484,54,275,10,10,30,3,0,0,3,378,170,426,11,11,25,18,0,0,0,661,102,142,0,3,12,4,0,0,4,275,5,20,0,8,10,0,0,0,0,49,659,2332,243,527,576,168,60,152,36,4752,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,0,0,0,0,9,0,0,3,3,0,0,0,0,0,6
125041490,0,0,0,0,3,0,0,0,0,3,0,8,0,3,3,3,0,0,0,22,3,24,4,7,5,5,0,0,0,47,7,16,0,13,3,6,0,4,0,53,4,17,4,9,8,10,3,4,0,61,14,32,6,24,22,6,0,11,0,118,11,47,12,16,17,8,6,10,4,133,21,53,10,26,16,5,14,12,5,167,37,103,10,10,39,3,13,8,0,225,23,106,7,7,28,3,4,0,3,177,42,113,4,3,13,3,4,0,0,186,37,87,5,4,0,0,0,0,0,146,71,91,6,0,3,3,0,0,0,183,49,33,0,0,3,0,0,0,3,93,0,7,0,5,0,0,0,0,3,9,320,718,75,143,185,65,45,57,25,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4
125041491,0,17,3,8,6,0,0,0,3,30,0,14,4,8,7,0,0,0,0,36,3,34,0,30,8,11,0,4,4,98,3,58,3,31,17,15,7,7,3,151,4,65,15,33,33,10,6,22,7,187,13,165,20,70,62,26,12,25,3,398,17,280,42,84,109,12,16,33,6,594,38,510,79,167,163,27,35,72,11,1106,50,1265,81,127,252,30,50,23,7,1890,63,1189,82,62,96,16,21,9,12,1548,77,1370,64,29,47,7,18,5,8,1620,82,1001,20,19,29,4,4,4,7,1161,247,1176,19,10,32,20,3,0,10,1516,107,755,4,0,7,3,0,0,3,887,8,75,3,7,9,3,0,0,8,113,717,7975,442,680,880,199,161,203,93,11354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4
125041492,8,22,9,3,22,5,3,0,7,80,7,31,4,30,12,20,3,7,4,118,3,70,14,70,59,85,10,36,10,355,23,115,45,95,93,100,7,43,12,544,26,105,32,97,164,105,16,52,19,612,60,204,56,122,323,144,28,61,18,1020,93,373,69,192,615,152,38,66,29,1634,218,661,128,200,1002,146,50,66,41,2518,271,1223,157,244,1554,129,49,39,77,3742,274,1381,127,205,1258,73,11,16,59,3406,347,1394,116,255,800,64,12,13,62,3053,363,1397,107,322,453,42,11,3,58,2763,1108,2194,166,476,596,81,10,11,57,4685,912,878,30,66,180,42,6,3,20,2143,23,72,7,23,58,8,3,4,34,239,3740,10117,1070,2406,7185,1208,252,429,507,26909,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,4,4,3,0,5,0,20,0,0,0,8,9,7,0,5,0,22
125041493,7,3,0,0,0,0,3,0,0,13,3,13,0,0,5,0,0,0,3,21,3,16,3,5,7,0,0,3,0,42,0,13,3,15,9,3,4,3,0,48,0,11,7,19,3,0,0,7,0,51,5,21,3,31,11,4,8,12,0,103,11,26,15,27,11,4,12,11,0,121,17,35,9,37,20,7,15,10,6,147,24,69,27,16,27,5,12,5,0,181,20,75,12,14,16,4,6,4,0,151,24,81,7,8,9,4,3,0,0,137,32,73,3,0,6,0,4,8,3,128,52,78,7,0,10,3,0,0,0,149,58,27,0,0,5,3,0,0,0,90,0,0,0,0,3,0,3,0,0,8,256,537,102,179,126,39,72,67,12,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7
125041494,0,0,0,0,3,0,0,0,0,3,0,5,0,3,3,4,0,3,0,20,3,4,0,3,6,8,4,4,0,35,0,7,3,8,5,11,0,3,0,54,3,13,3,7,6,10,0,3,0,48,9,10,0,16,9,13,4,7,0,66,5,19,13,22,14,15,4,17,3,111,12,22,15,16,11,12,5,11,0,98,11,57,13,10,12,6,5,3,3,123,13,59,12,3,7,8,0,3,0,99,11,46,8,0,5,0,0,3,0,73,14,50,0,0,7,4,0,0,0,73,35,42,0,0,4,0,0,0,0,79,29,28,3,0,3,0,0,0,0,61,0,4,0,0,0,0,0,0,0,9,136,374,82,98,87,103,26,54,8,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8
125041588,4,3,3,4,3,0,0,3,0,15,3,7,0,6,0,3,0,3,0,23,0,11,3,9,7,7,3,8,0,42,3,10,3,12,7,7,3,8,0,54,0,9,6,21,15,15,3,12,3,75,10,18,4,32,9,10,14,14,3,101,16,40,14,28,25,10,16,37,5,187,20,57,17,15,36,16,29,28,4,225,36,119,32,21,45,8,14,7,6,295,33,106,24,9,19,6,12,3,6,225,30,118,8,4,19,9,3,3,0,201,35,94,7,0,9,3,4,0,0,152,79,71,14,3,14,3,10,0,0,185,74,36,3,0,3,0,0,0,0,123,4,4,3,0,0,0,0,0,0,21,355,713,151,157,204,96,104,121,32,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
125041589,3,5,0,3,0,0,0,0,0,13,0,8,0,6,3,0,0,0,0,22,0,12,5,18,8,12,0,9,0,58,4,21,3,20,5,21,6,9,0,86,13,18,6,20,6,18,0,5,0,79,7,23,4,33,15,13,0,13,0,115,14,29,5,38,14,16,8,6,0,132,16,55,17,36,33,13,3,8,0,178,26,79,13,16,23,7,0,9,3,171,21,95,8,9,10,5,0,3,0,147,13,76,4,8,0,3,0,0,3,110,19,62,4,3,4,0,0,0,0,87,26,45,0,0,0,0,0,0,4,83,15,60,0,0,3,0,0,0,0,81,0,5,0,3,0,0,0,0,0,19,173,590,77,210,137,116,17,62,17,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,3,0,0,0,0,0,8
126011495,3,7,0,3,4,3,0,0,0,26,10,21,3,10,5,3,0,4,0,56,3,37,9,24,16,15,0,4,0,113,12,43,6,23,22,12,0,11,0,122,12,43,7,24,22,9,4,16,3,143,16,53,5,32,39,17,3,13,0,193,29,89,14,43,22,22,0,8,4,235,23,108,15,51,68,33,0,15,3,313,42,154,22,25,63,22,0,3,4,334,47,139,12,16,55,14,3,0,0,288,38,152,9,4,27,8,0,5,6,250,25,120,0,5,9,11,0,0,4,176,79,188,9,3,18,14,0,0,3,310,47,104,0,0,11,11,0,0,0,170,3,10,3,0,8,0,0,0,3,27,378,1273,120,258,400,196,17,82,34,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,4
126011496,9,10,3,0,9,0,0,0,0,25,3,21,0,12,7,3,3,0,0,57,10,34,3,21,13,11,0,9,0,102,11,21,7,20,20,8,0,3,3,104,10,37,10,43,18,15,3,5,0,140,11,55,15,43,28,5,0,9,0,172,16,92,15,40,32,13,4,15,5,237,25,116,21,48,59,14,3,7,0,293,28,183,23,31,58,19,0,7,3,361,40,173,14,15,37,8,3,3,4,298,43,200,24,11,33,13,0,0,5,332,46,207,20,12,28,7,0,0,3,320,102,264,18,6,41,13,0,0,4,456,90,95,6,3,15,12,0,0,3,231,0,14,6,3,3,6,0,0,5,34,449,1527,177,316,399,160,23,59,40,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7
126021497,12,13,4,3,3,3,0,0,0,30,6,23,3,16,9,8,0,3,0,68,8,41,3,33,15,27,0,13,0,151,11,52,18,28,29,34,7,4,0,185,26,36,14,34,36,21,3,12,4,184,31,67,18,55,35,48,3,8,3,272,28,101,22,52,52,21,3,19,4,300,53,154,34,64,55,36,4,11,3,412,58,241,25,68,76,21,3,5,5,499,30,206,10,39,31,12,3,0,3,334,25,189,5,59,21,4,0,0,3,305,35,162,4,29,6,7,0,0,0,246,49,181,9,26,15,14,0,0,0,301,25,133,0,0,3,3,0,0,0,170,3,23,0,5,3,0,0,0,4,43,393,1620,185,513,389,259,33,79,42,3509,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12
126021498,10,3,0,3,0,0,0,0,4,18,0,12,0,6,7,3,3,3,3,30,3,20,3,6,11,10,3,6,0,67,3,15,7,18,18,19,3,11,3,100,11,22,11,24,16,16,7,13,4,118,12,38,12,36,26,13,7,19,0,165,13,71,16,26,49,24,5,22,3,232,33,111,32,37,51,25,4,12,4,314,57,150,31,30,91,25,0,18,10,412,57,176,21,21,66,10,5,0,0,354,57,167,27,14,42,10,3,4,0,323,51,156,23,17,27,12,3,0,4,290,133,259,27,4,36,11,0,0,3,478,150,119,5,3,13,3,0,0,3,297,5,5,0,5,7,4,0,0,3,36,604,1329,209,256,464,186,41,111,46,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,0,0,7,5,0,0,0,0,7
126021499,4,0,0,3,0,3,0,0,0,8,0,4,0,5,0,0,0,0,0,16,0,20,3,15,3,4,0,4,0,44,3,17,3,21,10,4,0,3,0,61,7,23,5,29,3,0,0,3,0,77,4,41,0,32,10,4,0,13,3,113,5,56,7,43,17,3,0,12,0,148,18,80,17,48,21,3,0,13,0,205,15,105,13,36,20,11,3,8,0,211,21,121,8,25,11,8,0,0,3,198,24,106,3,7,13,8,0,0,0,166,18,92,0,3,4,0,0,0,0,120,38,119,5,6,16,3,0,0,0,182,50,65,0,0,3,5,0,0,4,135,3,8,0,4,0,0,0,0,0,12,213,856,84,273,142,56,7,55,17,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
126021500,15,27,4,4,14,8,0,3,14,79,3,43,5,34,32,19,3,12,8,165,14,62,18,60,38,89,6,37,8,339,22,80,31,62,54,83,8,52,3,389,25,132,50,85,87,101,17,53,9,568,35,287,82,96,146,115,15,66,21,855,71,321,152,151,263,138,16,67,15,1199,193,666,249,133,544,127,39,64,27,2055,310,1468,327,106,761,118,36,69,43,3229,386,1671,314,45,529,97,19,53,42,3162,488,2230,216,20,428,94,13,19,45,3552,597,2147,180,10,239,62,6,12,32,3292,2214,4562,285,15,418,178,5,3,47,7725,3189,2096,62,8,259,146,3,3,32,5793,54,130,18,11,45,11,0,0,34,301,7610,15935,1992,847,3845,1385,182,520,373,32686,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,4,0,0,0,3,0,0,0,9,0,0,0,0,4,9,0,0,0,17
126021501,4,7,3,0,0,0,0,0,0,28,3,17,3,10,3,0,0,3,0,44,6,16,3,16,15,5,3,13,4,66,9,32,0,13,16,4,7,7,0,87,5,26,5,17,27,11,4,11,0,113,12,44,23,35,41,10,0,17,4,182,15,90,27,37,149,11,5,12,13,361,38,171,62,56,127,23,9,14,14,516,63,420,55,68,216,27,0,14,14,878,84,388,54,28,119,18,4,6,9,716,117,469,44,15,96,19,0,5,8,779,133,451,43,3,55,20,0,0,7,709,563,1017,48,12,78,58,0,3,10,1787,835,579,20,3,47,82,0,6,5,1578,17,29,3,0,5,3,0,0,10,67,1910,3761,396,310,1001,291,30,105,108,7920,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8
