SA2_MAINCODE_2016,P_OthSvs_H_0,P_OthSvs_H_1_15,P_OthSvs_H_16_24,P_OthSvs_H_25_34,P_OthSvs_H_35_39,P_OthSvs_H_40,P_OthSvs_H_41_48,P_OthSvs_H_49_more,P_OthSvs_H_NS,P_OthSvs_H_Tot,P_IDNS_H_0,P_IDNS_H_1_15,P_IDNS_H_16_24,P_IDNS_H_25_34,P_IDNS_H_35_39,P_IDNS_H_40,P_IDNS_H_41_48,P_IDNS_H_49_more,P_IDNS_H_NS,P_IDNS_H_Tot,P_Tot_H_0,P_Tot_H_1_15,P_Tot_H_16_24,P_Tot_H_25_34,P_Tot_H_35_39,P_Tot_H_40,P_Tot_H_41_48,P_Tot_H_49_more,P_Tot_H_NS,P_Tot_H_Tot
206041117,45,77,130,137,366,265,124,168,16,1325,30,56,52,49,94,99,26,55,149,601,563,1981,2000,1928,3452,3267,1454,1988,301,16937
206041118,20,37,46,69,109,84,47,58,5,467,49,123,104,87,239,309,86,153,502,1647,2059,2928,3640,3737,10832,17482,6245,8035,968,55928
206041119,19,38,57,71,209,138,68,82,6,685,9,39,36,23,70,94,31,48,142,500,715,1076,1577,1828,4108,3667,2004,2300,254,17540
206041120,0,0,3,4,6,4,0,3,0,17,0,8,5,3,3,14,0,4,10,48,35,241,148,126,227,273,145,226,29,1458
206041121,0,14,14,21,58,48,14,24,3,201,3,23,33,19,57,56,17,30,39,274,135,464,486,497,883,983,424,649,84,4606
206041122,111,311,446,453,944,627,337,403,26,3650,206,537,585,394,1008,1266,406,733,1860,6993,6973,12589,17467,16407,49284,56430,24321,34218,3440,221132
206041123,34,98,133,127,284,208,112,146,12,1147,19,76,57,50,150,141,53,83,147,784,448,1335,1568,1543,3298,3280,1575,2403,309,15752
206041124,16,40,48,43,81,60,34,32,9,361,18,60,50,46,103,97,26,45,243,681,1317,3033,3256,3728,4533,6359,2288,3526,559,28606
206041125,16,23,24,38,95,68,35,50,0,347,12,26,44,26,51,75,28,52,139,464,611,991,1322,1617,3014,4241,1735,2412,274,16215
206041126,19,54,63,56,199,184,103,91,3,767,30,122,88,104,207,215,68,145,378,1368,1270,2996,3703,3558,7310,9152,4449,6283,721,39444
206041127,0,0,7,3,5,9,3,10,0,38,3,13,13,12,33,37,20,24,43,201,182,115,187,240,837,1059,537,778,79,4004
206051128,14,48,51,62,98,86,46,58,3,467,26,64,61,38,115,142,59,126,134,759,422,1237,1366,1364,2806,4158,1831,3092,267,16532
206051129,4,23,19,17,23,33,7,19,0,145,6,12,11,12,5,13,9,13,16,102,65,401,277,335,295,340,166,352,31,2251
206051130,3,27,51,52,69,47,29,37,0,315,8,23,28,26,34,48,16,43,37,259,157,522,525,491,664,892,389,825,77,4546
206051131,12,30,23,31,162,219,83,120,5,683,32,62,71,71,231,295,108,175,207,1252,628,1021,1192,1351,4975,6369,3292,4532,421,23784
206051132,22,83,99,106,231,224,128,165,6,1066,32,88,107,78,194,313,106,175,208,1303,656,1532,2075,2032,4676,6824,3123,4649,408,25978
206051133,9,57,45,55,91,79,50,57,3,437,23,66,54,46,73,122,33,82,118,627,405,1421,1636,1573,2707,3140,1505,2146,232,14760
206051134,3,42,28,24,25,33,14,24,0,187,4,14,16,24,18,38,7,23,31,166,75,533,424,379,413,514,219,456,64,3077
206061135,15,51,41,35,74,35,30,30,3,307,7,37,23,20,24,35,14,31,50,239,167,893,763,745,1070,984,537,801,117,6080
206061136,11,65,53,66,128,72,60,56,9,516,13,48,56,42,59,91,39,89,75,501,250,1215,1288,1252,1658,1898,974,1564,176,10267
206061137,5,75,72,68,109,76,40,52,3,501,15,59,67,33,75,117,36,97,109,604,327,1479,1442,1232,1993,2578,1342,2079,213,12679
206061138,4,35,24,30,40,39,27,18,3,217,9,42,23,23,26,31,15,22,37,232,112,825,564,575,601,823,389,664,77,4615
206071139,10,41,40,38,105,91,46,50,0,420,13,38,37,48,101,83,34,57,76,496,263,666,799,875,2091,2378,1127,1540,163,9897
206071140,0,14,10,13,15,11,4,11,3,77,3,25,11,6,10,10,4,6,11,87,47,298,236,257,263,361,182,371,37,2051
206071141,4,30,41,40,79,69,37,52,4,364,20,46,60,40,101,144,55,124,97,685,273,870,1066,1077,2267,2565,1385,1926,206,11623
206071142,10,39,38,42,80,61,34,32,5,337,12,40,44,44,84,106,28,68,116,548,515,1340,1814,1989,2489,2858,1211,1691,250,14146
206071143,4,27,19,30,25,23,8,20,12,165,3,25,18,11,22,24,11,15,33,154,90,560,424,455,493,677,323,522,69,3619
206071144,27,81,104,93,197,224,84,144,17,970,40,112,136,136,257,363,123,263,300,1732,1022,3105,3431,3525,7368,7992,4047,5803,622,36911
206071145,9,16,15,16,43,25,20,17,0,158,7,13,14,6,24,20,11,7,24,120,96,445,364,424,629,522,289,360,57,3179
207011146,0,26,10,9,17,11,15,18,3,100,3,22,15,12,8,12,8,5,18,85,53,545,317,301,269,266,125,233,35,2136
207011147,0,38,24,23,33,42,20,23,0,205,4,39,21,21,26,28,14,21,35,210,117,946,644,602,717,814,401,596,93,4931
207011148,9,33,20,25,23,23,21,21,0,160,3,31,19,20,24,15,7,14,29,156,86,713,438,427,415,459,232,427,50,3252
207011149,7,67,60,46,82,71,35,43,3,423,10,35,38,22,43,53,5,33,53,305,250,1257,1136,1030,1576,1525,654,986,118,8538
207011150,6,19,15,33,24,24,18,15,3,160,11,35,26,13,36,52,14,32,59,285,229,788,702,723,942,1700,745,1351,125,7311
207011151,4,62,51,61,117,73,41,62,3,473,17,71,51,36,90,99,39,80,107,597,479,2017,1727,1492,2556,3101,1481,2325,242,15422
207011152,6,37,31,38,55,63,32,45,4,305,18,48,37,44,81,72,35,59,81,477,263,1106,1028,985,1760,2285,1020,1551,148,10142
207011153,8,63,29,32,49,33,34,44,3,290,20,57,44,43,51,69,14,54,100,453,411,1804,1519,1512,1942,2305,1060,1721,203,12472
207011154,0,28,21,13,20,13,9,13,0,111,0,15,9,9,8,22,12,11,24,107,55,338,275,264,302,402,162,313,44,2150
207011155,4,47,26,22,46,49,18,41,4,244,6,46,38,25,43,52,22,25,46,296,139,984,711,679,844,1028,468,799,96,5742
207021156,4,30,23,26,32,32,18,37,3,196,8,18,16,4,17,27,7,13,34,136,68,480,349,333,390,463,210,373,50,2714
207021157,6,59,58,56,92,54,44,35,3,412,13,48,32,25,37,50,11,27,73,331,250,2124,1405,1104,1564,1376,723,947,172,9666
207021159,3,30,20,19,19,15,5,16,3,130,0,25,13,15,20,24,9,8,24,130,72,507,413,391,346,356,177,295,41,2595
207021160,0,21,8,11,17,15,8,7,0,82,3,24,8,10,5,9,3,6,25,92,158,580,443,452,397,358,263,305,57,3008
207021424,3,15,18,17,24,20,6,11,0,115,5,22,17,20,15,15,5,6,19,128,80,485,364,370,396,415,188,287,53,2646
207021425,0,28,9,11,23,26,7,18,3,135,5,15,10,18,19,37,5,8,32,157,95,690,512,510,618,750,348,502,77,4095
207031161,11,76,78,88,130,131,74,99,4,695,9,34,30,37,68,89,20,45,77,419,239,1191,982,1004,1529,1506,720,1074,151,8396
207031162,0,12,9,9,10,6,7,9,0,66,3,4,4,3,9,13,5,5,20,69,59,309,242,233,238,216,82,190,24,1596
207031163,11,83,62,66,105,84,61,44,3,526,20,97,61,47,118,116,36,60,192,739,713,2287,2410,2701,4150,3584,1609,1837,341,19633
207031164,0,20,15,23,30,32,22,13,0,161,3,17,16,10,21,24,11,10,17,134,40,415,263,299,324,376,145,278,28,2171
207031165,8,20,28,25,69,57,22,36,0,276,10,29,14,13,41,48,19,28,60,262,212,993,718,673,1562,1475,662,946,114,7366
207031166,32,60,80,91,188,132,97,94,3,781,6,15,13,9,25,40,7,12,50,175,209,661,548,555,1281,1030,644,575,95,5601
207031167,0,15,10,13,10,9,4,9,0,70,3,18,9,0,10,19,10,5,18,93,64,409,353,313,497,396,176,282,42,2530
208011168,3,27,12,9,15,17,0,15,0,95,3,13,9,15,3,21,3,22,16,108,67,468,344,308,239,346,148,286,34,2243
208011169,7,66,46,50,82,59,29,38,3,371,12,76,51,37,37,73,19,54,79,426,274,1715,1318,1273,1315,1388,734,1258,184,9467
208011170,7,31,19,21,10,13,11,12,0,120,0,29,17,13,13,22,8,15,20,145,79,497,432,430,400,438,209,430,48,2962
208011171,4,28,19,23,25,58,15,32,7,208,3,35,20,29,66,67,23,45,51,333,116,591,472,561,1010,1248,592,879,98,5572
208011172,4,46,32,29,37,26,14,13,3,205,4,22,19,18,21,38,8,24,32,183,111,841,554,529,576,625,302,491,66,4099
208011173,6,43,30,19,18,23,10,13,3,171,11,43,12,22,11,27,8,30,45,209,176,926,773,759,728,786,368,586,92,5190
208021174,7,62,33,34,41,31,20,34,4,270,3,29,18,24,28,44,7,27,41,238,160,996,759,792,920,815,453,790,80,5760
208021176,0,31,21,20,38,25,19,22,4,179,3,22,11,9,29,24,7,15,39,161,79,663,462,436,529,489,238,397,68,3356
208021177,3,48,37,27,24,26,17,24,3,210,12,58,29,26,27,40,17,30,50,285,166,1199,960,880,1147,1143,578,936,113,7116
208021178,3,48,42,38,39,33,26,23,0,253,11,39,17,29,27,57,17,22,66,284,218,720,813,892,869,1141,464,608,111,5831
208021179,5,33,45,39,49,35,29,32,0,271,3,26,28,16,13,27,12,27,35,198,131,736,740,652,696,690,367,600,87,4701
208021180,0,9,0,11,14,5,3,6,3,53,0,3,11,3,8,8,3,4,13,58,41,238,192,184,251,236,106,179,27,1453
208021181,3,15,15,5,7,12,14,13,3,81,0,10,8,8,12,18,3,8,12,69,30,269,193,155,199,205,88,160,20,1329
208021182,7,22,12,11,12,18,6,14,0,113,7,14,11,12,5,16,6,7,10,89,70,556,338,315,336,367,178,304,42,2495
208021426,3,35,23,22,37,57,36,30,0,243,3,27,13,21,50,46,15,19,64,253,168,742,597,605,847,1056,449,628,108,5193
208021427,0,13,19,18,8,7,7,5,0,78,0,11,8,9,21,17,3,8,27,102,68,373,273,296,394,320,161,259,51,2195
208031183,0,15,3,10,8,6,0,4,0,44,0,9,7,4,14,9,9,9,10,74,27,191,122,120,179,138,64,133,23,1003
208031184,4,28,31,38,122,118,65,73,10,487,23,76,98,67,350,288,91,130,132,1252,241,669,757,810,3237,3103,1389,1708,223,12141
208031185,5,21,10,5,6,9,3,0,0,70,0,17,12,4,12,8,3,9,18,83,69,357,226,275,255,262,111,217,35,1815
208031186,3,15,16,10,7,11,7,8,0,80,4,13,10,7,10,13,0,12,20,83,79,350,299,331,304,326,147,273,47,2146
208031187,0,13,7,12,4,9,5,4,0,60,7,12,3,0,27,17,7,8,12,86,40,303,158,146,327,264,128,171,22,1557
208031188,15,88,79,85,143,133,46,73,8,665,29,80,74,68,132,133,48,84,116,762,366,2552,1711,1542,2537,2195,1066,1393,234,13603
208031189,3,15,6,7,15,4,3,12,0,69,0,10,5,11,11,9,3,10,10,66,53,328,250,259,292,269,135,207,22,1817
208031190,5,45,26,23,52,33,23,23,0,229,5,26,26,17,30,43,21,23,28,213,164,856,621,640,856,717,410,643,80,4986
208031191,16,60,65,57,197,196,75,127,11,814,20,72,82,100,286,258,80,122,146,1172,384,1248,1248,1438,3498,3526,1620,2062,263,15288
208031192,0,0,0,0,3,4,0,0,0,6,0,8,5,9,16,19,11,0,20,93,69,275,244,209,596,498,296,296,28,2510
208031193,5,53,38,32,57,66,19,44,7,319,8,42,31,32,77,74,27,39,60,390,129,882,760,739,1135,1050,555,793,125,6172
208041194,3,95,53,56,78,85,25,51,6,448,9,47,26,39,61,72,30,52,85,415,339,1443,1445,1450,1982,1640,864,1257,171,10582
208041195,0,53,68,50,77,43,19,20,6,330,8,49,45,28,42,64,17,38,90,382,321,2340,1620,1412,1663,1516,743,1024,194,10833
209011196,0,15,7,14,41,35,23,19,0,152,0,29,9,10,21,21,7,14,15,116,53,281,213,250,368,384,224,303,35,2120
209011197,12,74,49,45,70,34,33,36,3,353,8,27,16,14,18,33,5,18,49,179,201,1527,863,841,878,736,377,599,118,6142
209011198,3,25,23,26,34,30,22,16,0,181,16,34,20,17,45,50,17,30,100,325,668,1329,1925,2235,2212,2850,1006,1346,213,13789
209011199,3,31,21,27,51,63,26,45,3,275,9,27,24,20,103,80,28,42,69,405,206,715,661,705,1472,1378,648,839,150,6778
209011200,3,20,14,20,27,19,3,9,3,120,3,24,14,19,6,19,4,6,35,126,108,738,547,508,570,575,294,434,63,3838
209011201,0,13,10,8,9,7,0,10,0,61,3,17,3,10,10,9,3,13,13,76,48,314,175,221,192,201,90,195,25,1457
209011202,0,23,11,20,20,10,14,21,0,127,0,22,10,11,9,11,6,6,18,96,76,518,409,386,340,348,186,323,40,2625
209011203,0,12,4,6,8,13,3,9,0,53,3,13,6,6,10,12,8,14,15,84,94,381,311,313,435,544,303,367,29,2765
209011204,3,17,11,11,12,10,0,7,0,75,0,10,3,3,3,4,0,0,8,35,37,269,148,170,181,184,94,141,22,1250
209021205,6,26,15,10,12,14,9,11,0,109,6,27,16,11,20,16,4,11,61,175,234,907,730,688,1390,1028,474,655,136,6234
209021207,0,21,22,19,22,12,9,11,0,116,5,22,11,19,15,26,9,9,27,140,106,498,477,500,512,404,214,331,65,3115
209021208,3,25,16,22,45,41,11,31,0,203,12,30,34,38,83,91,19,30,58,384,166,578,551,630,1119,996,450,574,118,5176
209021428,20,80,92,81,201,143,64,84,6,769,13,86,72,78,226,177,41,100,206,999,522,2632,2064,2027,3892,3377,1486,1883,418,18291
209021429,5,14,11,6,10,11,6,7,3,75,0,13,9,11,11,13,5,11,20,97,73,330,271,291,412,353,184,253,46,2212
209031209,10,60,33,43,64,60,25,41,3,336,5,34,26,30,18,38,11,29,54,253,170,1344,884,873,749,952,399,718,116,6210
209031210,0,4,3,5,6,3,4,3,0,28,0,4,3,0,0,7,0,3,0,15,16,134,68,82,58,94,33,71,5,567
209031211,0,5,4,3,4,0,0,0,0,22,0,10,0,6,7,5,0,4,0,30,31,129,76,84,99,110,41,113,11,695
209031212,0,6,3,0,3,7,3,3,0,24,0,8,5,3,9,9,3,13,10,66,26,167,138,116,107,183,73,155,19,971
209031213,5,31,19,25,6,12,3,13,3,116,7,12,18,3,4,17,3,12,19,86,66,333,273,251,316,301,124,205,35,1914
209031214,0,12,3,10,4,6,3,0,0,45,0,7,7,17,3,18,5,9,7,70,34,243,126,166,144,202,100,181,20,1219
209031215,3,32,17,26,26,17,14,19,0,149,3,15,6,5,15,9,3,8,24,90,79,586,330,318,296,332,143,284,51,2419
209041216,3,9,10,7,20,19,3,12,0,93,7,24,16,14,26,31,11,18,48,183,132,488,392,380,763,729,374,418,80,3751
209041217,0,12,7,5,10,11,3,10,0,52,3,9,4,4,8,3,0,4,30,69,72,394,347,319,334,223,101,152,65,2004
209041219,0,17,8,4,16,22,6,3,0,81,3,16,7,5,20,9,3,3,25,96,71,324,281,302,375,305,144,299,53,2155
209041220,3,30,22,22,29,20,15,13,3,166,4,27,9,18,22,15,5,20,50,171,168,1086,693,651,760,526,263,390,110,4644
209041221,0,5,7,3,0,3,0,3,0,28,3,7,0,7,0,6,0,0,5,31,21,160,94,112,124,121,39,89,9,767
209041223,9,61,52,51,146,185,71,119,12,709,30,113,105,118,361,323,114,158,181,1507,334,1187,1110,1281,3613,3351,1483,2074,331,14770
209041224,3,12,6,9,10,19,3,10,0,64,3,21,8,12,14,13,3,6,16,106,89,484,308,287,306,318,145,268,54,2251
209041225,0,15,3,7,11,17,4,4,0,70,7,12,12,3,3,9,5,13,15,81,64,339,256,255,266,261,132,228,40,1841
209041430,7,40,14,9,20,13,7,3,0,116,3,25,24,8,21,28,9,15,24,150,79,482,372,335,443,445,221,347,58,2789
209041431,0,13,7,5,7,5,5,3,0,32,5,4,0,3,4,13,3,0,18,53,45,164,142,171,218,173,85,145,23,1173
209041432,7,52,43,46,89,86,32,46,5,411,16,60,36,35,127,100,30,54,124,583,463,1818,1497,1574,2733,2462,1102,1344,257,13242
209041433,0,12,4,8,10,3,3,3,3,53,3,17,9,8,18,14,3,6,13,100,57,227,213,248,378,340,168,288,33,1959
209041434,0,12,11,5,6,5,3,6,0,46,3,7,3,4,8,11,0,4,17,62,39,212,147,154,214,229,90,183,33,1294
209041435,0,13,3,10,4,0,0,3,0,29,3,6,0,5,3,3,0,3,9,41,28,163,123,112,142,174,75,111,24,945
209041436,7,25,8,10,26,16,7,15,0,119,4,13,4,11,20,18,4,11,37,124,117,464,391,411,542,549,230,344,68,3123
209041437,0,5,0,0,3,3,0,6,0,27,0,0,0,0,4,0,0,6,6,19,17,93,61,62,78,106,48,118,7,595
210011226,3,34,45,30,84,91,34,59,4,394,5,28,23,17,53,37,13,21,53,258,113,775,483,472,893,774,379,497,97,4480
210011227,5,3,5,3,40,11,14,15,3,92,4,12,4,11,13,22,6,9,47,127,142,408,347,331,1047,930,504,574,92,4375
210011228,9,45,45,57,124,131,52,72,11,545,27,72,85,97,271,293,85,133,163,1226,416,1086,1177,1471,3956,4357,1853,2819,365,17497
210011229,4,36,13,28,23,22,10,15,0,145,3,13,19,19,13,19,3,9,39,140,75,541,465,477,506,460,225,349,70,3164
210011230,8,17,23,16,25,26,7,14,0,142,0,11,9,4,16,8,11,6,19,91,67,310,280,203,336,380,152,305,43,2073
210011231,0,17,10,9,11,7,3,6,0,61,0,12,3,8,3,10,4,7,4,57,59,260,177,176,180,217,111,191,21,1386
210021232,5,34,26,26,27,36,9,23,0,178,3,32,15,17,15,41,9,16,35,166,128,755,535,504,606,584,281,401,76,3861
210021233,0,0,3,3,3,4,0,0,0,9,3,6,6,0,3,5,4,3,8,37,14,139,78,72,95,119,63,106,20,703
210021234,3,4,0,8,3,3,0,12,0,30,0,6,0,0,3,6,0,3,0,32,29,116,65,83,80,81,35,73,10,565
210021235,4,6,9,10,12,21,3,19,0,85,5,13,7,6,10,15,9,10,10,82,80,351,200,224,212,272,140,302,28,1811
210031236,16,33,36,35,86,100,56,69,9,441,13,41,34,35,63,72,26,29,68,371,122,504,472,526,937,1047,394,600,110,4724
210031237,3,18,8,15,32,30,13,19,0,129,0,13,13,19,20,24,7,7,27,136,68,291,302,330,483,440,194,282,71,2452
210031239,0,26,10,21,27,19,9,13,0,126,5,13,7,6,17,18,13,5,27,117,91,466,341,419,487,441,203,348,54,2836
210031438,0,10,9,13,27,23,15,14,0,123,3,17,14,10,25,22,4,13,28,132,117,482,479,535,738,580,276,405,68,3678
210031439,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,7,7,34,14,25,19,29,12,23,10,172
210031440,0,4,3,13,6,9,3,11,0,44,0,6,5,9,5,0,4,8,8,53,45,145,126,133,207,225,96,150,19,1149
210041240,0,9,8,8,3,7,0,5,0,48,4,15,4,7,14,7,3,9,13,69,48,250,233,260,245,280,141,246,31,1737
210041241,7,68,46,38,72,77,39,49,6,400,8,30,19,26,26,38,9,26,58,243,212,1327,867,780,1037,849,428,676,130,6300
210051242,3,34,48,36,82,52,30,20,13,316,16,65,38,50,114,82,30,40,122,549,368,1202,1245,1317,2672,2137,1127,1087,258,11409
210051243,15,56,66,60,246,228,103,120,10,905,45,130,130,150,683,449,175,218,281,2264,446,1349,1528,1654,5818,5658,2690,3406,515,23063
210051245,5,27,19,26,28,22,11,15,0,149,5,22,16,13,22,23,13,22,48,178,123,480,427,424,685,648,322,421,106,3636
210051246,0,17,10,13,12,12,0,9,0,73,3,17,6,7,14,14,0,5,15,83,67,292,216,243,295,323,152,274,43,1909
210051247,0,8,0,4,5,4,3,0,0,24,3,7,3,12,3,4,0,6,14,58,41,148,107,145,132,107,63,146,43,934
210051248,5,6,12,16,20,22,8,12,3,115,23,37,29,39,96,77,31,26,164,525,710,960,1452,2267,4000,2975,1674,1615,357,16008
210051249,3,18,12,14,46,41,33,23,0,204,8,31,36,31,119,90,36,47,79,469,183,664,599,689,1571,1323,668,952,165,6820
210051250,6,27,22,35,46,55,25,48,3,264,5,32,25,23,66,51,19,31,45,297,104,293,327,397,1105,953,417,534,85,4213
210051441,0,9,3,3,6,10,0,6,0,33,3,7,7,0,4,3,0,0,15,44,40,163,122,113,154,166,99,134,33,1024
210051442,0,6,0,6,4,0,0,3,0,27,4,8,4,3,3,10,0,0,8,45,52,198,176,190,218,171,107,164,32,1301
210051443,0,23,18,15,17,37,15,18,0,140,8,35,38,17,39,29,16,23,38,246,129,420,344,381,950,913,473,646,76,4334
210051444,0,3,8,3,0,5,3,0,0,19,4,8,3,3,5,8,4,7,13,52,36,205,161,178,243,206,108,149,33,1316
210051445,0,0,0,0,6,3,3,4,0,22,0,0,0,0,4,13,3,3,5,28,30,101,72,91,113,141,67,111,8,733
211011251,12,53,55,48,127,160,68,118,4,642,28,81,92,86,272,239,106,136,102,1143,281,903,976,1084,3036,2680,1338,1849,207,12364
211011254,10,39,29,25,92,110,54,55,3,418,30,73,67,79,322,240,96,110,128,1146,394,1228,1032,1103,3779,3240,1576,1790,237,14379
211011255,0,8,5,4,8,3,0,4,3,40,4,4,0,6,6,5,3,4,5,41,11,108,84,80,85,101,36,143,12,659
211011256,4,23,27,21,32,54,17,21,0,199,9,12,21,15,53,59,27,36,40,272,141,822,534,491,861,783,444,604,73,4759
211011257,0,13,10,22,25,42,17,26,3,159,5,18,11,28,53,61,27,24,32,254,66,234,194,257,664,729,308,427,52,2936
211011258,3,14,14,14,23,12,3,4,0,91,3,20,16,20,17,24,5,18,27,156,83,373,262,333,494,501,261,344,45,2697
211011259,6,26,16,17,20,21,9,18,0,127,3,19,9,11,17,19,6,21,41,148,187,670,665,762,763,542,246,376,94,4309
211011260,11,58,75,65,77,46,19,30,6,379,14,49,24,26,57,61,15,20,68,331,282,1921,1335,1131,1515,1205,567,700,158,8821
211011446,5,47,25,30,36,41,12,28,0,231,13,36,31,28,78,74,27,35,67,383,231,1001,734,837,1380,1229,620,843,140,7021
211011447,4,31,18,24,26,22,12,23,0,168,5,17,7,8,23,25,5,14,32,135,105,456,362,385,435,483,235,332,71,2867
211011448,3,31,26,21,54,54,31,39,3,277,7,23,21,20,47,50,17,36,50,262,169,744,642,652,993,1001,471,735,99,5503
211011449,0,10,3,7,3,3,7,9,0,38,3,0,3,5,4,8,0,3,4,31,19,101,87,71,66,86,45,65,16,554
211021261,0,25,12,12,16,10,5,11,0,88,6,36,13,11,6,12,3,17,25,129,76,463,331,378,271,359,174,331,42,2430
211021262,3,27,17,13,14,16,9,19,0,118,0,14,15,8,14,16,0,12,30,104,80,470,267,339,259,300,148,288,43,2193
211031263,5,40,27,35,79,82,47,62,3,376,13,57,41,69,183,157,71,93,86,764,189,880,683,747,2108,2016,1098,1202,165,9083
211031265,3,23,16,21,10,22,8,9,3,113,5,14,7,13,7,15,3,19,19,100,62,405,280,288,276,332,152,274,34,2099
211031266,16,63,92,60,171,148,66,96,13,722,20,66,48,42,104,115,27,69,119,616,447,2173,1814,1685,2757,2523,1291,1776,254,14716
211031267,5,36,32,25,35,18,10,28,0,194,6,25,13,14,26,14,0,17,42,162,225,830,817,971,743,826,385,549,90,5442
211031268,0,13,12,17,17,10,3,10,0,82,3,20,0,5,3,3,3,14,15,67,37,301,208,216,182,191,106,164,29,1430
211031450,9,37,25,22,56,51,36,58,3,297,5,20,14,15,34,27,17,12,41,189,131,661,501,540,860,788,406,564,96,4544
211031451,7,23,15,17,17,27,8,9,4,130,8,17,8,18,15,19,6,7,26,116,101,492,348,402,431,460,211,311,58,2808
211031452,0,5,9,7,15,16,7,7,0,70,10,15,17,20,56,32,11,20,24,199,81,246,206,253,588,592,292,339,52,2646
211041269,0,23,30,20,34,17,10,21,3,163,0,27,19,11,13,18,3,17,45,146,150,1044,713,571,712,746,304,560,103,4890
211041270,10,40,28,38,82,74,35,42,7,359,8,33,35,42,89,79,23,50,48,396,142,725,685,713,1148,1223,540,764,86,6021
211041271,3,24,29,30,101,76,34,63,9,373,9,31,37,30,83,68,21,41,58,384,169,836,711,799,1421,1251,550,691,113,6543
211041272,8,17,23,23,55,56,21,23,0,224,7,23,6,15,43,37,11,18,20,177,71,403,305,282,495,518,236,364,35,2698
211041273,0,11,13,12,7,4,5,5,3,68,3,13,7,8,12,11,0,10,18,90,83,499,392,352,352,356,159,280,38,2525
211051274,0,15,3,11,9,7,10,10,0,64,3,16,6,14,6,20,3,10,21,86,65,438,274,278,254,330,134,268,41,2089
211051275,3,21,19,11,26,10,12,11,0,103,8,15,7,5,22,18,7,8,23,121,97,905,451,432,583,401,230,269,56,3427
211051276,11,32,30,32,35,42,20,28,9,239,9,32,10,14,19,29,8,19,44,187,180,764,614,553,533,569,313,519,97,4150
211051277,8,18,10,7,20,24,14,20,0,116,6,16,4,20,58,38,20,24,44,236,100,379,260,311,996,712,429,510,79,3767
211051278,11,67,55,31,104,107,64,79,3,521,12,40,28,38,87,72,28,56,67,436,324,1350,1018,979,1738,1511,880,1215,137,9160
211051279,7,15,13,14,8,19,5,10,0,89,3,12,12,8,14,21,7,13,25,109,89,326,255,280,273,379,174,307,43,2128
211051280,3,13,6,4,16,11,0,7,0,50,5,8,0,9,14,15,5,10,16,77,49,211,176,198,209,186,122,185,26,1359
211051281,4,26,16,27,13,23,0,16,0,133,5,16,15,14,33,26,4,7,28,158,116,687,465,485,490,459,259,412,59,3445
211051282,3,14,5,9,0,9,0,6,0,44,9,23,12,6,14,17,4,24,15,113,98,568,297,271,196,250,98,249,28,2062
211051283,0,20,8,17,13,13,4,20,0,102,3,21,9,3,16,14,4,12,14,99,57,380,224,274,258,254,136,227,32,1844
211051284,3,12,11,12,8,12,10,12,0,77,3,19,11,9,5,12,3,10,11,72,52,372,186,199,166,162,91,163,19,1408
211051285,0,12,6,9,11,4,3,7,0,59,8,9,10,10,5,14,4,4,14,68,54,279,208,200,191,228,118,241,32,1561
211051286,3,29,24,11,17,20,15,19,4,144,11,29,17,19,17,20,11,18,38,181,172,550,390,442,434,412,224,419,89,3134
212011287,5,29,22,14,54,30,15,23,0,186,7,24,12,10,27,28,6,10,27,149,111,620,441,443,653,647,339,472,65,3788
212011288,5,24,6,8,6,17,5,11,4,86,4,16,6,19,12,23,5,7,20,119,67,312,264,280,283,317,167,364,55,2107
212011289,3,22,13,18,16,14,5,17,0,110,4,28,13,20,20,21,10,19,24,159,97,582,390,417,350,457,177,428,79,2966
212011290,0,9,6,10,9,17,4,12,0,69,10,14,13,3,6,14,6,16,31,120,83,308,286,245,273,335,158,362,73,2119
212011291,5,18,15,10,31,23,5,21,3,123,3,25,13,14,28,22,5,17,36,172,104,618,391,413,644,595,324,420,68,3581
212011292,6,52,39,27,67,70,34,79,3,390,3,47,29,29,67,94,41,49,89,446,260,1321,1051,1027,1586,1599,855,1159,184,9047
212021293,5,61,51,66,88,51,34,44,7,410,7,37,24,22,39,57,10,29,78,291,264,1168,1140,1237,1318,1312,587,1018,154,8204
212021294,3,27,23,16,14,5,5,8,0,111,3,23,10,14,14,19,7,16,27,127,102,664,429,416,461,396,196,361,64,3089
212021295,3,12,3,7,11,22,3,4,0,59,3,12,6,9,10,13,3,8,16,88,63,225,196,243,280,303,153,230,37,1722
212021297,6,42,40,43,144,124,85,86,11,574,19,64,46,62,200,187,79,113,120,898,332,1111,1004,1106,2628,2591,1311,1761,242,12089
212021299,0,13,3,7,8,10,4,14,0,56,0,10,4,5,13,12,0,4,4,56,34,207,166,202,189,245,93,165,19,1311
212021453,3,12,3,6,9,10,3,8,0,56,3,13,7,3,11,13,0,12,7,72,39,221,182,194,236,222,94,182,26,1391
212021454,0,18,12,14,10,13,0,9,0,73,0,10,0,5,9,7,6,9,9,58,38,208,142,160,177,155,83,129,29,1123
212021455,0,6,4,4,3,3,4,3,0,31,3,8,8,5,8,4,0,4,13,54,40,175,111,101,110,149,55,115,23,870
