SA2_MAINCODE_2016,M_Tot_H_0,M_Tot_H_1_15,M_Tot_H_16_24,M_Tot_H_25_34,M_Tot_H_35_39,M_Tot_H_40,M_Tot_H_41_48,M_Tot_H_49_more,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_15,F_AgFF_H_16_24,F_AgFF_H_25_34,F_AgFF_H_35_39,F_AgFF_H_40,F_AgFF_H_41_48,F_AgFF_H_49_more,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_15,F_Min_H_16_24,F_Min_H_25_34,F_Min_H_35_39,F_Min_H_40,F_Min_H_41_48,F_Min_H_49_more,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_15,F_Mnf_H_16_24,F_Mnf_H_25_34,F_Mnf_H_35_39,F_Mnf_H_40,F_Mnf_H_41_48,F_Mnf_H_49_more,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_15,F_EGWWS_H_16_24,F_EGWWS_H_25_34,F_EGWWS_H_35_39,F_EGWWS_H_40,F_EGWWS_H_41_48,F_EGWWS_H_49_more,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_15,F_Const_H_16_24,F_Const_H_25_34,F_Const_H_35_39,F_Const_H_40,F_Const_H_41_48,F_Const_H_49_more,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_15,F_WST_H_16_24,F_WST_H_25_34,F_WST_H_35_39,F_WST_H_40,F_WST_H_41_48,F_WST_H_49_more,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_15,F_RetT_H_16_24,F_RetT_H_25_34,F_RetT_H_35_39,F_RetT_H_40,F_RetT_H_41_48,F_RetT_H_49_more,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_15,F_AcFd_H_16_24,F_AcFd_H_25_34,F_AcFd_H_35_39,F_AcFd_H_40,F_AcFd_H_41_48,F_AcFd_H_49_more,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_15,F_TPW_H_16_24,F_TPW_H_25_34,F_TPW_H_35_39,F_TPW_H_40,F_TPW_H_41_48,F_TPW_H_49_more,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_15,F_IMT_H_16_24,F_IMT_H_25_34,F_IMT_H_35_39,F_IMT_H_40,F_IMT_H_41_48,F_IMT_H_49_more,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_15,F_FinIns_H_16_24,F_FinIns_H_25_34,F_FinIns_H_35_39,F_FinIns_H_40,F_FinIns_H_41_48,F_FinIns_H_49_more,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_15,F_RHRE_H_16_24,F_RHRE_H_25_34,F_RHRE_H_35_39,F_RHRE_H_40,F_RHRE_H_41_48,F_RHRE_H_49_more,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_15,F_ProSTS_H_16_24,F_ProSTS_H_25_34,F_ProSTS_H_35_39,F_ProSTS_H_40,F_ProSTS_H_41_48,F_ProSTS_H_49_more,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_15,F_AdSup_H_16_24,F_AdSup_H_25_34,F_AdSup_H_35_39,F_AdSup_H_40,F_AdSup_H_41_48,F_AdSup_H_49_more,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_15,F_PubAS_H_16_24,F_PubAS_H_25_34,F_PubAS_H_35_39,F_PubAS_H_40,F_PubAS_H_41_48,F_PubAS_H_49_more,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_15,F_EdTrn_H_16_24,F_EdTrn_H_25_34,F_EdTrn_H_35_39,F_EdTrn_H_40,F_EdTrn_H_41_48,F_EdTrn_H_49_more,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_15,F_HltHC_SA_H_16_24,F_HltHC_SA_H_25_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40,F_HltHC_SA_H_41_48,F_HltHC_SA_H_49_more,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_15,F_ArtsR_H_16_24,F_ArtsR_H_25_34,F_ArtsR_H_35_39,F_ArtsR_H_40,F_ArtsR_H_41_48,F_ArtsR_H_49_more,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_15,F_OthSvs_H_16_24,F_OthSvs_H_25_34,F_OthSvs_H_35_39,F_OthSvs_H_40,F_OthSvs_H_41_48,F_OthSvs_H_49_more,F_OthSvs_H_NS,F_OthSvs_H_Tot
217041480,156,439,261,372,1081,1149,637,958,98,5150,7,8,8,5,13,8,4,11,0,61,0,0,0,0,0,3,0,0,0,6,8,30,26,35,75,75,14,19,0,280,5,0,3,9,9,0,5,3,0,30,4,10,9,10,12,21,3,10,0,79,3,7,7,13,23,12,0,3,0,73,47,317,149,168,164,71,39,32,14,989,12,188,66,83,48,31,14,33,5,476,4,7,11,10,22,10,3,0,0,70,3,19,9,9,22,7,9,3,0,80,13,7,35,41,51,74,26,14,0,267,0,14,11,16,29,16,3,14,0,98,9,30,42,58,88,40,27,29,0,326,13,35,25,30,43,14,7,11,6,175,29,40,70,49,103,50,22,16,0,376,18,49,60,69,71,39,32,35,3,379,65,113,160,192,175,122,42,45,13,937,0,18,13,12,7,7,4,3,3,72,11,59,32,38,46,19,8,11,3,219
297979799,22,9,7,3,11,10,6,72,7,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,3291,7689,6848,9363,12852,24110,8713,15503,2167,90534,22,62,47,48,30,44,13,43,7,317,12,0,0,6,6,4,0,6,0,35,25,123,119,76,100,98,30,37,7,605,7,13,5,8,11,15,3,10,0,68,75,244,165,202,173,245,63,107,28,1299,27,72,87,56,92,134,57,76,3,597,122,439,267,253,209,216,123,152,29,1798,61,299,121,101,48,35,20,49,27,759,58,167,79,112,74,74,30,58,15,664,22,56,35,24,27,32,17,36,4,249,53,38,39,30,59,67,18,37,3,350,12,60,15,17,23,24,9,22,3,195,92,661,342,341,177,212,73,167,25,2098,217,2092,1169,819,294,263,81,127,96,5156,163,420,358,367,134,86,35,61,25,1643,165,1073,451,354,166,136,47,106,40,2546,424,1773,1333,1092,499,382,161,224,91,5984,38,296,78,82,36,48,9,38,19,646,80,569,260,203,98,102,40,65,20,1426
301011001,22,118,71,99,130,155,69,151,22,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,4,11,3,3,4,3,0,0,0,38,0,0,3,0,0,0,0,0,0,7,7,54,22,31,29,15,0,14,0,162,3,34,26,14,10,4,3,8,4,97,0,4,4,3,4,0,0,3,0,10,0,4,0,0,0,0,0,0,0,4,3,0,5,7,0,3,0,0,0,16,0,6,7,0,4,8,3,4,0,29,0,12,10,3,8,3,0,3,4,43,0,13,3,7,4,6,0,4,0,34,0,6,0,0,3,3,0,0,0,12,13,60,66,83,54,45,20,64,0,417,16,44,59,113,94,37,15,31,3,421,0,9,6,3,0,0,0,0,0,20,0,24,16,12,5,6,0,0,0,71
301011002,19,99,62,69,116,151,95,225,15,858,3,5,6,0,6,5,3,0,0,23,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,4,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,9,16,10,9,8,3,3,0,60,0,0,7,0,5,3,0,0,0,13,3,23,13,14,8,10,8,7,0,84,0,3,0,3,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,17,0,10,3,3,3,0,0,3,0,19,0,11,3,9,9,4,0,5,0,48,0,9,9,4,8,3,0,3,0,34,0,0,0,0,3,3,0,0,0,3,10,30,27,27,10,20,8,25,0,159,3,17,16,21,36,20,7,5,0,126,0,18,12,7,8,3,3,6,0,62,0,12,8,12,11,5,6,0,0,52
301011003,16,100,63,83,110,165,80,183,10,821,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,11,6,7,7,4,0,3,0,40,0,0,0,3,0,4,0,3,0,12,7,50,16,32,13,6,8,10,0,138,0,26,9,7,3,5,3,3,0,56,0,6,4,0,3,0,0,3,0,14,3,0,0,0,0,0,0,0,0,5,0,0,3,5,0,7,0,0,0,15,3,9,4,0,0,5,3,7,0,29,0,13,10,19,12,15,0,4,3,80,3,14,5,14,9,3,3,0,0,45,0,0,3,0,0,0,0,0,0,6,9,25,44,48,35,22,18,34,3,230,18,65,93,141,100,33,14,22,0,486,0,9,6,3,0,0,0,0,0,16,3,17,16,10,4,5,0,7,0,64
301011004,111,549,324,476,1007,1172,666,1154,86,5552,0,6,4,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,40,33,50,92,43,23,19,4,310,0,0,0,4,3,0,0,0,0,10,5,25,23,41,53,67,22,27,3,270,0,14,16,29,45,34,12,6,0,157,47,394,236,235,248,83,64,72,5,1395,10,159,60,42,21,23,17,24,9,356,0,5,19,26,22,8,6,9,0,97,3,13,8,10,7,4,0,4,0,49,6,13,19,30,31,38,11,12,0,167,4,13,4,7,31,25,9,10,0,95,7,39,23,35,73,32,17,22,0,235,19,55,42,43,53,33,10,18,4,267,11,13,24,22,45,32,14,10,4,181,9,51,51,71,39,25,14,37,0,292,24,90,110,108,138,58,13,20,4,565,0,20,8,5,14,7,6,3,0,64,5,38,52,42,52,25,13,12,0,243
301011005,4,14,21,23,58,53,27,62,4,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,3,0,0,0,16,0,4,0,5,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,3,6,10,5,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,10
301011006,17,107,60,71,61,116,66,143,17,667,0,0,0,3,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,4,0,16,0,0,0,0,0,0,0,3,0,3,0,11,6,10,3,0,0,0,0,34,0,3,0,0,3,0,0,0,0,4,3,31,14,8,6,0,8,4,0,75,4,53,30,37,14,13,5,0,0,160,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,14,0,8,3,3,4,4,3,3,0,26,4,13,11,5,4,12,3,0,0,63,0,11,10,5,0,3,0,0,0,32,0,0,5,0,0,0,0,0,0,7,18,59,41,72,46,57,25,48,0,355,14,36,40,64,45,24,11,13,4,245,0,7,0,0,0,0,0,0,0,13,0,15,10,12,7,8,4,4,0,58
301021007,105,352,211,301,790,861,423,740,73,3862,0,5,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,9,32,35,56,81,45,12,16,3,279,0,0,9,6,22,12,3,0,0,57,3,12,17,18,19,27,8,14,0,108,0,5,7,11,14,14,5,3,0,56,19,119,85,76,61,41,18,32,4,451,14,186,85,80,33,28,19,26,8,479,3,9,9,10,10,19,3,8,0,65,0,0,0,3,13,3,3,0,0,23,8,10,11,27,14,21,3,7,3,95,0,16,15,28,33,27,9,23,0,157,9,30,39,46,70,52,18,15,0,288,8,34,14,27,23,16,4,11,3,144,24,27,46,72,224,100,38,29,3,551,17,77,49,81,50,61,28,35,5,394,126,136,411,504,334,296,80,83,15,1994,3,26,11,7,3,7,4,3,0,64,6,52,36,38,48,22,17,17,3,232
301021008,25,101,60,43,105,151,77,148,15,719,5,4,0,11,11,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,10,3,3,4,3,3,0,21,0,0,0,3,3,0,3,0,0,12,4,19,21,18,22,0,7,10,0,100,9,54,18,9,5,4,0,11,0,112,0,0,4,0,0,0,0,3,0,8,0,7,7,4,14,0,4,3,0,51,0,7,0,3,0,0,0,0,0,8,0,4,3,0,7,4,0,4,0,18,3,9,6,3,6,3,0,7,0,37,0,10,9,8,0,3,0,3,0,33,0,3,0,0,0,0,0,0,0,3,7,28,26,39,36,31,21,43,3,232,3,18,15,26,32,13,3,6,3,116,0,5,0,0,0,0,0,4,0,13,0,14,12,3,7,0,0,0,0,34
301021009,33,112,76,95,168,265,114,274,26,1162,0,6,7,10,11,7,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,12,10,5,5,0,3,4,0,35,0,0,0,0,0,0,0,0,0,0,0,14,9,15,13,10,4,3,0,74,0,6,6,5,10,6,0,0,0,42,0,37,13,9,15,9,6,3,3,97,0,34,13,10,12,5,3,6,3,94,0,4,3,0,8,9,0,4,0,26,0,0,0,0,0,4,0,0,0,12,0,3,3,4,7,3,0,4,0,23,0,9,3,3,4,6,0,4,0,29,0,18,11,22,12,9,0,7,0,85,0,12,11,9,0,0,0,3,0,40,0,0,3,0,3,14,0,3,0,24,8,30,18,36,22,15,11,15,0,142,7,34,47,53,61,30,12,15,3,258,0,3,3,0,0,0,0,3,0,11,0,17,10,9,7,3,0,0,3,49
301021011,22,84,77,81,206,204,134,307,20,1141,0,3,0,0,5,11,3,0,0,27,0,0,0,0,0,0,0,0,0,7,4,8,20,18,63,35,25,9,3,187,0,0,0,0,0,0,0,0,0,3,0,11,7,7,4,3,0,8,0,41,0,0,0,0,3,3,0,0,0,9,3,19,17,7,13,3,3,7,0,58,0,8,8,10,4,0,3,3,0,35,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,10,0,14,8,7,3,7,8,3,0,43,0,11,10,15,5,4,0,0,0,36,0,0,0,0,0,0,0,0,0,6,16,42,25,34,38,42,26,47,0,263,4,5,9,13,8,7,0,3,0,45,0,4,0,0,0,0,0,0,0,8,0,10,7,0,3,3,0,0,0,31
301021012,19,92,60,87,132,185,101,202,14,891,0,7,14,9,7,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,9,5,8,5,7,0,4,0,33,0,0,0,0,0,0,0,0,0,0,3,12,3,17,7,3,0,0,0,52,0,5,3,6,9,9,0,3,0,32,0,20,10,15,3,10,3,0,3,68,0,3,3,0,5,0,0,4,0,18,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,12,0,4,3,5,4,4,0,3,0,17,0,30,12,20,21,9,4,9,0,101,3,10,6,6,3,6,0,0,0,43,0,0,0,3,13,9,5,0,0,33,10,55,40,109,45,57,45,49,0,410,13,46,55,88,70,26,11,10,0,322,0,0,0,0,0,0,0,3,0,5,0,9,13,11,5,7,0,3,0,53
301021013,36,345,169,179,227,207,130,266,21,1569,0,0,3,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,3,0,0,3,26,0,0,0,4,5,0,0,0,0,9,0,10,8,0,10,5,0,3,0,37,3,3,3,4,3,0,0,0,0,20,19,199,97,102,93,25,28,28,8,603,12,172,58,53,33,27,11,15,4,378,0,8,4,3,0,10,0,3,0,29,3,16,8,0,7,0,0,0,0,38,3,5,17,11,17,12,6,3,0,71,3,14,9,7,9,10,4,7,0,64,3,13,9,12,4,13,10,14,0,72,4,62,28,28,37,25,5,10,0,194,6,3,4,8,4,0,0,0,0,21,18,30,52,71,49,36,24,49,4,327,21,74,104,137,128,36,20,28,5,551,0,24,8,5,5,3,0,0,0,54,3,29,23,17,26,12,0,3,0,117
301021527,25,81,68,83,76,147,83,215,21,801,0,3,3,0,3,0,0,5,0,10,0,0,0,4,0,3,0,7,0,15,0,5,5,6,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,23,0,3,0,0,0,3,0,0,0,11,3,39,19,22,16,3,3,11,0,112,6,16,16,21,12,5,0,10,3,88,0,3,0,5,4,6,4,4,5,34,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,6,3,0,0,12,0,4,10,0,6,4,5,5,0,31,3,10,3,3,3,4,0,0,0,31,0,12,4,3,4,3,0,0,0,33,0,3,4,0,3,0,3,0,0,18,0,8,12,8,5,6,0,10,0,57,13,16,28,36,36,16,6,7,0,156,0,4,4,3,0,3,0,0,0,18,0,11,3,9,3,3,0,3,0,26
301031014,175,136,155,261,956,1065,739,1202,90,4782,0,3,3,0,3,7,0,0,0,14,0,0,0,0,0,0,0,0,0,6,11,8,18,21,73,50,30,15,0,223,0,0,0,0,0,0,0,0,0,6,8,0,4,6,12,24,6,5,0,65,7,5,10,8,38,27,7,14,0,120,4,36,20,20,43,20,5,3,0,156,3,24,14,15,10,6,5,8,0,78,8,14,14,29,79,95,46,50,3,336,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,10,0,7,0,25,3,5,4,4,5,6,3,0,0,37,0,0,4,3,20,17,9,5,0,70,0,13,9,16,11,9,5,13,0,76,5,17,21,28,15,16,3,3,0,111,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,4,0,3,0,18
301031015,30,101,69,78,109,163,78,200,10,840,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,3,3,5,18,4,3,3,52,0,0,0,0,0,0,3,0,0,9,5,21,10,14,3,3,0,3,0,59,0,45,24,31,18,10,8,3,0,144,0,4,0,0,7,4,0,0,0,14,0,3,0,0,0,0,0,0,0,3,0,7,0,3,3,6,0,0,0,19,0,4,4,3,9,5,3,0,0,32,0,15,8,14,13,6,3,8,0,65,3,9,7,3,3,3,0,3,0,33,3,0,3,3,8,0,3,0,0,21,11,53,37,73,21,20,17,19,0,257,11,28,38,60,42,42,11,18,3,253,3,12,8,3,9,4,0,0,0,30,0,14,8,3,9,4,0,0,0,38
301031016,19,86,63,65,97,104,68,124,20,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,5,6,3,0,6,0,9,0,26,0,3,0,3,0,3,0,3,0,10,7,54,35,32,22,8,10,6,0,171,0,27,15,29,13,0,4,3,0,92,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4,0,0,0,14,0,8,0,3,3,0,0,0,0,17,3,16,10,19,25,7,7,17,0,96,0,10,4,3,0,3,0,3,0,27,0,0,0,3,0,0,0,3,0,7,22,61,62,71,41,48,31,59,0,390,4,40,59,64,38,26,10,13,0,252,0,8,0,0,0,0,3,0,0,11,0,11,14,7,7,3,0,3,0,40
301031017,142,196,267,341,1918,1765,1094,1635,114,7469,0,0,0,0,4,4,3,3,5,17,0,0,3,0,7,4,3,3,0,20,34,35,48,59,393,202,113,86,3,972,0,3,6,4,6,8,0,3,0,28,0,5,15,14,27,39,14,28,0,150,9,9,15,27,104,98,32,21,0,322,8,26,46,39,100,77,37,27,0,363,0,4,8,14,15,8,3,6,0,55,5,5,13,26,62,41,23,19,3,215,0,6,16,18,13,13,5,3,0,80,9,3,6,10,53,35,9,4,0,145,0,3,7,6,7,14,10,10,0,60,9,21,19,25,67,76,26,24,4,266,7,17,34,26,46,34,13,24,0,189,9,3,13,17,34,20,15,9,0,122,8,12,13,14,28,21,7,12,0,111,20,48,105,110,292,105,87,61,3,832,0,3,0,0,0,0,0,5,0,9,0,12,9,15,36,21,10,10,0,112
301031018,39,126,113,135,442,629,309,494,33,2330,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,17,15,32,25,85,90,26,17,0,299,0,0,0,0,0,0,0,0,0,0,0,3,12,19,8,18,5,8,0,68,3,3,9,13,22,23,17,11,0,98,7,27,26,18,50,23,9,10,0,175,3,35,15,13,13,8,4,4,5,109,0,3,8,5,5,3,10,0,0,31,0,0,0,0,12,3,3,0,0,21,0,0,7,9,14,5,0,4,0,38,6,0,3,3,7,8,0,5,0,31,0,6,10,18,17,12,4,9,0,81,3,13,9,10,3,9,3,11,0,55,0,0,0,3,7,4,0,3,0,20,3,15,18,18,20,9,6,13,0,96,7,6,16,15,33,14,5,7,0,111,3,12,3,6,4,3,0,3,0,36,0,22,6,24,22,16,10,12,0,108
301031019,17,94,48,62,194,288,179,304,24,1208,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,12,8,18,36,11,5,0,103,0,0,0,3,0,0,0,0,0,7,0,4,4,12,17,6,0,3,0,46,0,3,4,5,4,4,0,3,0,21,0,17,11,13,11,7,5,5,0,64,3,46,9,3,8,9,3,3,0,91,0,0,0,0,3,0,3,3,0,14,0,0,0,0,0,0,0,0,0,8,0,0,6,6,3,4,0,4,0,17,0,0,3,7,3,9,0,3,0,27,3,17,5,6,0,6,0,4,0,45,0,8,0,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,13,5,7,7,4,5,9,0,48,3,25,5,26,24,14,4,3,0,100,0,15,6,3,0,3,0,3,0,24,0,8,3,7,0,0,3,0,0,22
301031020,33,206,134,137,255,345,194,389,31,1716,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,7,3,15,7,4,3,0,44,0,0,0,0,0,0,0,0,0,3,0,8,8,7,0,6,0,7,0,36,0,0,4,4,3,3,3,0,0,17,13,94,30,49,49,37,15,26,8,326,3,68,43,36,18,13,6,15,7,205,0,5,7,5,8,0,0,0,0,33,0,3,5,7,3,4,3,0,0,23,0,7,17,13,10,4,3,9,0,63,6,12,11,12,24,16,9,13,0,97,0,21,15,33,19,19,4,17,0,126,7,29,14,19,10,11,5,3,0,96,7,0,15,3,20,21,12,11,0,90,15,40,46,66,38,43,23,61,0,335,15,62,69,107,110,42,23,34,3,457,0,3,3,0,0,0,0,0,0,13,3,26,13,25,18,14,8,6,0,113
301031021,108,336,196,276,887,872,557,1045,69,4350,0,3,0,3,3,0,0,0,0,12,0,0,0,0,4,0,0,0,0,4,15,17,19,25,98,52,15,25,4,269,0,0,0,0,0,0,3,0,0,6,0,6,14,18,21,8,8,5,0,78,4,7,18,15,47,41,13,12,0,155,4,100,53,57,47,18,21,13,8,320,5,105,29,30,27,9,11,7,5,236,4,9,23,22,41,41,19,26,6,192,0,4,0,3,0,0,0,0,0,9,0,0,7,5,5,3,0,0,0,20,0,9,4,3,3,3,0,5,0,21,7,13,8,10,8,11,8,7,0,77,0,17,11,14,8,9,3,3,0,65,0,3,0,0,8,8,0,3,0,24,10,33,26,64,34,50,28,50,3,305,18,46,68,143,124,52,20,40,5,523,0,13,0,3,0,4,0,0,0,25,9,23,15,13,18,12,0,3,3,96
302011022,6,47,46,43,87,96,56,107,10,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,17,13,29,28,4,12,0,3,118,0,4,5,3,0,0,3,3,0,22,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,10,0,8,8,3,4,3,0,0,0,25,0,3,5,6,0,4,0,8,3,24,0,0,0,0,0,0,0,0,0,6,7,36,28,40,48,33,20,46,4,258,11,25,27,37,53,16,7,18,0,201,0,3,3,5,3,0,0,0,0,16,0,10,0,8,3,8,3,0,0,28
302011023,6,43,28,38,45,81,23,73,7,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,4,11,3,5,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,3,0,10,3,16,0,3,0,3,3,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,4,3,0,0,3,0,0,0,22,0,18,13,5,8,4,0,0,0,53,0,3,3,4,3,3,0,0,3,22,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10,0,14,4,6,8,3,3,0,0,41,0,0,0,0,0,0,0,0,0,4,0,15,11,15,11,10,3,8,0,56
302011024,29,92,68,86,253,211,85,108,27,950,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,8,28,27,30,35,9,5,7,4,144,11,41,18,30,16,7,11,9,0,136,3,4,3,8,13,8,11,0,3,49,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,0,9,0,0,0,3,3,0,0,0,0,9,0,13,7,7,7,10,0,3,0,38,0,4,5,8,5,6,0,3,0,33,32,14,32,52,131,71,33,8,3,372,4,15,7,4,5,3,0,3,0,40,19,39,46,77,49,30,6,12,0,278,0,10,0,5,0,7,0,0,0,21,0,8,8,4,0,3,3,3,0,30
302011025,12,135,77,81,117,118,69,147,19,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,3,0,3,0,20,0,0,0,0,0,0,0,0,0,4,13,71,38,47,39,13,18,14,3,261,0,41,33,18,18,9,3,3,0,118,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,0,14,0,9,6,7,9,12,3,8,0,49,0,9,7,3,11,4,0,4,0,46,0,3,0,3,0,3,0,3,0,23,0,0,0,0,3,0,0,0,0,4,9,32,32,42,31,21,7,22,0,204,5,21,33,37,28,22,7,6,0,162,0,7,3,8,4,3,0,0,0,25,0,12,12,8,12,3,3,5,0,49
