SA2_MAINCODE_2016,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000mo_A_15_19,Lab_3000mo_A_20_24,Lab_3000mo_A_25_34,Lab_3000mo_A_35_44,Lab_3000mo_A_45_54,Lab_3000mo_A_55_64,Lab_3000mo_A_65_74,Lab_3000mo_A_75ov,Lab_3000mo_Tot,Lab_PINS_A_15_19,Lab_PINS_A_20_24,Lab_PINS_A_25_34,Lab_PINS_A_35_44,Lab_PINS_A_45_54,Lab_PINS_A_55_64,Lab_PINS_A_65_74,Lab_PINS_A_75ov,Lab_PINS_Tot,Lab_Tot_A_15_19,Lab_Tot_A_20_24,Lab_Tot_A_25_34,Lab_Tot_A_35_44,Lab_Tot_A_45_54,Lab_Tot_A_55_64,Lab_Tot_A_65_74,Lab_Tot_A_75ov,Lab_Tot_Tot,OIDNS_NNI_A_15_19,OIDNS_NNI_A_20_24,OIDNS_NNI_A_25_34,OIDNS_NNI_A_35_44,OIDNS_NNI_A_45_54,OIDNS_NNI_A_55_64,OIDNS_NNI_A_65_74,OIDNS_NNI_A_75ov,OIDNS_NNI_T,OIDNS_1_149_A_15_19,OIDNS_1_149_A_20_24,OIDNS_1_149_A_25_34,OIDNS_1_149_A_35_44,OIDNS_1_149_A_45_54,OIDNS_1_149_A_55_64,OIDNS_1_149_A_65_74,OIDNS_1_149_A_75ov,OIDNS_1_149_T,OIDNS_150_299_A_15_19,OIDNS_150_299_A_20_24,OIDNS_150_299_A_25_34,OIDNS_150_299_A_35_44,OIDNS_150_299_A_45_54,OIDNS_150_299_A_55_64,OIDNS_150_299_A_65_74,OIDNS_150_299_A_75ov,OIDNS_150_299_T,OIDNS_300_399_A_15_19,OIDNS_300_399_A_20_24,OIDNS_300_399_A_25_34,OIDNS_300_399_A_35_44,OIDNS_300_399_A_45_54,OIDNS_300_399_A_55_64,OIDNS_300_399_A_65_74,OIDNS_300_399_A_75ov,OIDNS_300_399_T,OIDNS_400_499_A_15_19,OIDNS_400_499_A_20_24,OIDNS_400_499_A_25_34,OIDNS_400_499_A_35_44,OIDNS_400_499_A_45_54,OIDNS_400_499_A_55_64,OIDNS_400_499_A_65_74,OIDNS_400_499_A_75ov,OIDNS_400_499_T,OIDNS_500_649_A_15_19,OIDNS_500_649_A_20_24,OIDNS_500_649_A_25_34
316021420,28,47,70,95,67,14,0,341,0,0,0,0,0,0,0,0,7,15,0,0,0,3,3,0,0,22,6,4,0,5,5,3,0,0,30,6,7,5,12,5,9,3,0,43,7,4,11,4,7,7,5,0,49,8,13,17,18,12,12,3,0,75,4,24,27,15,21,13,4,0,99,0,5,19,13,22,19,0,0,78,0,3,24,17,12,4,3,0,64,0,0,8,12,3,0,0,0,19,0,0,3,0,7,0,0,0,15,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,0,0,7,52,65,111,99,96,79,20,0,521,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3
316021421,0,7,10,8,15,8,0,55,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,13,3,4,0,3,8,0,0,0,21,3,7,8,3,0,9,0,0,34,3,0,3,7,3,5,3,0,23,0,4,11,6,6,8,3,0,40,0,0,4,4,4,7,0,0,22,0,7,3,0,4,6,3,0,28,0,0,3,3,3,5,4,0,11,0,0,3,3,0,3,0,0,11,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,21,35,34,42,41,15,3,208,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0
316021422,4,8,13,13,11,3,0,56,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,19,9,3,0,4,0,0,0,0,15,3,3,4,0,4,5,0,0,19,0,0,0,0,7,11,0,0,18,0,4,0,3,8,7,0,0,20,3,3,3,0,6,3,0,0,18,0,3,3,0,7,4,0,0,21,0,5,5,7,6,0,0,0,14,0,0,0,0,5,3,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,19,18,25,41,32,4,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
316021423,27,59,71,83,63,4,0,323,0,0,0,0,0,0,0,0,0,17,0,0,0,0,6,0,0,25,11,3,3,0,0,0,0,0,18,9,3,3,6,3,3,4,0,30,3,0,8,3,10,5,0,0,39,7,12,8,3,4,12,3,0,54,7,9,9,18,13,16,0,0,66,3,11,18,18,17,10,0,0,76,0,9,20,14,15,14,3,0,66,0,0,4,4,8,5,0,0,14,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57,48,78,81,77,70,15,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,5,0,0,0
316021424,14,77,85,88,56,5,0,329,3,0,0,0,0,0,0,0,3,23,3,0,3,0,3,0,0,31,9,0,0,8,3,0,3,0,22,0,3,0,4,0,9,0,0,22,9,6,7,0,0,0,0,0,25,6,3,0,0,11,6,0,0,30,3,4,5,3,14,9,0,0,47,0,0,10,5,5,7,0,0,26,0,0,7,4,9,5,0,0,22,0,0,0,3,3,7,0,0,17,0,0,0,3,0,3,0,0,13,0,0,0,3,0,0,0,0,8,0,0,3,4,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,49,27,37,39,62,47,11,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
316031425,8,3,12,8,9,6,0,48,3,0,0,0,0,0,0,0,8,42,0,0,4,0,0,0,0,54,15,4,0,4,9,8,0,0,48,3,6,7,10,12,4,0,0,30,0,6,7,4,14,8,0,0,49,0,10,3,10,16,8,5,0,47,0,3,4,15,7,17,0,0,45,0,0,5,14,9,3,0,0,32,0,0,5,4,3,10,0,0,20,0,0,0,0,7,0,0,0,7,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,65,30,37,63,74,65,12,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
316031426,9,40,44,66,103,30,7,307,0,0,0,0,0,0,0,0,6,39,3,0,4,0,0,0,0,50,17,4,7,4,3,0,0,0,41,3,7,4,16,6,3,0,0,47,0,8,7,4,10,3,3,0,46,3,10,17,11,14,8,0,0,59,3,10,6,14,16,20,9,0,77,0,3,8,13,20,4,0,0,53,0,4,6,7,7,7,0,0,25,0,4,0,4,4,0,0,0,17,0,0,0,4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,59,60,81,88,55,22,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
316031427,25,52,90,93,107,28,3,411,6,0,0,0,0,0,0,0,8,116,4,5,3,6,6,3,0,149,57,8,9,8,17,13,3,0,113,24,31,18,7,11,22,7,0,118,10,25,28,9,19,24,10,0,119,7,35,24,34,43,37,4,0,191,13,30,41,38,43,43,11,0,223,3,14,25,29,38,39,4,0,152,0,3,17,30,21,25,0,0,101,0,0,5,7,5,5,0,0,28,0,3,3,7,4,10,0,0,32,0,0,3,3,3,0,0,0,14,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,3,3,3,0,6,4,0,0,20,243,154,191,187,224,218,44,5,1273,3,0,0,7,0,0,0,0,12,5,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,10,0,3,3,0,4,0,0,0,10,0,3,4,0,4,3,0,3,21,3,3,4
316031428,13,6,10,21,16,5,0,78,4,0,0,0,3,0,0,0,10,62,6,0,3,8,0,0,0,80,26,8,11,5,3,7,0,0,62,0,8,15,5,17,14,4,0,62,7,8,17,5,16,19,10,0,78,13,13,14,10,19,23,9,0,92,0,12,19,12,10,7,4,0,66,0,0,14,12,10,10,0,0,51,3,5,8,4,6,8,0,0,32,0,0,3,4,7,5,0,0,21,0,0,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,129,61,118,69,96,85,24,5,583,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,3,8,4,0,0,0,0,0,0,0,3,0,3,0
316051434,0,4,7,9,12,7,0,45,0,0,0,0,0,3,0,0,6,42,3,3,0,0,0,0,0,52,14,10,8,8,5,4,0,0,39,16,15,14,13,10,17,3,0,81,10,6,18,22,8,17,3,0,84,4,11,19,22,39,21,4,0,121,0,6,18,27,27,16,3,0,102,3,5,13,11,11,13,0,0,61,0,0,0,11,5,7,3,0,30,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,0,3,91,55,96,114,113,100,21,3,596,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,16,0,0,0,0,0,3,0,0,3,0,4,0
316051435,22,37,53,74,76,18,3,295,0,0,0,0,3,0,0,0,3,60,3,3,0,5,4,0,0,73,31,7,9,7,4,6,4,0,62,10,3,13,9,9,13,7,0,71,4,9,7,12,16,14,0,0,61,0,8,9,16,29,24,7,0,99,8,9,16,19,23,31,5,0,113,3,6,12,21,19,9,3,0,73,0,0,3,10,11,7,3,0,36,0,0,4,3,4,0,0,0,15,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,7,122,54,80,106,123,117,31,3,630,0,0,0,0,3,4,0,0,4,3,0,0,0,4,0,0,0,5,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0
316051437,0,3,3,0,3,7,0,12,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,14,0,0,0,0,4,3,0,0,13,6,0,0,0,3,0,0,0,12,0,0,0,3,0,3,0,0,11,0,0,0,0,6,3,0,0,12,0,0,0,0,0,6,0,0,13,0,3,3,3,3,0,0,0,15,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,10,7,11,35,22,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
316051438,0,4,9,12,15,10,0,53,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,3,0,15,7,0,0,3,0,3,4,0,18,3,3,3,4,3,7,0,0,21,3,3,3,3,7,12,3,0,34,0,3,0,7,11,17,3,0,37,0,0,3,8,15,13,3,0,45,0,3,3,4,5,6,0,0,27,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,18,16,16,29,60,72,15,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316051543,6,8,15,15,7,3,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,4,7,7,0,3,0,0,24,0,0,3,0,7,0,0,0,8,0,3,4,0,3,3,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,5,0,3,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,12,17,19,13,11,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
316051544,6,23,18,19,16,4,0,93,0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,14,0,3,3,4,4,0,0,0,15,4,0,0,0,4,3,0,0,8,0,0,3,3,4,0,0,0,9,0,3,0,6,7,3,4,0,26,0,0,4,3,8,0,0,0,20,0,0,0,0,3,3,0,0,14,0,0,4,5,3,3,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,8,24,35,35,19,6,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316061439,16,30,45,66,39,10,0,206,0,0,0,0,0,0,0,0,8,26,3,3,4,0,0,0,0,42,8,7,8,3,9,8,0,0,43,8,12,10,3,6,11,3,0,53,4,14,18,4,6,10,0,3,54,0,7,8,9,9,15,4,0,58,0,6,12,12,18,16,0,0,75,0,10,6,11,9,17,0,0,49,0,3,8,7,8,5,0,0,30,0,3,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,54,66,78,54,71,80,16,3,428,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,4,0,0,0
316061440,3,7,12,18,30,5,0,86,4,0,0,0,0,0,0,0,3,24,0,0,0,4,0,0,0,34,9,3,0,3,0,7,0,0,23,4,6,3,4,8,11,0,0,39,4,0,7,12,10,3,3,0,42,0,4,4,12,13,10,3,0,55,0,9,9,14,6,5,3,0,45,0,0,3,10,11,12,0,0,31,0,0,0,3,3,4,3,0,18,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,23,37,55,61,62,19,3,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316061441,5,17,17,33,40,7,0,124,0,0,0,0,0,0,0,0,0,24,0,7,0,0,0,0,0,28,24,0,7,6,9,0,0,0,46,11,10,11,4,4,3,5,0,40,3,3,9,0,0,7,0,0,20,5,3,15,5,7,5,0,0,41,4,6,13,6,7,6,0,0,44,0,0,3,3,4,7,0,0,25,0,0,5,3,3,3,0,0,16,0,0,3,3,0,0,0,0,6,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,27,70,33,56,30,9,0,283,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316061442,33,35,44,66,37,6,0,225,0,0,0,0,0,0,0,0,7,20,0,0,0,0,3,0,0,19,8,4,3,0,4,0,0,0,20,4,0,0,3,4,5,3,0,19,0,3,9,4,8,8,0,0,34,3,4,16,8,9,9,3,0,43,0,19,9,9,3,9,0,0,53,0,11,13,12,9,7,0,0,51,0,4,5,8,9,3,0,0,31,0,3,4,3,3,6,0,0,22,0,0,6,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,38,47,74,55,46,51,4,0,317,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,6,0,0,0
316061443,0,0,6,3,17,3,0,38,0,0,0,0,0,0,0,0,0,12,0,0,3,3,0,0,0,21,4,0,3,3,3,4,0,0,16,0,0,3,4,3,4,0,0,15,3,3,0,3,6,3,3,0,20,0,8,0,3,3,10,0,0,28,3,4,0,0,7,11,0,0,28,0,0,5,3,3,0,3,0,22,0,0,3,0,0,0,0,0,7,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,25,18,23,24,32,33,14,0,173,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316061444,16,29,33,46,37,6,3,179,0,0,0,0,0,0,0,0,3,24,4,7,3,0,0,0,0,35,6,3,4,7,6,7,0,0,33,0,15,8,3,6,7,0,0,41,7,9,19,6,17,17,3,0,80,3,12,11,18,18,9,7,0,75,3,13,23,11,19,14,0,0,81,3,5,15,13,14,9,0,0,64,0,3,3,4,13,3,0,0,32,0,0,0,8,0,0,0,0,9,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,4,0,0,14,51,69,86,81,89,88,13,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0
316071545,8,21,36,43,24,9,0,144,4,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,24,3,3,0,0,3,0,0,0,6,0,0,4,0,3,0,0,0,9,3,3,0,0,3,3,0,0,10,4,3,3,0,6,4,0,0,19,0,0,3,12,7,3,0,0,26,0,5,6,3,3,7,0,0,22,0,0,7,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,20,32,26,26,20,4,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
316071546,5,13,13,24,13,4,0,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,9,0,3,0,3,4,0,0,0,8,0,0,4,3,3,3,0,0,19,0,0,3,3,4,0,0,0,15,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,27,17,13,3,3,88,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316071547,38,128,143,167,117,30,3,639,0,0,3,0,0,0,0,0,8,16,0,0,0,0,0,0,0,27,9,4,3,4,4,7,0,0,30,7,4,4,5,5,9,0,0,37,0,5,3,6,13,12,5,0,43,6,6,13,8,27,18,3,0,92,3,15,21,21,25,24,9,0,115,0,20,34,23,19,16,0,0,115,0,7,10,20,20,13,0,0,65,0,0,3,7,12,4,0,0,27,0,0,4,3,8,7,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,6,0,0,3,0,0,3,0,0,12,0,0,0,7,0,3,0,0,15,54,61,114,111,137,111,20,3,611,0,0,0,4,3,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,7,0,4,3
316071548,25,177,198,209,177,27,0,839,0,0,0,0,0,3,0,0,6,48,3,0,3,3,3,3,0,63,17,6,8,10,8,5,3,0,59,4,16,13,8,10,24,9,0,75,8,16,7,13,10,11,3,0,68,11,12,16,20,19,17,3,0,109,6,12,26,28,21,18,3,0,116,0,14,19,26,36,25,3,0,119,0,8,22,19,22,22,3,0,96,0,3,14,9,12,8,0,0,46,0,0,3,5,7,6,0,0,26,0,3,4,7,3,8,0,0,24,0,0,14,4,14,0,0,0,37,0,0,6,8,4,3,0,0,23,0,3,0,0,3,6,0,0,9,93,99,158,154,188,161,35,3,889,3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0
316081549,16,76,123,126,94,17,0,464,0,0,0,3,3,3,0,0,11,30,0,0,0,4,4,4,0,44,13,5,5,4,7,4,5,0,41,4,0,11,8,8,9,0,0,43,4,6,4,14,16,12,3,0,57,0,4,20,12,16,16,3,0,72,8,17,16,19,24,21,4,0,97,5,3,14,6,14,13,4,0,59,0,6,6,11,10,11,3,0,45,0,3,6,4,11,3,3,0,32,0,0,6,4,0,4,0,0,17,0,0,3,0,0,3,0,0,11,0,0,3,3,0,3,0,0,11,0,0,3,3,3,0,0,0,8,0,0,0,3,0,0,0,0,9,60,44,82,104,115,107,36,3,556,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0
317011445,4,4,15,15,9,3,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,3,3,4,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,4,3,0,0,3,4,3,3,0,19,0,0,3,12,7,0,0,0,28,0,5,6,7,8,6,0,0,29,0,3,3,3,0,0,3,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,21,32,22,19,9,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
