SA2_MAINCODE_2016,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
506041135,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,41,64,58,33,30,0,231,46,29,41,19,20,3,0,154,4,0,3,0,0,0,0,13,348,379,455,391,239,62,3,1878
506041136,5,3,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,18,4,39,29,42,38,22,3,180,140,129,111,126,106,40,3,659,18,27,10,18,9,5,3,90,1305,2043,1884,1900,1366,341,34,8872
506041137,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,38,67,56,56,24,6,248,111,48,45,61,46,28,0,333,6,14,3,0,3,0,3,31,556,514,531,620,496,154,20,2889
506051138,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,5,51,59,45,37,17,3,221,101,90,62,65,80,31,3,429,10,6,9,15,8,4,3,64,896,1472,1479,1389,1019,229,26,6503
506051139,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,35,30,45,28,7,4,159,65,26,34,28,30,9,0,196,14,3,4,6,0,0,0,25,423,437,393,439,295,64,10,2059
506051140,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,33,65,94,99,49,9,351,117,57,52,65,58,35,3,386,5,5,0,7,7,5,0,34,629,525,588,770,567,232,28,3345
506051141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,69,76,67,40,9,294,53,27,35,36,55,24,0,232,3,0,4,6,0,4,0,21,358,332,542,594,524,161,38,2550
506061142,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,39,42,47,37,8,3,180,59,44,34,26,28,3,0,196,3,4,4,0,3,0,0,18,386,460,387,367,265,49,5,1921
506061143,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,18,49,76,44,13,4,221,16,18,17,34,24,13,0,125,0,5,0,3,0,0,0,16,191,319,334,409,247,71,11,1595
506061144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,25,37,46,24,3,151,20,20,14,27,37,11,0,134,0,0,0,0,0,0,3,3,132,140,206,260,226,84,15,1061
506071145,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,10,31,56,61,74,31,4,274,74,55,52,32,33,17,3,266,3,3,4,4,0,0,0,22,407,624,555,598,445,150,13,2792
506071146,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,10,19,42,63,65,23,3,230,84,51,30,33,42,13,0,256,7,3,3,0,3,8,0,26,519,528,444,486,414,129,13,2529
506071147,6,5,3,0,8,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,6,3,3,12,0,0,36,10,52,74,108,116,74,13,442,111,171,149,103,113,38,4,687,10,19,6,9,6,5,4,63,970,1832,1669,1645,1296,396,40,7855
507011148,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,40,112,48,45,17,3,273,39,49,38,33,11,8,0,184,3,3,4,3,3,0,0,19,319,537,525,441,211,55,4,2090
507011150,3,3,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,12,0,10,11,6,11,5,0,43,107,107,91,99,92,27,0,520,11,17,16,18,12,0,0,78,1069,2202,2155,2035,1223,252,37,8969
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
507011152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,47,32,9,3,147,19,19,17,18,19,15,3,96,3,3,0,3,0,0,0,10,140,231,231,261,165,53,7,1086
507011153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,34,31,16,13,0,123,7,8,14,9,23,0,0,62,3,0,6,0,3,0,0,13,76,111,152,142,111,27,7,627
507011154,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,16,49,38,21,11,0,131,28,29,26,22,25,19,0,152,4,12,3,5,4,4,0,33,228,338,387,393,297,76,9,1730
507011155,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,4,0,3,4,0,0,8,0,7,8,10,5,0,0,29,21,76,45,52,41,3,0,251,9,12,8,12,7,3,3,52,577,1558,1563,1278,666,91,9,5737
507011158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,14,13,15,3,65,18,0,3,12,3,3,0,46,0,0,4,3,0,0,0,3,94,147,97,125,69,20,3,551
507011159,5,6,3,9,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,9,4,0,0,24,5,11,31,43,23,13,0,133,119,84,76,72,53,13,0,425,7,16,8,10,0,3,0,48,912,1178,1083,1048,667,158,13,5049
507011160,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,5,11,23,26,17,7,0,90,95,55,35,32,38,7,0,260,7,4,3,9,6,0,3,33,543,469,473,463,353,81,12,2396
507011161,10,5,3,0,0,0,0,13,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,5,4,0,0,0,0,17,0,58,61,39,17,10,5,183,191,88,69,39,25,0,0,408,7,4,3,7,0,0,0,23,994,756,570,473,238,39,8,3083
507011163,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,27,27,22,3,0,107,20,12,22,9,11,3,0,80,0,4,3,0,0,0,0,5,128,235,246,220,131,35,0,1003
507011259,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,4,13,43,30,31,10,4,136,46,60,58,50,26,3,0,238,3,5,6,8,6,0,0,23,299,480,447,417,310,62,13,2019
507011260,7,3,3,3,0,0,0,15,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,10,10,7,3,0,0,0,24,3,18,33,36,32,15,4,145,127,215,161,159,139,19,0,826,17,24,26,28,14,0,3,107,1002,2307,2092,2036,1240,260,27,8971
507021164,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,15,48,70,62,29,6,235,62,34,33,30,7,6,0,183,3,4,3,3,0,0,0,12,298,362,316,403,297,93,15,1792
507021165,15,17,4,9,0,3,0,49,0,3,3,4,0,0,0,12,0,0,0,3,0,0,0,5,20,23,10,15,4,3,0,75,11,64,107,131,124,72,18,521,456,424,363,341,331,126,12,2053,26,42,35,26,19,10,4,159,2518,4004,3477,3633,2593,716,84,17028
507021166,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,11,0,41,61,71,70,37,0,286,129,78,69,69,57,36,0,437,11,4,3,3,8,7,0,45,696,856,810,878,732,217,26,4208
507021167,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,6,0,0,9,8,0,3,0,21,86,58,64,50,35,17,3,309,12,12,3,6,3,3,0,33,609,956,931,955,683,192,22,4357
507031169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,38,17,17,3,0,118,28,28,33,8,19,6,0,127,3,0,0,0,3,0,0,8,211,371,337,257,184,34,5,1387
507031170,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,3,10,12,13,15,3,0,53,15,19,30,26,19,4,0,112,3,3,0,0,0,0,0,6,136,229,287,290,230,52,4,1220
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,11,12,0,0,0,28,0,0,0,0,0,0,0,4,42,133,130,129,84,20,0,536
507031173,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,4,3,0,0,0,10,18,83,103,129,99,30,0,463,10,12,8,9,3,3,0,39,379,1188,1410,1544,940,142,11,5616
507031174,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,3,10,20,20,19,6,0,72,75,74,64,55,44,7,0,325,5,7,3,13,0,0,0,28,464,614,608,575,354,64,7,2677
507031261,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,19,27,37,17,7,0,110,9,52,47,48,37,3,4,200,3,3,3,5,0,0,0,16,131,344,401,408,241,41,9,1573
507041175,0,3,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,0,0,0,14,5,38,81,104,98,50,19,403,94,101,64,59,73,22,0,422,3,6,4,11,3,0,0,29,674,959,788,880,658,199,34,4191
507041176,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,12,19,12,0,65,4,19,5,8,13,0,0,54,0,0,0,0,0,0,0,4,51,117,115,138,115,48,3,592
507041177,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,70,76,71,31,10,290,121,49,47,48,36,18,0,326,3,3,12,0,6,0,0,29,568,605,593,629,491,144,24,3047
507041178,18,11,3,0,0,0,0,38,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,22,11,6,4,0,0,0,45,6,38,77,98,81,51,12,370,384,143,104,98,115,25,3,875,20,9,7,12,4,5,0,55,1935,1510,1232,1258,919,234,34,7128
507041179,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,17,31,40,33,23,3,155,85,44,39,29,28,9,0,236,3,6,4,0,0,0,0,14,413,319,308,374,292,88,9,1802
507041180,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,29,42,40,72,28,0,224,48,23,33,22,26,7,0,148,0,0,0,3,0,0,0,8,266,209,268,328,290,93,7,1457
507041181,6,0,3,0,0,0,0,13,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,18,11,33,90,114,93,37,17,406,200,132,107,80,99,40,13,674,13,8,9,16,7,7,5,51,1291,1399,1352,1391,1033,324,50,6843
507041182,18,26,24,27,20,3,0,118,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,21,26,25,29,20,3,0,124,10,32,46,56,77,18,0,233,165,472,397,324,247,43,4,1664,26,21,17,23,23,6,3,125,1310,3436,3244,3143,2131,335,27,13627
507041183,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,17,12,5,9,0,63,22,22,13,11,7,5,0,82,0,0,4,0,4,0,0,10,150,174,138,147,136,40,3,796
507041184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,47,49,15,0,144,26,9,11,13,16,8,0,73,0,0,0,0,0,0,0,4,141,96,92,157,153,47,10,705
507051185,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,11,15,128,109,100,71,15,0,440,217,122,86,65,34,11,0,542,9,3,6,4,4,0,0,31,1176,1032,920,878,417,108,10,4546
507051186,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,16,14,18,10,3,4,71,30,72,63,49,69,4,6,289,0,8,4,7,7,0,0,20,214,395,490,551,368,49,13,2080
507051187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,50,36,24,5,5,145,110,63,59,56,30,7,4,335,3,3,0,4,7,3,0,19,592,500,617,621,357,69,10,2770
507051188,12,4,3,4,6,0,0,38,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,14,4,3,6,9,0,0,47,5,27,38,39,44,18,3,175,425,312,215,217,170,51,3,1397,25,24,25,23,17,3,4,127,2974,3296,2713,2853,1746,321,32,13936
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
507051190,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,15,40,31,36,19,6,149,44,30,30,42,39,7,0,188,0,3,0,3,0,0,4,11,219,226,275,337,279,79,12,1431
507051191,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,56,93,62,29,6,0,264,67,52,57,29,22,11,0,239,3,3,5,3,3,0,0,15,373,406,525,465,230,48,11,2057
507051192,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,29,38,20,24,12,0,124,42,30,27,29,25,6,0,157,5,3,3,3,0,0,0,9,262,213,273,295,182,39,12,1277
507051193,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,4,19,18,28,9,7,0,90,128,53,53,39,17,4,0,289,6,4,3,0,0,0,0,22,555,361,391,425,195,48,5,1978
509011225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,24,32,49,62,34,8,212,203,175,181,204,230,70,3,1067,15,13,11,26,25,8,8,111,1486,1597,1858,2277,1900,440,56,9627
509011226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,14,34,53,74,74,19,277,33,21,15,24,34,20,3,151,3,3,3,3,8,0,3,26,235,214,266,321,297,151,47,1537
509011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,3,15,0,44,11,8,6,11,16,9,0,51,0,0,0,0,0,0,0,6,54,54,76,109,84,31,0,409
509011228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,40,67,85,65,23,289,50,24,33,49,58,30,7,250,8,0,4,9,0,3,0,27,219,211,330,481,420,192,33,1893
509011229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,29,62,86,60,30,10,288,6,19,13,28,26,18,4,115,4,0,3,4,3,0,4,16,133,284,286,342,319,122,32,1510
509011230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,44,34,19,3,143,17,43,23,20,34,15,3,164,9,7,3,6,11,3,0,32,299,394,376,452,379,98,17,2019
509011231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,46,67,98,105,65,32,420,17,34,19,40,41,20,0,161,3,3,3,6,3,5,5,30,146,291,324,453,376,171,47,1804
509011232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,21,26,18,4,92,4,8,20,14,27,6,4,83,0,0,0,3,3,0,0,12,50,85,133,178,151,56,6,661
509011233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,15,34,29,26,20,7,141,23,30,27,48,57,15,0,189,0,3,10,8,0,0,3,29,311,431,510,655,523,133,19,2582
509011234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,25,69,71,68,17,282,27,30,26,50,59,19,5,219,3,3,0,7,3,3,0,16,278,263,389,483,415,157,44,2019
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,38,55,46,40,12,212,33,28,28,31,29,15,0,162,0,3,4,4,5,0,0,15,156,207,280,324,245,113,23,1344
509021237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,22,37,55,24,7,164,9,25,26,44,31,19,3,160,9,3,4,4,4,0,3,28,155,272,287,370,342,115,28,1568
509021238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,23,57,60,68,36,18,263,20,24,24,26,47,25,10,166,3,0,7,3,4,0,3,22,155,298,321,364,385,145,53,1725
509021239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,43,75,97,90,31,394,46,57,50,68,60,24,3,305,7,5,13,9,3,8,3,52,355,681,589,748,622,268,73,3341
509021240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,7,32,37,45,49,33,23,234,37,50,29,58,50,12,0,234,0,3,0,4,9,3,4,31,300,449,375,499,461,156,47,2284
509021241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,60,83,60,50,20,311,19,36,27,48,57,32,4,221,3,3,5,5,10,4,0,39,230,413,491,558,469,198,59,2421
509021242,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,4,7,23,35,64,42,41,13,228,25,72,68,74,55,8,3,305,4,13,10,18,10,4,0,66,151,473,480,608,440,136,38,2335
509021243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,19,43,45,64,38,16,235,58,71,61,80,104,32,4,416,8,9,0,10,11,5,3,46,526,716,795,1030,1003,254,33,4361
509021244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,11,38,48,36,3,158,22,16,11,24,28,10,0,110,4,3,0,3,3,0,0,15,109,101,108,203,214,97,18,858
509021245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,51,43,79,37,18,253,40,26,30,25,48,31,3,197,3,3,0,4,5,3,0,26,172,198,256,347,350,161,32,1518
509031246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,61,64,71,46,13,285,8,27,21,13,22,26,3,131,4,4,3,0,3,5,3,25,134,216,244,342,323,160,33,1453
509031247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,46,86,114,130,69,40,502,21,45,29,41,59,21,9,224,3,7,13,11,11,7,0,52,166,444,498,557,510,217,64,2453
509031248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,14,19,16,21,6,80,34,117,136,114,61,7,0,469,7,0,8,7,10,0,6,42,198,548,629,611,375,65,22,2443
509031249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,21,14,20,7,87,28,49,37,37,50,12,0,213,6,7,3,11,3,3,3,39,279,373,409,534,481,142,22,2238
509031250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,67,76,88,64,18,359,21,14,18,25,52,27,5,163,4,0,0,5,4,3,7,25,158,253,332,401,418,194,54,1809
510011262,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,10,35,79,60,55,23,5,260,62,158,156,135,106,20,0,635,16,19,30,16,15,10,0,101,616,1517,1455,1285,945,199,27,6060
510011263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,5,6,13,0,36,11,36,26,31,20,11,0,137,3,4,3,5,6,0,0,25,157,341,314,281,247,58,8,1400
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,4,8,0,0,18,0,0,0,0,0,0,0,3,34,77,68,76,35,8,0,298
510011265,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,7,17,16,10,16,0,56,29,90,92,78,50,13,3,362,3,20,12,9,15,4,0,60,256,721,652,645,487,94,14,2867
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,3,0,18,3,9,3,8,3,5,0,36,0,0,0,0,0,0,0,7,70,107,103,100,57,8,0,454
510021267,0,3,8,0,0,0,0,13,3,19,9,11,3,0,0,40,0,3,0,0,0,0,0,5,3,26,16,11,3,0,0,61,7,16,23,21,17,10,0,94,124,707,665,553,294,35,3,2381,41,131,114,112,53,13,4,475,856,3592,3098,2735,1510,224,16,12031
510021268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,9,6,3,0,0,36,10,47,37,35,14,3,0,155,7,17,8,4,8,0,0,37,141,323,297,253,152,23,0,1190
510021269,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,3,8,18,22,7,3,3,59,42,135,113,106,64,9,0,477,7,19,9,21,8,0,0,63,381,1032,864,791,447,63,9,3595
510021270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,15,9,5,8,0,62,34,88,67,61,29,7,0,285,4,12,13,11,4,0,0,47,299,647,531,490,301,52,3,2318
510031271,4,8,6,11,0,0,0,23,5,14,16,11,6,0,0,51,0,6,4,3,0,0,0,16,10,29,26,26,9,0,0,95,17,37,53,49,30,21,3,218,259,1141,1078,1026,537,80,5,4121,52,213,211,187,106,17,3,795,1956,7500,6962,6391,3498,479,37,26824
510031272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,61,49,29,20,12,0,178,47,147,117,112,80,11,0,509,13,21,16,3,13,0,0,61,528,1213,994,885,517,81,15,4235
510031273,0,0,0,0,0,0,0,3,0,9,4,8,3,0,0,23,0,3,3,0,0,0,0,9,0,9,8,9,4,0,0,28,4,18,26,21,8,3,0,83,69,288,265,220,108,21,0,965,9,34,45,49,15,5,0,146,586,1714,1660,1431,755,123,13,6279
511011274,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,36,36,55,37,29,7,203,71,101,90,100,82,32,7,484,13,20,16,14,17,11,0,89,611,890,883,1043,718,186,32,4350
511011275,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,12,41,51,64,62,28,14,264,23,38,38,36,27,6,0,173,8,5,8,8,11,0,0,45,157,328,310,344,263,80,16,1495
