SA2_MAINCODE_2016,Pro_400_499_H_0,Pro_400_499_H_1_15,Pro_400_499_H_16_24,Pro_400_499_H_25_34,Pro_400_499_H_35_39,Pro_400_499_H_40,Pro_400_499_H_41_48,Pro_400_499_H_49mo,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_15,Pro_500_649_H_16_24,Pro_500_649_H_25_34,Pro_500_649_H_35_39,Pro_500_649_H_40,Pro_500_649_H_41_48,Pro_500_649_H_49mo,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_15,Pro_650_799_H_16_24,Pro_650_799_H_25_34,Pro_650_799_H_35_39,Pro_650_799_H_40,Pro_650_799_H_41_48,Pro_650_799_H_49mo,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_15,Pro_800_999_H_16_24,Pro_800_999_H_25_34,Pro_800_999_H_35_39,Pro_800_999_H_40,Pro_800_999_H_41_48,Pro_800_999_H_49mo,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_15,Pro_1000_1249_H_16_24,Pro_1000_1249_H_25_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40,Pro_1000_1249_H_41_48,Pro_1000_1249_H_49mo,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_15,Pro_1250_1499_H_16_24,Pro_1250_1499_H_25_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40,Pro_1250_1499_H_41_48,Pro_1250_1499_H_49mo,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_15,Pro_1500_1749_H_16_24,Pro_1500_1749_H_25_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40,Pro_1500_1749_H_41_48,Pro_1500_1749_H_49mo,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_15,Pro_1750_1999_H_16_24,Pro_1750_1999_H_25_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40,Pro_1750_1999_H_41_48,Pro_1750_1999_H_49mo,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_15,Pro_2000_2999_H_16_24,Pro_2000_2999_H_25_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40,Pro_2000_2999_H_41_48,Pro_2000_2999_H_49mo,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000mo_H_0,Pro_3000mo_H_1_15,Pro_3000mo_H_16_24,Pro_3000mo_H_25_34,Pro_3000mo_H_35_39,Pro_3000mo_H_40,Pro_3000mo_H_41_48,Pro_3000mo_H_49mo,Pro_3000mo_H_NS,Pro_3000mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_15,Pro_PINS_H_16_24,Pro_PINS_H_25_34,Pro_PINS_H_35_39,Pro_PINS_H_40,Pro_PINS_H_41_48,Pro_PINS_H_49mo,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_15,Pro_Tot_H_16_24,Pro_Tot_H_25_34,Pro_Tot_H_35_39,Pro_Tot_H_40,Pro_Tot_H_41_48,Pro_Tot_H_49mo,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_15,TaTW_NNI_H_16_24,TaTW_NNI_H_25_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40,TaTW_NNI_H_41_48,TaTW_NNI_H_49mo,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_15,TaTW_1_149_H_16_24,TaTW_1_149_H_25_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40,TaTW_1_149_H_41_48,TaTW_1_149_H_49mo,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_15,TaTW_150_299_H_16_24,TaTW_150_299_H_25_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40,TaTW_150_299_H_41_48,TaTW_150_299_H_49mo,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_15,TaTW_300_399_H_16_24,TaTW_300_399_H_25_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40,TaTW_300_399_H_41_48,TaTW_300_399_H_49mo,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_15,TaTW_400_499_H_16_24,TaTW_400_499_H_25_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40,TaTW_400_499_H_41_48,TaTW_400_499_H_49mo,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_15,TaTW_500_649_H_16_24,TaTW_500_649_H_25_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40,TaTW_500_649_H_41_48,TaTW_500_649_H_49mo,TaTW_500_649_H_NS,TaTW_500_649_H_Tot,TaTW_650_799_H_0,TaTW_650_799_H_1_15,TaTW_650_799_H_16_24,TaTW_650_799_H_25_34,TaTW_650_799_H_35_39,TaTW_650_799_H_40,TaTW_650_799_H_41_48,TaTW_650_799_H_49mo,TaTW_650_799_H_NS,TaTW_650_799_H_Tot,TaTW_800_999_H_0,TaTW_800_999_H_1_15,TaTW_800_999_H_16_24,TaTW_800_999_H_25_34,TaTW_800_999_H_35_39,TaTW_800_999_H_40,TaTW_800_999_H_41_48,TaTW_800_999_H_49mo,TaTW_800_999_H_NS,TaTW_800_999_H_Tot
125021478,0,7,14,6,0,0,0,0,0,29,0,7,5,3,0,8,0,0,0,23,0,7,13,8,3,3,0,3,0,38,0,4,11,19,15,8,4,6,0,65,5,4,10,10,26,16,9,8,0,81,0,0,0,13,22,14,9,9,0,61,3,0,3,10,12,14,4,4,0,60,0,0,0,6,14,11,6,7,0,43,0,3,0,3,12,7,7,8,0,43,0,4,0,0,4,6,3,5,0,28,0,0,0,0,0,3,0,0,0,9,23,73,65,80,110,87,37,51,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,5,7,0,0,0,0,0,0,10,0,6,7,3,3,3,0,0,0,18,0,0,4,0,3,3,0,0,0,13,4,3,3,6,4,10,0,0,0,36,0,0,5,3,7,4,5,3,0,30,0,0,4,3,11,18,4,3,0,36
125031479,0,11,9,3,0,0,0,0,0,28,4,15,13,6,0,5,0,0,0,43,0,14,17,11,17,13,7,0,0,72,3,4,15,9,26,26,13,3,3,108,6,7,12,14,52,46,15,17,4,171,0,3,3,8,53,39,16,17,0,143,8,0,3,15,30,34,20,11,3,117,4,0,0,5,23,32,12,29,0,107,3,0,5,6,13,28,12,34,5,112,0,0,0,0,0,12,3,14,0,36,0,0,0,0,0,3,0,0,3,7,33,101,93,78,222,242,96,127,22,1015,0,4,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,0,0,4,0,16,4,0,4,3,0,0,4,29,0,6,10,3,4,3,0,0,0,30,0,4,17,6,4,7,0,0,3,54,0,6,7,8,29,19,3,4,3,77,3,7,9,8,56,21,10,14,4,124,0,3,11,3,77,48,15,13,7,178
125031480,0,6,7,0,0,0,0,0,0,19,0,8,11,6,0,4,0,3,0,28,3,0,13,11,17,6,3,3,0,50,3,6,16,8,21,12,3,3,0,71,4,3,13,16,36,26,15,10,0,120,6,0,5,9,40,37,3,13,0,123,8,0,3,3,34,45,10,10,3,122,4,0,0,5,24,37,11,16,0,107,7,0,0,0,20,39,18,37,0,119,0,0,0,0,3,7,4,14,0,30,3,0,0,3,0,0,0,3,4,14,34,41,72,77,212,209,71,111,15,852,0,0,0,0,0,0,0,0,3,8,0,6,3,0,0,0,0,0,0,8,0,6,3,3,5,0,0,0,3,25,0,3,14,0,3,3,0,0,0,33,0,10,11,13,7,5,0,4,3,54,3,3,7,13,14,20,9,0,3,78,3,3,3,10,34,29,3,15,4,99,0,0,3,6,60,35,13,19,6,148
125031481,0,7,11,3,0,0,0,3,0,24,0,13,8,4,3,4,0,3,0,39,0,13,13,8,18,15,0,3,0,71,4,6,13,23,16,19,5,6,0,91,3,8,15,22,43,38,12,13,3,163,3,3,8,8,45,38,12,17,0,136,3,4,4,12,46,41,9,26,0,151,0,0,5,5,40,38,15,20,0,128,4,0,3,3,28,47,23,40,0,149,3,0,3,0,3,7,5,15,0,35,0,0,0,0,3,3,0,3,4,8,26,86,100,87,250,247,91,151,14,1044,0,3,0,0,0,3,0,3,0,7,0,7,0,0,0,0,0,0,0,10,0,10,3,3,3,0,0,0,4,22,3,4,12,4,5,3,0,3,3,35,3,5,13,14,9,10,4,3,3,65,0,14,14,8,17,15,5,6,0,91,0,0,4,15,37,37,13,11,0,125,0,7,5,3,41,43,20,11,0,136
125031482,0,9,9,0,0,0,0,4,0,28,3,3,18,5,3,4,0,3,0,42,3,12,20,13,8,9,0,3,4,74,6,11,21,22,27,21,3,5,0,117,9,5,8,21,42,35,15,16,3,155,3,0,9,16,41,51,21,38,3,196,9,0,4,15,40,56,18,32,3,179,3,3,6,8,28,45,29,44,0,164,0,3,0,5,21,32,18,46,3,132,0,0,0,0,3,9,11,19,0,41,0,0,0,0,3,3,0,3,6,19,46,83,98,116,223,271,120,212,20,1190,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,3,0,6,7,0,0,3,0,0,3,21,0,7,9,3,0,4,0,0,0,26,0,8,4,5,8,7,3,0,0,52,0,5,10,12,8,17,3,3,0,55,0,5,7,14,14,24,4,6,3,79,3,0,3,10,32,26,12,9,7,96
125031483,0,6,6,3,0,0,0,0,0,19,0,3,9,9,9,4,0,3,3,34,0,8,8,9,10,3,0,3,3,53,0,4,9,7,25,22,5,8,0,81,4,0,4,11,19,24,12,13,3,97,3,0,3,4,30,25,17,7,0,87,0,3,0,0,11,22,5,10,0,62,3,0,0,0,11,13,4,9,0,41,0,0,0,0,10,21,7,21,0,58,0,0,0,0,3,5,3,11,0,22,0,0,0,0,3,4,3,0,0,16,15,42,56,51,136,141,64,87,13,608,0,3,0,3,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,3,0,6,6,3,6,3,0,0,0,29,4,11,6,6,7,5,0,0,0,42,0,9,5,8,3,4,3,7,7,42,0,4,6,8,13,18,3,4,4,60,0,10,6,8,20,16,7,8,0,76,0,5,3,3,34,21,7,6,4,93
125031484,0,7,3,3,3,4,0,0,0,26,0,3,7,11,3,0,0,0,0,29,0,9,8,7,7,3,0,3,0,42,6,4,3,11,12,16,3,0,5,53,0,0,14,17,20,8,3,11,3,73,0,0,0,9,15,17,11,10,0,73,0,0,3,0,16,19,7,6,0,57,3,0,0,7,17,20,4,13,0,61,3,0,0,0,9,15,6,10,0,43,0,0,4,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,3,12,42,46,65,100,112,40,73,5,491,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,3,3,3,4,0,0,0,0,10,0,5,6,7,4,9,3,4,0,40,0,8,8,6,9,7,6,0,0,52,0,3,4,6,11,17,0,5,0,43,0,0,4,3,16,16,5,6,0,61
125031485,0,3,6,3,0,0,0,4,0,22,3,6,12,8,3,7,0,3,0,39,4,8,20,12,10,5,3,5,3,68,6,4,13,22,27,15,5,11,0,101,4,4,15,14,48,39,8,10,3,144,3,0,13,11,40,32,13,20,0,123,4,4,0,9,37,37,11,8,3,115,0,0,3,7,25,24,9,13,0,91,0,3,3,14,15,26,5,20,0,84,0,0,3,9,3,16,6,24,0,62,0,3,0,0,6,0,0,0,0,10,34,73,98,101,217,205,69,123,12,922,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,8,0,10,3,3,3,3,0,3,3,30,0,13,15,3,5,6,0,0,0,48,0,12,10,7,12,3,6,3,3,62,0,5,15,16,12,9,3,5,3,79,0,0,15,17,16,18,5,5,0,80,0,0,3,11,26,33,10,4,0,88
125031486,0,0,5,0,0,0,0,0,0,8,0,0,3,3,3,6,0,0,0,21,0,0,4,0,12,13,0,0,0,29,0,0,3,0,17,19,0,3,0,47,0,0,0,10,48,38,19,11,0,118,3,0,0,8,46,33,17,16,4,129,0,0,0,4,27,51,18,13,0,108,0,0,4,0,20,27,21,19,4,88,0,0,0,3,22,32,24,40,0,125,0,0,0,0,3,6,8,15,0,28,0,0,0,3,0,0,0,0,0,7,12,10,30,27,184,224,103,120,14,730,3,0,0,0,0,4,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,0,15,0,3,10,0,6,4,3,3,0,27,0,4,21,8,14,9,3,0,0,72,3,7,3,10,38,34,3,13,0,111,5,3,5,11,84,43,18,15,0,175,3,5,8,9,136,95,33,33,8,332
125031487,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,10,4,0,0,0,3,6,4,3,0,24,0,0,0,0,9,12,0,8,0,34,3,0,0,0,9,19,3,3,0,46,0,0,0,0,5,22,3,5,0,31,0,0,0,0,3,18,9,3,0,34,0,0,0,0,3,21,5,12,0,38,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,9,3,4,3,43,95,20,39,3,229,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,3,9,0,3,0,0,0,0,15,0,0,6,4,3,8,3,0,0,21,0,0,3,7,3,9,3,3,0,29,0,3,3,10,12,13,3,4,0,48,0,0,0,3,19,22,6,3,0,53
125041489,3,24,29,6,4,10,0,12,0,83,9,30,31,19,14,7,0,7,0,115,10,25,44,29,28,29,8,12,3,188,6,11,41,43,57,69,9,21,0,260,11,19,40,37,110,77,21,30,4,346,13,8,19,32,78,66,32,39,3,296,14,9,19,27,71,118,45,55,4,355,7,0,9,13,54,95,48,69,0,294,7,8,3,8,78,114,65,153,4,454,0,9,6,6,10,38,17,60,0,156,0,0,3,3,3,3,5,9,4,32,87,233,255,238,525,632,260,475,28,2731,0,0,0,0,3,5,0,0,0,5,0,3,3,0,0,0,0,0,0,7,0,7,5,0,0,0,0,0,0,17,0,12,8,0,6,5,3,0,0,35,3,3,10,0,8,4,0,0,0,38,0,13,13,13,19,22,3,3,0,86,0,3,3,15,26,16,11,9,3,83,4,7,6,7,60,49,15,14,3,167
125041490,0,6,4,3,0,0,0,0,0,19,4,15,12,4,0,0,0,0,3,43,0,11,11,9,5,3,0,0,3,54,3,0,15,9,19,13,3,4,3,61,3,9,21,20,18,27,4,5,0,111,9,3,7,19,29,17,16,17,0,115,5,0,9,15,31,27,9,26,0,128,4,0,4,3,20,24,21,19,0,98,9,8,0,8,12,24,12,31,0,99,0,3,4,0,10,4,0,14,0,38,0,3,0,0,0,0,0,0,0,6,35,114,103,91,149,155,76,112,5,835,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,9,0,8,4,0,0,0,0,0,0,14,0,3,9,0,4,4,3,0,0,26,0,4,7,8,4,5,0,0,4,36,0,3,4,9,21,15,4,3,0,56,0,0,5,4,21,15,6,5,0,62
125041491,3,31,26,6,4,0,5,0,0,78,16,53,63,20,9,13,0,3,0,186,26,36,139,42,32,36,3,5,3,325,41,22,198,78,93,87,20,10,5,558,70,28,245,181,334,334,75,66,16,1357,80,18,110,167,318,377,95,95,4,1259,81,4,58,136,405,475,141,135,15,1445,53,5,26,70,229,374,117,167,5,1052,73,11,50,48,255,375,167,261,10,1247,18,13,24,65,47,201,77,346,3,789,3,5,11,7,14,22,5,10,9,91,481,327,976,825,1748,2295,699,1120,74,8541,3,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,7,0,5,9,4,0,0,0,0,0,25,0,0,13,8,3,3,3,0,4,34,3,3,19,21,6,5,4,8,0,77,0,6,18,19,26,16,4,4,7,106,5,10,13,16,82,52,11,13,0,193
125041492,3,44,53,18,10,12,3,7,0,157,18,57,86,47,30,32,3,7,9,285,21,46,124,81,112,75,18,28,4,504,28,35,110,98,275,199,45,56,17,859,45,23,95,114,585,408,125,135,18,1555,62,21,56,109,631,481,163,140,21,1692,70,22,38,115,632,522,146,151,11,1706,64,21,32,58,612,511,173,149,9,1639,79,21,39,87,770,847,325,345,11,2519,18,9,21,43,106,319,140,335,5,989,3,4,4,12,18,26,8,19,8,102,421,491,714,784,3808,3456,1165,1374,132,12353,0,3,0,0,3,0,0,5,3,14,0,10,0,3,0,0,0,0,0,15,0,33,9,4,0,6,4,0,3,55,0,20,46,13,21,16,0,5,3,129,4,13,40,19,35,17,8,8,6,149,4,22,38,46,65,48,18,18,6,258,8,6,30,34,88,65,23,22,10,291,3,3,14,21,142,130,44,36,15,406
125041493,0,6,9,4,0,0,0,0,0,17,4,3,12,6,0,4,0,3,0,31,0,3,13,3,7,6,0,0,0,35,0,8,9,6,8,9,3,5,0,49,0,6,7,10,21,21,14,5,0,86,0,0,0,10,31,15,12,7,0,79,4,3,3,6,15,26,18,19,0,93,8,3,3,0,14,20,18,14,0,72,6,3,0,3,12,31,17,21,0,91,0,0,0,0,4,8,3,12,0,27,0,0,0,0,0,0,0,0,0,3,30,61,66,55,124,146,70,82,4,645,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,3,5,3,0,0,0,3,0,13,0,3,7,8,4,8,3,4,0,34,0,3,6,7,6,6,0,4,0,39,0,7,12,4,17,20,8,4,0,64,0,3,3,7,28,14,13,6,0,78
125041494,0,4,3,7,0,0,0,3,0,18,3,3,3,0,3,3,0,0,0,16,0,3,8,6,4,3,0,4,0,33,0,3,6,3,5,3,0,3,0,35,3,3,7,5,16,18,5,3,0,65,3,3,5,6,22,25,4,6,0,64,3,0,4,8,21,16,3,8,0,57,3,0,0,3,6,18,12,10,0,57,0,0,3,3,4,22,11,10,0,50,0,0,3,0,4,11,4,9,0,29,0,0,0,0,0,4,0,0,0,4,17,46,45,52,91,122,37,54,3,459,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,6,0,7,6,0,0,3,0,0,0,12,0,3,0,5,5,0,0,0,0,14,0,4,4,5,7,11,0,3,0,33,3,0,0,3,13,9,0,3,0,36,3,3,3,3,21,14,0,9,3,57
125041588,3,5,4,3,0,0,0,0,0,20,3,3,12,6,4,3,0,0,0,31,4,6,9,8,16,8,0,3,3,59,3,8,12,12,11,18,0,5,3,78,3,3,16,14,36,35,9,22,3,145,4,3,12,13,28,24,19,20,3,123,5,0,3,13,24,46,19,27,0,139,6,3,0,4,16,36,11,18,0,101,4,0,0,10,13,18,14,26,0,84,0,0,0,3,0,8,8,12,0,41,0,0,0,0,0,5,0,0,3,15,40,67,84,94,149,204,79,144,18,874,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,11,0,5,7,0,6,3,0,0,3,36,0,4,11,3,10,11,0,0,0,34,4,3,3,10,6,20,0,0,0,56,0,3,6,9,29,29,8,5,3,88,3,6,0,13,35,49,18,24,0,148
125041589,0,12,11,0,0,3,0,0,0,29,0,8,14,6,9,0,0,0,0,34,0,0,3,10,9,10,0,0,0,36,3,3,10,8,17,10,3,9,0,65,8,3,7,11,25,28,4,4,0,94,0,3,3,20,22,29,12,16,0,102,3,0,11,6,24,16,10,11,0,81,0,0,0,3,12,20,8,12,0,63,0,0,3,5,14,17,5,5,0,48,0,3,3,6,10,18,4,18,0,58,0,0,0,0,0,3,0,0,3,6,20,75,82,88,135,153,59,83,3,698,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,18,0,3,3,0,3,0,0,0,3,12,0,6,7,4,9,4,0,4,3,33,0,8,0,5,3,8,3,4,0,39,4,0,3,8,18,11,3,4,0,50,0,0,3,5,17,13,3,11,0,51
126011495,0,27,14,3,3,3,0,0,0,58,3,16,20,7,7,8,0,3,0,67,0,13,28,21,16,7,3,3,0,100,3,13,21,22,24,18,5,14,0,124,9,18,24,22,42,35,17,15,0,172,10,10,11,16,33,48,15,25,0,169,3,3,14,9,39,57,14,28,0,173,3,3,0,3,22,46,26,28,0,129,3,10,6,20,26,48,35,47,3,197,5,3,6,7,6,27,14,42,0,111,0,3,4,3,0,0,0,0,6,17,39,293,180,152,214,317,131,213,20,1558,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,13,0,12,7,0,0,0,0,3,0,24,4,3,6,0,0,0,0,0,0,15,0,4,14,5,0,7,0,0,0,34,0,3,10,12,6,6,0,3,0,33,0,4,3,5,13,9,5,5,0,60,0,4,10,4,12,12,6,6,0,53
126011496,0,22,5,3,3,9,0,0,6,47,3,20,19,8,7,3,0,3,0,67,3,13,23,23,13,15,0,6,0,104,0,18,28,29,23,23,4,9,0,137,5,9,34,23,42,49,12,26,3,207,7,10,23,24,55,44,15,25,8,205,6,7,12,25,49,53,18,40,3,213,10,6,6,17,37,62,41,53,0,226,4,11,9,17,43,76,42,77,0,284,7,3,8,5,7,19,18,38,0,108,0,3,3,0,3,0,0,0,0,12,54,212,194,180,293,354,152,290,23,1758,0,0,3,0,0,0,0,0,0,3,4,5,0,0,0,3,0,0,0,7,3,12,3,0,0,0,0,0,0,22,0,13,19,0,4,0,0,3,0,36,0,4,11,7,3,9,4,3,0,43,3,3,11,5,19,14,8,4,0,71,0,6,11,11,18,17,8,3,0,69,3,7,0,11,20,18,5,14,0,76
126021497,0,22,19,3,0,3,0,0,0,50,3,17,25,10,9,10,3,4,0,78,5,16,32,13,23,20,3,4,0,114,3,14,34,34,30,45,10,5,0,173,10,14,31,37,45,66,13,34,0,253,11,3,20,29,42,68,26,30,0,226,10,8,17,22,37,69,22,26,3,205,5,3,11,13,26,61,13,52,0,178,13,8,10,14,25,48,23,46,0,187,5,3,10,5,13,31,16,53,0,134,4,3,0,3,0,3,6,4,3,24,74,220,236,196,266,425,129,254,12,1816,0,0,4,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,0,8,0,17,4,0,3,0,0,0,0,25,0,12,27,3,0,3,0,0,0,46,0,3,25,7,6,15,0,0,0,56,0,4,13,24,9,17,3,7,6,75,0,4,9,17,18,19,3,6,0,78,0,3,5,18,21,23,6,9,6,86
126021498,0,5,14,3,0,3,0,0,0,29,0,14,22,8,4,4,0,3,0,55,0,17,22,10,10,9,9,8,0,85,4,9,20,17,26,22,9,11,3,131,11,11,19,16,43,40,22,16,0,177,8,7,16,23,48,58,18,30,0,207,13,5,11,12,45,58,20,36,0,195,5,6,3,6,29,64,23,35,0,181,4,8,12,16,46,128,30,52,0,289,3,5,9,8,5,43,12,52,0,132,0,0,0,0,3,0,0,3,6,10,56,128,161,127,268,429,147,246,12,1561,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,7,5,0,0,3,0,0,0,18,0,8,6,3,0,3,0,0,0,21,0,8,13,12,7,6,6,0,0,46,0,11,3,10,14,18,4,12,5,70,3,8,4,10,32,15,3,6,3,82,3,4,7,9,30,40,16,18,3,129
126021499,0,14,15,0,0,0,0,0,0,27,7,9,17,0,4,3,0,0,0,43,0,9,18,13,9,6,0,0,0,63,0,11,40,20,9,15,3,0,0,94,4,3,21,15,25,27,4,9,0,117,0,15,17,23,24,30,12,22,0,137,9,6,8,15,19,30,13,28,0,120,8,11,0,0,12,17,24,28,0,91,3,6,5,6,12,21,15,53,0,122,4,11,0,9,3,14,6,21,0,71,0,0,0,0,0,0,0,0,0,8,41,139,149,106,115,172,74,170,3,963,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,0,8,7,0,0,0,0,0,0,10,0,4,5,0,0,3,0,0,0,8,0,4,7,3,0,0,0,0,0,13,0,0,3,8,3,4,0,0,0,21,0,3,7,3,7,10,0,4,0,38,0,3,5,3,17,8,7,8,0,46
126021500,4,68,45,11,7,17,3,0,4,170,14,104,105,39,27,38,8,13,4,347,18,69,98,70,91,67,8,12,5,438,23,58,108,85,232,188,50,44,10,803,47,71,109,137,546,529,169,96,9,1714,50,41,73,129,659,658,181,180,6,1981,69,27,72,124,850,917,295,249,16,2627,61,22,47,87,708,888,317,369,4,2512,126,47,47,140,1270,1904,739,922,17,5212,47,18,36,63,249,704,408,826,10,2362,7,0,9,6,37,53,14,25,15,159,493,726,798,904,4695,5973,2211,2748,128,18670,0,0,0,0,0,3,0,0,0,11,3,17,4,0,0,0,0,0,0,23,3,31,15,4,6,3,0,0,3,67,0,21,36,5,6,6,3,0,0,76,3,18,62,10,14,19,3,5,5,141,5,15,42,40,51,41,13,8,6,228,10,11,33,34,126,60,21,12,9,319,9,11,17,26,239,122,54,24,3,512
126021501,3,15,13,3,0,0,0,0,3,33,3,13,27,11,3,3,0,3,0,69,4,15,28,14,17,21,4,5,4,123,6,16,31,22,58,60,16,15,0,218,17,10,32,39,136,175,41,36,3,495,7,14,25,35,142,159,42,38,4,460,18,10,16,31,136,207,65,55,4,538,18,11,12,28,118,225,65,61,3,538,32,6,16,31,230,457,174,223,4,1170,16,3,11,20,60,195,98,262,5,671,0,3,0,0,3,9,8,4,5,39,148,171,225,235,906,1533,506,709,39,4459,3,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,0,0,0,10,0,9,6,0,3,0,0,0,0,18,0,9,8,0,3,0,0,0,7,24,0,3,6,4,6,6,0,3,0,36,0,9,17,13,13,13,5,3,3,64,3,5,12,5,27,31,8,5,0,92,4,3,7,8,56,39,8,11,0,136
126021503,0,11,6,4,3,0,3,0,0,35,3,11,19,8,5,3,0,3,0,58,3,10,13,9,10,12,4,0,0,60,0,11,16,12,22,28,7,12,0,115,3,12,19,19,43,30,16,20,3,146,5,4,14,11,29,28,17,24,0,138,5,3,8,13,30,27,13,27,0,126,3,3,3,3,40,29,15,28,3,126,3,0,4,5,18,31,20,37,3,124,0,0,0,7,10,20,6,19,0,63,0,4,0,0,0,0,0,0,3,9,27,126,134,101,212,222,100,175,18,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,13,0,9,11,0,3,5,0,3,0,30,0,3,10,7,5,3,3,3,0,36,0,0,13,9,10,19,4,11,0,62,0,4,6,13,31,21,7,3,0,91,3,4,7,10,27,24,12,16,0,105
126021590,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,3,0,0,0,15,0,0,3,0,0,3,0,0,0,11,0,3,0,0,0,4,3,0,0,12,0,0,0,0,0,4,5,8,0,12,0,0,0,0,5,3,3,6,0,23,0,0,0,0,3,5,0,0,0,11,0,0,3,0,4,3,3,3,0,19,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,4,17,13,19,18,33,13,24,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,3,4,0,3,0,3,0,11,0,3,3,4,3,5,3,4,0,18,0,0,0,0,0,5,0,0,0,5
